page,clicks,impressions,ctr,position
https://stats47.jp/ranking/miso-consumption-quantity,28,453,0.0618,6.67
https://stats47.jp/ranking/real-disposable-income,28,484,0.0579,6.49
https://stats47.jp/blog/farmland-crisis-abandoned-land,27,573,0.0471,7.09
https://stats47.jp/blog/local-tax-revenue-gap,27,661,0.0408,7.69
https://stats47.jp/blog/sports-urban-paradox,27,632,0.0427,7.40
https://stats47.jp/ranking/local-allocation-tax-prefecture,27,566,0.0477,6.43
https://stats47.jp/ranking/pickled-plum-consumption-quantity,27,210,0.1286,4.71
https://stats47.jp/ranking/tuna-consumption-quantity,27,906,0.0298,6.61
https://stats47.jp/blog/manufacturing-productivity,25,1207,0.0207,7.68
https://stats47.jp/ranking/beef-consumption-quantity,25,887,0.0282,7.29
https://stats47.jp/blog/aging-solo-living-crisis,24,654,0.0367,8.18
https://stats47.jp/blog/assembly-answer-chatgpt-5steps,24,194,0.1237,6.23
https://stats47.jp/blog/fiscal-self-reliance-gap,23,1155,0.0199,6.79
https://stats47.jp/ranking/annual-sunshine-duration,22,260,0.0846,9.84
https://stats47.jp/blog/avg-height-high-school-2nd-male,21,4353,0.0048,8.42
https://stats47.jp/blog/health-life-expectancy-structure,21,1365,0.0154,7.27
https://stats47.jp/blog/high-school-teacher-salary-prefecture-gap,21,1051,0.0200,13.15
https://stats47.jp/ranking/pasta-consumption-quantity,21,423,0.0496,6.10
https://stats47.jp/ranking/treatment-rate-schizophrenia-inpatient,21,158,0.1329,4.24
https://stats47.jp/blog/marriage-unmarried-crisis,20,650,0.0308,8.92
https://stats47.jp/blog/yato-yatsu-place-name-boundary,20,890,0.0225,6.39
https://stats47.jp/blog/municipalities-without-schools,19,144,0.1319,3.70
https://stats47.jp/blog/precipitation-snow-regional-gap,19,1879,0.0101,8.27
https://stats47.jp/ranking/psychiatric-bed-count,19,475,0.0400,8.45
https://stats47.jp/blog/household-structure-transformation,18,611,0.0295,7.66
https://stats47.jp/ranking/designated-difficult-disease,18,541,0.0333,8.33
https://stats47.jp/ranking/elementary-school-children-count,18,1012,0.0178,8.20
https://stats47.jp/blog/manufacturing-aichi-dominance,17,2395,0.0071,7.78
https://stats47.jp/ranking/library-books,17,631,0.0269,8.31
https://stats47.jp/ranking/swimming-pool-public,17,318,0.0535,6.34
https://stats47.jp/blog/sunshine-pacific-vs-nihonkai,16,746,0.0214,7.49
https://stats47.jp/ranking/bonito-consumption-quantity,16,400,0.0400,7.65
https://stats47.jp/ranking/coffee-consumption-quantity,16,485,0.0330,7.23
https://stats47.jp/ranking/national-pension-full-exemption-rate,16,166,0.0964,4.94
https://stats47.jp/ranking/retail-store-count,16,477,0.0335,5.19
https://stats47.jp/ranking/tissue-paper-consumption-expenditure,16,430,0.0372,7.85
https://stats47.jp/blog/wind-power-capacity-prefecture-gap,15,576,0.0260,7.09
https://stats47.jp/ranking/bread-consumption-expenditure,15,419,0.0358,8.84
https://stats47.jp/ranking/green-tea-consumption-quantity,15,281,0.0534,6.86
https://stats47.jp/blog/habitable-area-land-use,14,1450,0.0097,8.19
https://stats47.jp/blog/prefectural-income-gdp-ranking,14,1178,0.0119,10.41
https://stats47.jp/blog/rice-harvest-volume-prefecture-gap,14,772,0.0181,7.85
https://stats47.jp/ranking/pachinko-shop-density-per-10k,14,443,0.0316,7.95
https://stats47.jp/ranking/toilet-paper-consumption-expenditure,14,295,0.0475,5.76
https://stats47.jp/ranking/voluntary-car-insurance-rate-bodily-injury,14,385,0.0364,22.48
https://stats47.jp/blog/alcohol-prefecture-map,13,695,0.0187,8.19
https://stats47.jp/ranking/abortion-rate,13,393,0.0331,8.58
https://stats47.jp/ranking/konbu-consumption-expenditure,13,174,0.0747,6.54
https://stats47.jp/ranking/sports-spectating-consumption-expenditure,13,111,0.1171,5.41
https://stats47.jp/ranking/cake-consumption-expenditure,12,258,0.0465,7.52
https://stats47.jp/ranking/coffee-shop-consumption-expenditure,12,116,0.1034,5.31
https://stats47.jp/ranking/hamburger-consumption-expenditure,12,116,0.1034,4.99
https://stats47.jp/ranking/sauce-consumption-quantity,12,204,0.0588,5.99
https://stats47.jp/ranking/voluntary-car-insurance-rate-vehicle,12,647,0.0185,14.98
https://stats47.jp/blog/food-consumption-prefecture-battle,11,799,0.0138,8.13
https://stats47.jp/blog/niigata-food-culture,11,69,0.1594,5.28
https://stats47.jp/blog/temperature-extremes-map,11,1350,0.0081,9.57
https://stats47.jp/ranking/instant-noodles-consumption-quantity,11,340,0.0324,6.82
https://stats47.jp/ranking/main-road-paving-rate,11,256,0.0430,7.10
https://stats47.jp/ranking/soba-udon-dining-consumption-expenditure,11,500,0.0220,6.62
https://stats47.jp/ranking/treatment-rate-hypertension-outpatient,11,354,0.0311,7.25
https://stats47.jp/areas/14000/fishery-marine,10,190,0.0526,6.52
https://stats47.jp/blog/dining-out-expenditure-ranking,10,305,0.0328,8.68
https://stats47.jp/blog/food-spending-pattern,10,299,0.0334,7.52
https://stats47.jp/blog/konnyaku-expenditure-ranking,10,347,0.0288,7.91
https://stats47.jp/blog/mochi-consumption-prefecture-gap,10,195,0.0513,6.05
https://stats47.jp/blog/population-density-urbanization,10,899,0.0111,7.95
https://stats47.jp/blog/university-advancement-capacity,10,350,0.0286,8.26
https://stats47.jp/category/commercial,10,457,0.0219,7.12
https://stats47.jp/ranking/cod-roe-consumption-quantity,10,233,0.0429,6.77
https://stats47.jp/ranking/consumption-expenditure-multi-person-households-per-month,10,226,0.0442,7.23
https://stats47.jp/ranking/croquette-consumption-expenditure,10,143,0.0699,7.12
https://stats47.jp/ranking/densely-populated-area,10,192,0.0521,6.46
https://stats47.jp/ranking/geothermal-power-plant-count,10,144,0.0694,6.22
https://stats47.jp/blog/development-history-place-name-map,9,811,0.0111,6.40
https://stats47.jp/blog/estat-7-techniques-from-unusable-to-usable,9,306,0.0294,9.60
https://stats47.jp/blog/police-officer-density-vs-crime-gap,9,568,0.0158,10.35
https://stats47.jp/blog/sake-consumption-prefecture-gap,9,395,0.0228,8.15
https://stats47.jp/blog/wheat-flour-expenditure-vs-quantity,9,172,0.0523,8.42
https://stats47.jp/ranking/fishery-workers,9,225,0.0400,6.56
https://stats47.jp/ranking/local-allocation-tax-ratio-pref-finance,9,139,0.0647,8.85
https://stats47.jp/ranking/mayonnaise-consumption-expenditure,9,408,0.0221,6.26
https://stats47.jp/ranking/road-municipal-length,9,88,0.1023,5.36
https://stats47.jp/ranking/shumai-consumption-expenditure,9,181,0.0497,6.63
https://stats47.jp/ranking/tomato-consumption-quantity,9,232,0.0388,6.56
https://stats47.jp/ranking/vaccination-recipients-disease,9,55,0.1636,6.91
https://stats47.jp/themes/aging-society,9,571,0.0158,8.53
https://stats47.jp/areas/40000/fishery-marine,8,53,0.1509,8.30
https://stats47.jp/ranking/convenience-store-sales-monthly,8,126,0.0635,6.55
https://stats47.jp/ranking/drinking-out-consumption-expenditure,8,58,0.1379,4.69
https://stats47.jp/ranking/manufacturing-industry-added-value,8,124,0.0645,5.34
https://stats47.jp/ranking/non-regular-employment-rate,8,114,0.0702,5.88
https://stats47.jp/ranking/tobacco-consumption-expenditure,8,170,0.0471,6.54
https://stats47.jp/ranking/treatment-rate-diabetes-outpatient,8,52,0.1538,7.10
https://stats47.jp/blog/abortion-rate-prefecture-gap,7,95,0.0737,7.37
https://stats47.jp/blog/distinctive-place-name-kanji-by-prefecture,7,1148,0.0061,6.21
https://stats47.jp/blog/education-cost-per-child,7,146,0.0479,7.64
https://stats47.jp/blog/price-index-high-low-prefecture,7,474,0.0148,7.68
https://stats47.jp/blog/rice-consumption-quantity-ranking,7,326,0.0215,8.89
https://stats47.jp/blog/school-lunch-expenditure-ranking,7,165,0.0424,8.84
https://stats47.jp/blog/tofu-consumption-prefecture-gap,7,117,0.0598,7.13
https://stats47.jp/blog/unemployment-structure,7,259,0.0270,8.58
https://stats47.jp/ranking/banana-consumption-quantity,7,220,0.0318,8.24
https://stats47.jp/ranking/cup-noodles-consumption-quantity,7,332,0.0211,7.23
https://stats47.jp/ranking/dining-out-consumption-expenditure,7,103,0.0680,5.86
https://stats47.jp/ranking/flavor-seasoning-consumption-expenditure,7,82,0.0854,6.02
https://stats47.jp/ranking/gasoline-consumption-quantity,7,334,0.0210,8.10
https://stats47.jp/ranking/other-cosmetics-consumption-expenditure,7,70,0.1000,6.17
https://stats47.jp/ranking/pork-consumption-expenditure,7,151,0.0464,7.63
https://stats47.jp/ranking/taro-consumption-quantity,7,84,0.0833,7.13
https://stats47.jp/ranking/tennis-court-public,7,59,0.1186,5.58
https://stats47.jp/blog/green-tea-consumption-quantity,6,225,0.0267,7.92
https://stats47.jp/blog/library-museum-cultural-capital,6,263,0.0228,6.95
https://stats47.jp/blog/manufacturing-labor-productivity-pref,6,162,0.0370,7.33
https://stats47.jp/blog/natto-consumption-east-west-divide,6,195,0.0308,7.24
https://stats47.jp/blog/renewable-energy-regional-gap,6,259,0.0232,8.16
https://stats47.jp/blog/suicide-rate-aging-nexus,6,322,0.0186,10.43
https://stats47.jp/blog/workplace-accident-regional-map,6,129,0.0465,8.85
https://stats47.jp/ranking/avg-salary-police-prefecture,6,85,0.0706,8.01
https://stats47.jp/ranking/broccoli-consumption-quantity,6,96,0.0625,6.45
https://stats47.jp/ranking/cheese-consumption-quantity,6,131,0.0458,5.91
https://stats47.jp/ranking/chinese-noodles-consumption-expenditure,6,148,0.0405,5.60
https://stats47.jp/ranking/coffee-consumption-expenditure,6,92,0.0652,6.52
https://stats47.jp/ranking/game-console-consumption-expenditure,6,43,0.1395,4.77
https://stats47.jp/ranking/local-tax-prefecture,6,175,0.0343,11.77
https://stats47.jp/ranking/other-bread-consumption-quantity,6,276,0.0217,8.91
https://stats47.jp/ranking/road-length-per-km2,6,289,0.0208,6.53
https://stats47.jp/ranking/taxi-fare-consumption-expenditure,6,21,0.2857,6.10
https://stats47.jp/ranking/watermelon-consumption-quantity,6,115,0.0522,6.74
https://stats47.jp/ranking/whitebait-consumption-quantity,6,94,0.0638,7.84
https://stats47.jp/ranking/yogurt-consumption-expenditure,6,73,0.0822,6.25
https://stats47.jp/themes/population-dynamics,6,542,0.0111,12.94
https://stats47.jp/blog/black-tea-income-gap,5,116,0.0431,7.44
https://stats47.jp/blog/child-height-regional-gap,5,488,0.0102,9.04
https://stats47.jp/blog/chocolate-expenditure-ranking,5,142,0.0352,7.38
https://stats47.jp/blog/fertility-rate-prefecture-gap,5,659,0.0076,7.95
https://stats47.jp/blog/travel-behavior-gender-gap,5,57,0.0877,7.16
https://stats47.jp/ranking/deaths-lifestyle-diseases,5,33,0.1515,4.70
https://stats47.jp/ranking/dried-shiitake-consumption-quantity,5,45,0.1111,5.82
https://stats47.jp/ranking/lotus-root-consumption-quantity,5,77,0.0649,7.58
https://stats47.jp/ranking/mineral-water-consumption-expenditure,5,75,0.0667,6.67
https://stats47.jp/ranking/peach-consumption-quantity,5,189,0.0265,6.76
https://stats47.jp/ranking/road-expressway-length,5,161,0.0311,6.66
https://stats47.jp/ranking/school-teacher-annual-income,5,259,0.0193,9.24
https://stats47.jp/ranking/shrimp-consumption-quantity,5,118,0.0424,7.19
https://stats47.jp/ranking/specialized-school-count,5,15,0.3333,3.87
https://stats47.jp/ranking/sports-participation-rate-swimming,5,216,0.0231,7.67
https://stats47.jp/ranking/theft-offenses-recognized,5,89,0.0562,9.21
https://stats47.jp/ranking/treatment-rate-mental-disorder-inpatient,5,172,0.0291,7.64
https://stats47.jp/ranking/wine-consumption-quantity,5,140,0.0357,7.84
https://stats47.jp/themes/real-income,5,41,0.1220,6.83
https://stats47.jp/areas/44000/fishery-marine,4,28,0.1429,8.11
https://stats47.jp/areas/46000/consumer-prices,4,39,0.1026,7.59
https://stats47.jp/blog/bread-vs-rice-expenditure,4,145,0.0276,7.64
https://stats47.jp/blog/castella-expenditure-ranking,4,53,0.0755,6.91
https://stats47.jp/blog/cc-estat-01-setup,4,133,0.0301,7.31
https://stats47.jp/blog/chiba-food-culture,4,118,0.0339,8.39
https://stats47.jp/blog/dentist-income-prefecture-gap,4,67,0.0597,7.55
https://stats47.jp/blog/firefighting-capacity-gap,4,163,0.0245,8.59
https://stats47.jp/blog/food-trio-prefecture-map,4,223,0.0179,8.45
https://stats47.jp/blog/frozen-gyoza-spending-prefecture-gap,4,269,0.0149,9.70
https://stats47.jp/blog/instant-noodles-consumption-prefecture-gap,4,105,0.0381,7.21
https://stats47.jp/blog/konbu-consumption-quantity,4,561,0.0071,8.30
https://stats47.jp/blog/library-books-prefecture-gap,4,149,0.0268,8.11
https://stats47.jp/blog/mineral-water-spending-prefecture-gap,4,44,0.0909,6.66
https://stats47.jp/blog/park-green-space-gap,4,436,0.0092,8.29
https://stats47.jp/blog/urban-parks-green-infrastructure,4,143,0.0280,8.31
https://stats47.jp/ranking/average-weight-middle-school-second-grade-male,4,42,0.0952,6.12
https://stats47.jp/ranking/barber-beauty-salon-count,4,46,0.0870,5.98
https://stats47.jp/ranking/bean-sprouts-consumption-quantity,4,95,0.0421,6.54
https://stats47.jp/ranking/chocolate-snack-consumption-expenditure,4,117,0.0342,8.13
https://stats47.jp/ranking/crude-birth-rate,4,25,0.1600,5.60
https://stats47.jp/ranking/electricity-consumption-quantity,4,36,0.1111,7.44
https://stats47.jp/ranking/food-self-sufficiency-rate-calorie,4,217,0.0184,8.78
https://stats47.jp/ranking/hobby-participation-rate-calligraphy,4,31,0.1290,5.65
https://stats47.jp/ranking/hobby-participation-rate-pachinko,4,21,0.1905,7.14
https://stats47.jp/ranking/library-lending-books,4,72,0.0556,7.04
https://stats47.jp/ranking/major-lake-area,4,71,0.0563,3.61
https://stats47.jp/ranking/manufacturing-shipment-amount-per-establishment,4,54,0.0741,6.93
https://stats47.jp/ranking/musical-instrument-consumption-expenditure,4,15,0.2667,4.60
https://stats47.jp/ranking/national-tax-collected,4,24,0.1667,20.13
https://stats47.jp/ranking/national-treasury-disbursement-prefecture,4,24,0.1667,5.67
https://stats47.jp/ranking/new-hire-count,4,141,0.0284,6.55
https://stats47.jp/ranking/pear-consumption-expenditure,4,71,0.0563,6.75
https://stats47.jp/ranking/psychiatric-hospital-avg-length-of-stay,4,21,0.1905,6.10
https://stats47.jp/ranking/railway-passengers,4,51,0.0784,8.69
https://stats47.jp/ranking/sports-participation-rate-bowling,4,32,0.1250,7.28
https://stats47.jp/ranking/sushi-dining-consumption-expenditure,4,58,0.0690,7.52
https://stats47.jp/ranking/tempura-fry-consumption-expenditure,4,73,0.0548,6.08
https://stats47.jp/ranking/treatment-rate-mood-disorder-outpatient,4,112,0.0357,5.71
https://stats47.jp/ranking/water-supply-population,4,74,0.0541,6.49
https://stats47.jp/areas/27000/population-dynamics,3,92,0.0326,9.04
https://stats47.jp/areas/34000/fishery-marine,3,37,0.0811,7.84
https://stats47.jp/areas/44000,3,10,0.3000,4.30
https://stats47.jp/areas/46000/population-dynamics,3,46,0.0652,8.46
https://stats47.jp/blog/barber-beauty-salon-regional-gap,3,127,0.0236,8.09
https://stats47.jp/blog/beef-consumption-prefecture-gap,3,36,0.0833,8.06
https://stats47.jp/blog/beef-consumption-quantity,3,135,0.0222,8.81
https://stats47.jp/blog/chicken-consumption-prefecture-gap,3,347,0.0086,8.10
https://stats47.jp/blog/curry-roux-consumption-gap,3,169,0.0178,7.08
https://stats47.jp/blog/dual-income-household-ratio-vs-rooms-per-dwelling,3,92,0.0326,8.05
https://stats47.jp/blog/dual-income-reversal,3,96,0.0313,7.69
https://stats47.jp/blog/extreme-heat-days-prefecture,3,623,0.0048,9.78
https://stats47.jp/blog/fishery-catch-aquaculture-shift,3,96,0.0313,8.72
https://stats47.jp/blog/fresh-udon-soba-consumption-prefecture-gap,3,388,0.0077,7.09
https://stats47.jp/blog/fukushima-food-culture,3,48,0.0625,11.92
https://stats47.jp/blog/governor-election-turnout-prefecture-gap,3,28,0.1071,3.54
https://stats47.jp/blog/icecream-consumption-expenditure,3,38,0.0789,6.66
https://stats47.jp/blog/ict-media-consumption-gender-gap,3,82,0.0366,6.88
https://stats47.jp/blog/katsuobushi-expenditure-ranking,3,43,0.0698,6.14
https://stats47.jp/blog/koumuin-ai-tenshoku-1500man,3,25,0.1200,5.92
https://stats47.jp/blog/mayonnaise-consumption-expenditure,3,20,0.1500,7.10
https://stats47.jp/blog/oyster-consumption-prefecture-gap,3,111,0.0270,17.23
https://stats47.jp/blog/shochu-consumption-prefecture-gap,3,13,0.2308,5.15
https://stats47.jp/blog/sixth-industry-direct-sales,3,85,0.0353,7.35
https://stats47.jp/blog/water-infrastructure-crisis,3,182,0.0165,13.95
https://stats47.jp/blog/yogurt-spending-prefecture-gap,3,23,0.1304,5.13
https://stats47.jp/blog/yokan-expenditure-ranking,3,26,0.1154,5.19
https://stats47.jp/ranking/adult-sandals-consumption-expenditure,3,11,0.2727,5.73
https://stats47.jp/ranking/ambulance-hospital-arrival-time,3,36,0.0833,8.47
https://stats47.jp/ranking/autolock-apartment-rate,3,29,0.1034,6.72
https://stats47.jp/ranking/average-length-of-stay,3,51,0.0588,5.69
https://stats47.jp/ranking/campsite-public,3,175,0.0171,7.15
https://stats47.jp/ranking/candy-consumption-expenditure,3,31,0.0968,7.97
https://stats47.jp/ranking/commute-by-bicycle,3,55,0.0545,5.45
https://stats47.jp/ranking/daytime-population-ratio,3,49,0.0612,6.24
https://stats47.jp/ranking/deaths-hypertensive-diseases,3,10,0.3000,3.90
https://stats47.jp/ranking/education-expenses-prefecture,3,14,0.2143,6.36
https://stats47.jp/ranking/eggplant-consumption-quantity,3,51,0.0588,6.47
https://stats47.jp/ranking/final-disposal-site-remaining-capacity,3,17,0.1765,5.00
https://stats47.jp/ranking/flood-affected-rivers,3,239,0.0126,9.44
https://stats47.jp/ranking/fresh-udon-soba-consumption-quantity,3,66,0.0455,9.24
https://stats47.jp/ranking/future-population,3,54,0.0556,6.11
https://stats47.jp/ranking/game-console-consumption-quantity,3,7,0.4286,4.71
https://stats47.jp/ranking/general-hospital-bed-occupancy-rate,3,28,0.1071,7.18
https://stats47.jp/ranking/hobby-participation-rate-reading,3,81,0.0370,7.38
https://stats47.jp/ranking/hobby-participation-rate-video-games,3,22,0.1364,6.36
https://stats47.jp/ranking/laundry-detergent-consumption-expenditure,3,12,0.2500,5.17
https://stats47.jp/ranking/leek-consumption-quantity,3,81,0.0370,8.06
https://stats47.jp/ranking/ordinary-construction-expenses-prefecture,3,21,0.1429,5.24
https://stats47.jp/ranking/other-dairy-consumption-expenditure,3,23,0.1304,7.74
https://stats47.jp/ranking/peach-consumption-expenditure,3,18,0.1667,6.17
https://stats47.jp/ranking/pear-consumption-quantity,3,47,0.0638,7.09
https://stats47.jp/ranking/per-capita-fixed-asset-tax-pref-municipal,3,84,0.0357,7.88
https://stats47.jp/ranking/physical-disability-certificates-issued,3,60,0.0500,6.88
https://stats47.jp/ranking/pickled-plum-consumption-expenditure,3,56,0.0536,8.09
https://stats47.jp/ranking/public-bath-consumption-expenditure,3,28,0.1071,5.04
https://stats47.jp/ranking/public-phone-count,3,149,0.0201,7.28
https://stats47.jp/ranking/public-phone-count-per-1000,3,25,0.1200,5.00
https://stats47.jp/ranking/rice-consumption-expenditure,3,14,0.2143,4.64
https://stats47.jp/ranking/sashimi-platter-consumption-quantity,3,16,0.1875,5.56
https://stats47.jp/ranking/sauce-consumption-expenditure,3,67,0.0448,8.87
https://stats47.jp/ranking/sewage-treatment-coverage-rate,3,214,0.0140,8.72
https://stats47.jp/ranking/single-mother-households,3,21,0.1429,6.62
https://stats47.jp/ranking/sole-proprietor-sales,3,69,0.0435,8.19
https://stats47.jp/ranking/starting-salary-university,3,41,0.0732,7.56
https://stats47.jp/ranking/telework-rate,3,52,0.0577,5.17
https://stats47.jp/ranking/thermal-power-plant-count,3,23,0.1304,7.61
https://stats47.jp/ranking/vinegar-consumption-quantity,3,47,0.0638,7.40
https://stats47.jp/ranking/welfare-expense-municipal,3,18,0.1667,4.22
https://stats47.jp/survey/urban-park-survey,3,164,0.0183,7.90
https://stats47.jp/themes/local-finance/cities,3,30,0.1000,9.63
https://stats47.jp/areas/02000/occupation-salary,2,157,0.0127,32.98
https://stats47.jp/areas/08000/population-dynamics,2,43,0.0465,8.21
https://stats47.jp/areas/09000/fishery-marine,2,27,0.0741,6.26
https://stats47.jp/areas/10000/manufacturing,2,30,0.0667,9.00
https://stats47.jp/areas/13000/cities/13204/population,2,307,0.0065,8.86
https://stats47.jp/areas/15000/local-economy,2,46,0.0435,8.57
https://stats47.jp/areas/18000/healthcare,2,14,0.1429,13.71
https://stats47.jp/areas/28000/fishery-marine,2,43,0.0465,5.95
https://stats47.jp/areas/28000/local-economy,2,97,0.0206,9.96
https://stats47.jp/areas/30000/occupation-salary,2,47,0.0426,29.21
https://stats47.jp/areas/31000/local-economy,2,78,0.0256,9.00
https://stats47.jp/areas/33000/cities/33100,2,24,0.0833,7.42
https://stats47.jp/areas/36000/population-dynamics,2,19,0.1053,9.26
https://stats47.jp/areas/37000/fishery-marine,2,38,0.0526,7.74
https://stats47.jp/areas/39000/occupation-salary,2,124,0.0161,37.03
https://stats47.jp/areas/42000/population-dynamics,2,78,0.0256,8.74
https://stats47.jp/areas/43000/consumer-prices,2,4,0.5000,12.75
https://stats47.jp/areas/44000/local-economy,2,65,0.0308,9.00
https://stats47.jp/blog/ai-claude-code-pref-analysis,2,19,0.1053,4.63
https://stats47.jp/blog/dual-income-childcare-dilemma,2,17,0.1176,7.65
https://stats47.jp/blog/future-population-tokyo-paradox,2,271,0.0074,9.09
https://stats47.jp/blog/half-population-elderly-municipalities,2,71,0.0282,8.73
https://stats47.jp/blog/household-income-tokyo-okinawa,2,12,0.1667,10.67
https://stats47.jp/blog/inbound-overnight-regional-gap,2,35,0.0571,8.06
https://stats47.jp/blog/industrial-water-manufacturing-nexus,2,19,0.1053,6.63
https://stats47.jp/blog/it-establishments-prefecture,2,43,0.0465,7.84
https://stats47.jp/blog/mandarin-expenditure-ranking,2,42,0.0476,8.88
https://stats47.jp/blog/marriage-divorce-okinawa,2,121,0.0165,9.92
https://stats47.jp/blog/mobile-contracts-over-population,2,25,0.0800,5.96
https://stats47.jp/blog/natto-consumption-expenditure,2,63,0.0317,6.68
https://stats47.jp/blog/natto-production-vs-consumption,2,182,0.0110,7.02
https://stats47.jp/blog/nursing-care-shortage-2040,2,192,0.0104,8.93
https://stats47.jp/blog/osaka-food-culture,2,28,0.0714,7.14
https://stats47.jp/blog/overnight-guests-inbound-recovery,2,45,0.0444,13.96
https://stats47.jp/blog/per-capita-income-gap,2,106,0.0189,14.28
https://stats47.jp/blog/piano-ownership-prefecture-gap,2,43,0.0465,7.60
https://stats47.jp/blog/pork-consumption-quantity,2,93,0.0215,8.28
https://stats47.jp/blog/potato-consumption-quantity,2,77,0.0260,8.12
https://stats47.jp/blog/prefectural-height-male-female-gap,2,28,0.0714,6.68
https://stats47.jp/blog/purchasing-power-adjusted,2,10,0.2000,4.70
https://stats47.jp/blog/safe-driving-5-features,2,32,0.0625,9.59
https://stats47.jp/blog/self-financing-ratio-prefecture-gap,2,38,0.0526,5.79
https://stats47.jp/blog/small-business-dominance-map,2,52,0.0385,8.12
https://stats47.jp/blog/tobacco-expenditure-ranking,2,45,0.0444,7.58
https://stats47.jp/blog/watermelon-expenditure-ranking,2,83,0.0241,6.61
https://stats47.jp/category/energy,2,229,0.0087,10.28
https://stats47.jp/category/landweather,2,68,0.0294,3.51
https://stats47.jp/ranking/airport-count,2,204,0.0098,8.20
https://stats47.jp/ranking/apple-consumption-quantity,2,73,0.0274,7.56
https://stats47.jp/ranking/average-height-primary-school-fifth-grade-male,2,59,0.0339,7.00
https://stats47.jp/ranking/beef-consumption-expenditure,2,22,0.0909,5.59
https://stats47.jp/ranking/cheese-consumption-expenditure,2,4,0.5000,5.25
https://stats47.jp/ranking/chicken-consumption-quantity,2,69,0.0290,13.39
https://stats47.jp/ranking/child-welfare-facility-count-per-100k,2,13,0.1538,6.08
https://stats47.jp/ranking/culture-recreation-cost-all-households,2,11,0.1818,7.00
https://stats47.jp/ranking/daikon-consumption-quantity,2,26,0.0769,8.19
https://stats47.jp/ranking/death-accident,2,5,0.4000,2.00
https://stats47.jp/ranking/dental-hygienist-annual-income,2,11,0.1818,7.09
https://stats47.jp/ranking/education-expenditure-ratio-multi-person-households,2,24,0.0833,5.92
https://stats47.jp/ranking/eggplant-consumption-expenditure,2,83,0.0241,8.65
https://stats47.jp/ranking/engel-coefficient,2,34,0.0588,9.00
https://stats47.jp/ranking/eyeglasses-consumption-expenditure,2,9,0.2222,4.33
https://stats47.jp/ranking/factory-location-area-annual,2,24,0.0833,6.46
https://stats47.jp/ranking/fish-canned-consumption-expenditure,2,11,0.1818,5.00
https://stats47.jp/ranking/foreign-resident-population,2,18,0.1111,5.72
https://stats47.jp/ranking/future-population-change-rate-2050,2,109,0.0183,16.59
https://stats47.jp/ranking/garbage-total-output,2,28,0.0714,6.43
https://stats47.jp/ranking/gpp-public-service,2,74,0.0270,9.32
https://stats47.jp/ranking/high-school-teacher-annual-income,2,45,0.0444,7.20
https://stats47.jp/ranking/hobby-participation-rate-cinema,2,31,0.0645,7.81
https://stats47.jp/ranking/hobby-participation-rate-instrument,2,64,0.0313,7.22
https://stats47.jp/ranking/hobby-participation-rate-popular-music,2,5,0.4000,6.40
https://stats47.jp/ranking/hobby-participation-rate-sports-spectating,2,17,0.1176,6.76
https://stats47.jp/ranking/household-income-by-type,2,4,0.5000,9.50
https://stats47.jp/ranking/infant-deaths,2,7,0.2857,7.71
https://stats47.jp/ranking/instant-noodles-consumption-expenditure,2,19,0.1053,6.21
https://stats47.jp/ranking/junior-high-club-per100-track-and-field,2,47,0.0426,4.74
