URL,前回のクロール
https://stats47.jp/tag/tokyo-concentration,2026-08-04
https://stats47.jp/tag/consumption-expenditure,2026-07-31
https://stats47.jp/blog/cc-estat-18-cache-r2,2026-07-30
https://stats47.jp/blog/cc-estat-17-edu-slope-graph,2026-07-30
https://stats47.jp/blog/inbound-by-nationality-regional-preference,2026-07-29
https://stats47.jp/themes/local-finance?pref=29000,2026-07-27
https://stats47.jp/tag/regional-revitalization,2026-07-26
https://stats47.jp/tag/real-estate,2026-07-25
https://stats47.jp/areas/03000/cities/03322,2026-07-24
https://stats47.jp/areas/40000/cities/40608,2026-07-23
https://stats47.jp/ranking/mens-underwear-consumption-expenditure,2026-07-21
https://stats47.jp/areas/01000/cities/01646,2026-07-17
https://stats47.jp/areas/41000/labor-mobility,2026-07-15
https://stats47.jp/areas/36000/labor-mobility,2026-07-15
https://stats47.jp/areas/05000/aging-society,2026-07-14
https://stats47.jp/favicon.ico,2026-07-14
https://stats47.jp/areas/12000/aging-society,2026-07-12
https://stats47.jp/areas/39000/aging-society,2026-07-12
https://stats47.jp/areas/39000/consumer-prices,2026-07-12
https://stats47.jp/areas/30000/aging-society,2026-07-12
https://stats47.jp/areas/31000/aging-society,2026-07-11
https://stats47.jp/_next/static/media/7d4881bb7e1bf84d-s.p.woff2,2026-07-11
https://stats47.jp/areas/40000/labor-mobility,2026-07-11
https://stats47.jp/areas/43000/occupation-salary,2026-07-11
https://stats47.jp/areas/46000/aging-society,2026-07-11
https://stats47.jp/areas/32000/labor-mobility,2026-07-11
https://stats47.jp/areas/14000/consumer-prices,2026-07-10
https://stats47.jp/areas/45000/fishery-marine,2026-07-10
https://stats47.jp/areas/01000/real-income,2026-07-10
https://stats47.jp/areas/27000/local-economy,2026-07-10
https://stats47.jp/areas/38000/labor-mobility,2026-07-10
https://stats47.jp/areas/04000/education-culture,2026-07-10
https://stats47.jp/areas/37000/occupation-salary,2026-07-10
https://stats47.jp/areas/35000/consumer-prices,2026-07-10
https://stats47.jp/areas/35000/cities/35210/population,2026-07-10
https://stats47.jp/areas/02000/labor-mobility,2026-07-10
https://stats47.jp/areas/17000/population-dynamics,2026-07-10
https://stats47.jp/areas/06000/consumer-prices,2026-07-10
https://stats47.jp/areas/25000/occupation-salary,2026-07-10
https://stats47.jp/areas/01000/safety,2026-07-10
https://stats47.jp/areas/09000/aging-society,2026-07-10
https://stats47.jp/areas/33000/aging-society,2026-07-09
https://stats47.jp/areas/27000/consumer-prices,2026-07-08
https://stats47.jp/areas/13000/aging-society,2026-07-08
https://storage.stats47.jp/app/home/previews/search.avif,2026-07-08
https://stats47.jp/areas/34000/living-housing,2026-07-08
https://stats47.jp/areas/04000/aging-society,2026-07-06
https://stats47.jp/areas/22000/local-finance,2026-07-06
https://stats47.jp/blog/cc-estat-10-wage-box-plot,2026-07-06
https://stats47.jp/areas/08000/safety,2026-07-06
https://stats47.jp/areas/17000/fishery-marine,2026-07-04
https://stats47.jp/ranking/ssdse-d-mc13,2026-07-02
https://stats47.jp/ranking/ssdse-d-mg18,2026-07-02
https://stats47.jp/ranking/ssdse-c-lb051311,2026-07-01
https://stats47.jp/ranking/ssdse-d-mc08,2026-07-01
https://stats47.jp/ranking/ssdse-d-mc06,2026-07-01
https://stats47.jp/ranking?area=14000,2026-07-01
https://stats47.jp/ranking/ssdse-c-lb103002,2026-07-01
https://stats47.jp/areas/45000/cities/45403,2026-06-30
https://stats47.jp/areas/45000/cities/45205,2026-06-30
https://stats47.jp/areas/45000/cities/45201,2026-06-30
https://stats47.jp/areas/45000/cities/45431,2026-06-30
https://stats47.jp/areas/45000/cities/45206,2026-06-30
https://stats47.jp/areas/06000/cities/06212,2026-06-30
https://stats47.jp/areas/10000/cities/10206,2026-06-29
https://stats47.jp/areas/22000/cities/22212,2026-06-29
https://stats47.jp/blog/cpi-change-regional-pattern,2026-06-29
https://stats47.jp/areas/46000/cities/46525,2026-06-29
https://stats47.jp/areas/10000/cities/10425,2026-06-29
https://stats47.jp/ranking/ssdse-c-lb052005,2026-06-29
https://storage.stats47.jp/app/home/previews/ranking.avif,2026-06-26
https://stats47.jp/sitemap/1.xml,2026-06-25
https://stats47.jp/areas/21000/cities/21506,2026-06-24
https://stats47.jp/areas/42000/cities/42321,2026-06-24
https://stats47.jp/ranking/standard-price-change-rate-residential,2026-06-24
https://stats47.jp/areas/01000/cities/01220,2026-06-24
https://stats47.jp/areas/31000/cities/31202,2026-06-24
https://stats47.jp/ranking/smartphone-ownership-multi-person-households-per-1000,2026-06-24
https://stats47.jp/area-profile/44000,2026-06-23
https://stats47.jp/areas/01000/cities/01223/international,2026-06-22
https://stats47.jp/areas/01000/cities/01547/international,2026-06-18
https://stats47.jp/areas/28000/educationsports,2026-06-16
https://stats47.jp/blog/sewerage-water-supply-gap,2026-06-15
https://stats47.jp/blog/manufacturing.json,2026-06-11
https://stats47.jp/areas/33000/cities/33606/administrativefinancial,2026-06-06
https://stats47.jp/ranking/per-capita-sanitation-expenditure-pref-municipal,2026-06-06
https://stats47.jp/ranking/per-capita-welfare-expenditure-pref-municipal,2026-06-06
https://stats47.jp/areas/23000/cities/23105,2026-06-05
https://stats47.jp/blog/telework-income-correlation,2026-06-04
https://stats47.jp/areas/23000/cities/23102,2026-06-04
https://stats47.jp/areas/23000/cities/23104,2026-06-04
https://stats47.jp/blog/energy-production-regional-gap,2026-06-04
https://stats47.jp/areas/01000/cities/01482/commercial,2026-06-04
https://stats47.jp/areas/17000/cities/17365/safetyenvironment,2026-06-04
https://stats47.jp/areas/44000/cities/44341/commercial,2026-06-04
https://stats47.jp/areas/46000/cities/46505/safetyenvironment,2026-06-04
https://stats47.jp/areas/46000/agriculture,2026-06-04
https://stats47.jp/sitemap.xml,2026-06-04
https://stats47.jp/areas/01000/cities/01102,2026-06-04
https://stats47.jp/areas/04000/cities/04102,2026-06-04
https://stats47.jp/areas/46000/cities/46505/tourism,2026-06-04
https://stats47.jp/blog/BarChartRace,2026-06-04
https://stats47.jp/areas/27000/safetyenvironment,2026-06-03
https://stats47.jp/_next/static/media/f5271587012faf78-s.p.woff2,2026-05-30
https://stats47.jp/areas/01000/cities/01434/socialsecurity,2026-05-29
https://storage.stats47.jp/app/home/previews/ranking.webm,2026-05-28
https://storage.stats47.jp/app/home/previews/themes.avif,2026-05-28
https://storage.stats47.jp/app/home/previews/themes.webm,2026-05-28
https://storage.stats47.jp/app/home/previews/areas.avif,2026-05-28
https://storage.stats47.jp/app/home/previews/blog.avif,2026-05-28
https://storage.stats47.jp/app/home/previews/survey.avif,2026-05-28
https://stats47.jp/areas/13000/economy,2026-05-12
https://stats47.jp/energy/industrial-water/dashboard,2026-05-10
https://stats47.jp/compare/population?areas=03000,2026-05-07
https://stats47.jp/compare/population?areas=43000,2026-05-07
https://stats47.jp/blog/child-physique-ranking,2026-05-06
https://stats47.jp/miningindustry/manufacturing/dashboard,2026-04-30
https://stats47.jp/correlation?x=entertainment-durables-repair-consumption-expenditure,2026-04-29
https://stats47.jp/compare/population?areas=31000,2026-04-29
https://stats47.jp/compare/population?areas=07000,2026-04-29
https://stats47.jp/compare/population?areas=26000,2026-04-29
https://stats47.jp/correlation?x=perm-consumption-quantity,2026-04-29
https://stats47.jp/compare/population?areas=41000,2026-04-29
https://stats47.jp/compare/population?areas=01000,2026-04-29
https://stats47.jp/compare/population?areas=29000,2026-04-29
https://stats47.jp/compare/population?areas=38000,2026-04-29
https://stats47.jp/compare/population?areas=24000,2026-04-29
https://stats47.jp/compare/population?areas=15000,2026-04-29
https://stats47.jp/compare/population?areas=18000,2026-04-29
https://stats47.jp/areas/21000/population,2026-04-28
https://stats47.jp/compare/population?areas=44000,2026-04-28
https://stats47.jp/compare/administrativefinancial,2026-04-28
https://stats47.jp/compare?areas=38000,2026-04-27
https://stats47.jp/compare?areas=20000,2026-04-24
https://stats47.jp/tag/tax-revenue,2026-04-24
https://stats47.jp/tag/local-governance,2026-04-24
https://stats47.jp/tag/beauty-salons,2026-04-24
https://stats47.jp/tag/global-awareness,2026-04-24
https://stats47.jp/tag/waste-disposal-sites,2026-04-24
https://stats47.jp/tag/recycling,2026-04-24
https://stats47.jp/tag/agriculture,2026-04-23
https://stats47.jp/compare/socialsecurity,2026-04-23
https://stats47.jp/tag/energy-saving,2026-04-23
https://stats47.jp/tag/savings-rate,2026-04-20
https://stats47.jp/areas/18000/laborwage,2026-04-18
https://stats47.jp/areas/13000/administrativefinancial,2026-04-18
https://stats47.jp/correlation?x=university-graduates-job-ratio,2026-04-14
https://stats47.jp/correlation?x=quasi-national-park-area,2026-04-14
https://stats47.jp/correlation?x=bed-utilization-rate,2026-04-14
https://stats47.jp/blog/household-structure-ranking,2026-04-14
https://stats47.jp/compare/population?areas=19000,2026-04-14
https://stats47.jp/blog/sports-participation-ranking,2026-04-14
https://stats47.jp/blog/traffic-deaths-elderly,2026-04-14
https://stats47.jp/correlation?x=supplement-consumption-expenditure,2026-04-14
https://stats47.jp/blog/savings-rate-ranking,2026-04-14
https://stats47.jp/correlation?x=orange-consumption-quantity,2026-04-13
https://stats47.jp/correlation?x=microwave-consumption-expenditure,2026-04-13
https://stats47.jp/correlation?x=ssdse-c-lb092005&y=ssdse-c-lb092004,2026-04-12
https://stats47.jp/correlation?x=other-shellfish-consumption-quantity,2026-04-12
https://stats47.jp/ranking/commute-by-train,2026-04-12
https://stats47.jp/construction,2026-04-10
https://stats47.jp/correlation?x=ketchup-consumption-expenditure,2026-04-10
https://stats47.jp/socialsecurity/public-assistance-welfare/dashboard/26000,2026-04-09
https://stats47.jp/landweather/land-use/dashboard/34000,2026-04-09
https://stats47.jp/infrastructure/roads/dashboard/27000,2026-04-09
https://stats47.jp/correlation?x=ssdse-c-lb031005&y=ssdse-c-lb061012,2026-04-09
https://stats47.jp/areas/02208,2026-04-09
https://stats47.jp/educationsports/compulsory-education/dashboard/02000,2026-04-09
https://stats47.jp/educationsports/high-school/dashboard/46000,2026-04-09
https://stats47.jp/educationsports/special-education/dashboard/37000,2026-04-09
https://stats47.jp/socialsecurity/life-expectancy/dashboard/22000,2026-04-09
https://stats47.jp/miningindustry/manufacturing/dashboard/28000,2026-04-09
https://stats47.jp/safetyenvironment/disaster/dashboard/44000,2026-04-09
https://stats47.jp/construction/construction-manufacturing/dashboard/23000,2026-04-09
https://stats47.jp/energy/waste-management/dashboard/23000,2026-04-09
https://stats47.jp/tourism/transportation/dashboard/27000,2026-04-09
https://stats47.jp/administrativefinancial/staff-assembly-election/dashboard/39000,2026-04-09
https://stats47.jp/construction/construction-manufacturing/dashboard/39000,2026-04-09
https://stats47.jp/educationsports/elementary-school/dashboard/39000,2026-04-09
https://stats47.jp/socialsecurity/social-security-indicators/dashboard/47000,2026-04-09
https://stats47.jp/tourism/transportation/dashboard/47000,2026-04-09
https://stats47.jp/miningindustry/industrial-production/dashboard/12000,2026-04-08
https://stats47.jp/socialsecurity/long-term-care-insurance/dashboard/11000,2026-04-08
https://stats47.jp/tourism/tourism-accommodation/dashboard/01000,2026-04-08
https://stats47.jp/educationsports/information-communication/dashboard/22000,2026-04-08
https://stats47.jp/energy/industrial-water/dashboard/37000,2026-04-08
https://stats47.jp/administrativefinancial/investment/dashboard/04000,2026-04-08
https://stats47.jp/energy/water-supply-sewerage/dashboard/04000,2026-04-08
https://stats47.jp/construction/living-environment/dashboard/33000,2026-04-08
https://stats47.jp/construction/living-environment/dashboard/36000,2026-04-08
https://stats47.jp/infrastructure/parks-greenery/dashboard/31000,2026-04-08
https://stats47.jp/tourism/transportation/dashboard/10000,2026-04-08
https://stats47.jp/safetyenvironment/fire-insurance/dashboard/28000,2026-04-08
https://stats47.jp/economy/agricultural-household-economy/dashboard/23000,2026-04-08
https://stats47.jp/agriculture/agricultural-household/dashboard/02000,2026-04-08
https://stats47.jp/agriculture/forestry/dashboard/14000,2026-04-07
https://stats47.jp/socialsecurity/medical-personnel/dashboard/31000,2026-04-07
https://stats47.jp/agriculture/agricultural-production/dashboard/14000,2026-04-06
https://stats47.jp/administrativefinancial/staff-assembly-election/dashboard/03000,2026-04-06
https://stats47.jp/economy/business-scale/dashboard/39000,2026-04-06
https://stats47.jp/construction/housing-structure/dashboard/12000,2026-04-06
https://stats47.jp/laborwage/industrial-structure/dashboard/12000,2026-04-06
https://stats47.jp/administrativefinancial/tax-revenue/dashboard/42000,2026-04-06
https://stats47.jp/educationsports/junior-high-school/dashboard/05000,2026-04-06
https://stats47.jp/safetyenvironment/fire-emergency/dashboard/33000,2026-04-06
https://stats47.jp/commercial/commerce-service-industry/dashboard,2026-04-06
https://stats47.jp/safetyenvironment/police-crime/dashboard/14000,2026-04-06
https://stats47.jp/safetyenvironment/fire-insurance/dashboard/10000,2026-04-06
https://stats47.jp/agriculture/agricultural-production/dashboard,2026-04-06
https://stats47.jp/infrastructure/roads/dashboard/25000,2026-04-06
https://stats47.jp/safetyenvironment/fire-insurance/dashboard/25000,2026-04-06
https://stats47.jp/dashboard/41000/administrativefinancial/staff-assembly-election,2026-04-06
https://stats47.jp/educationsports/compulsory-education/dashboard/41000,2026-04-06
https://stats47.jp/educationsports/college-university/dashboard/11000,2026-04-06
https://stats47.jp/socialsecurity/health-care/dashboard/21000,2026-04-06
https://stats47.jp/educationsports/information-communication/dashboard/07000,2026-04-06
https://stats47.jp/population/population-movement/dashboard/22000,2026-04-06
https://stats47.jp/socialsecurity/social-security-indicators/dashboard/22000,2026-04-06
https://stats47.jp/population/basic-population/dashboard/31000,2026-04-06
https://stats47.jp/socialsecurity/social-security-indicators/dashboard/28000,2026-04-06
https://stats47.jp/educationsports/cultural-facilities/dashboard/39000,2026-04-06
https://stats47.jp/safetyenvironment/traffic-accidents/dashboard/12000,2026-04-06
https://stats47.jp/economy/agricultural-household-economy/dashboard/01000,2026-04-06
https://stats47.jp/landweather/weather-climate/dashboard/24000,2026-04-06
https://stats47.jp/administrativefinancial/fiscal-indicators/dashboard/32000,2026-04-06
https://stats47.jp/administrativefinancial/staff-assembly-election/dashboard/32000,2026-04-06
https://stats47.jp/construction/construction-manufacturing/dashboard/03000,2026-04-06
https://stats47.jp/educationsports/information-communication/dashboard/44000,2026-04-06
https://stats47.jp/infrastructure/parks-greenery/dashboard/21000,2026-04-05
https://stats47.jp/infrastructure/roads/dashboard/21000,2026-04-05
https://stats47.jp/blog/real-purchasing-power-ranking,2026-04-05
https://stats47.jp/energy/water-supply-sewerage/dashboard/09000,2026-04-05
https://stats47.jp/landweather/land-use/dashboard/09000,2026-04-05
https://stats47.jp/landweather/weather-climate/dashboard/09000,2026-04-05
https://stats47.jp/socialsecurity/pharmacies/dashboard/11000,2026-04-05
https://stats47.jp/laborwage/job-seeking-placement/dashboard/34000,2026-04-05
https://stats47.jp/safetyenvironment/disaster/dashboard/34000,2026-04-05
https://stats47.jp/socialsecurity/pharmacies/dashboard/34000,2026-04-05
https://stats47.jp/laborwage/job-seeking-placement/dashboard/47000,2026-04-05
https://stats47.jp/landweather/weather-climate/dashboard/47000,2026-04-05
https://stats47.jp/socialsecurity/medical-personnel/dashboard/47000,2026-04-05
https://stats47.jp/educationsports/educational-attainment/dashboard/19000,2026-04-05
https://stats47.jp/educationsports/special-education/dashboard/19000,2026-04-05
https://stats47.jp/landweather/land-area/dashboard/19000,2026-04-05
https://stats47.jp/construction/housing-statistics/dashboard/27000,2026-04-05
https://stats47.jp/energy/waste-management/dashboard/27000,2026-04-05
https://stats47.jp/population/basic-population/dashboard/27000,2026-04-05
https://stats47.jp/laborwage/job-seeking-placement/dashboard/02000,2026-04-05
https://stats47.jp/administrativefinancial/expenditure/dashboard/26000,2026-04-05
https://stats47.jp/administrativefinancial/investment/dashboard/11000,2026-04-05
https://stats47.jp/laborwage/job-seeking-placement/dashboard/14000,2026-04-05
https://stats47.jp/socialsecurity/pharmacies/dashboard/14000,2026-04-05
https://stats47.jp/correlation?x=average-height-middle-school-second-grade-female&y=average-height-high-school-second-grade-female,2026-04-05
https://stats47.jp/miningindustry/manufacturing/dashboard/12000,2026-04-05
https://stats47.jp/educationsports/information-communication/dashboard/28000,2026-04-04
https://stats47.jp/tourism/transportation/dashboard/28000,2026-04-04
https://stats47.jp/population/basic-population/dashboard/08000,2026-04-04
https://stats47.jp/correlation?x=overseas-package-tour-consumption-expenditure,2026-04-04
https://stats47.jp/agriculture/agricultural-household/dashboard/03000,2026-04-04
https://stats47.jp/educationsports/compulsory-education/dashboard/03000,2026-04-04
https://stats47.jp/administrativefinancial/staff-assembly-election/dashboard/09000,2026-04-04
https://stats47.jp/construction/construction-manufacturing/dashboard/02000,2026-04-04
https://stats47.jp/socialsecurity/public-assistance-welfare/dashboard/36000,2026-04-04
https://stats47.jp/agriculture/agricultural-household/dashboard/08000,2026-04-04
https://stats47.jp/construction/housing-statistics/dashboard/14000,2026-04-04
https://stats47.jp/dashboard/00000/dashboard/40130,2026-04-04
https://stats47.jp/areas/20000/cities/20207,2026-04-04
https://stats47.jp/construction/housing-statistics/dashboard/25000,2026-04-04
https://stats47.jp/educationsports/information-communication/dashboard/08000,2026-04-03
https://stats47.jp/areas/08000/cities/08341,2026-04-03
https://stats47.jp/areas/06000/06321,2026-04-03
https://stats47.jp/correlation?x=croquette-consumption-expenditure,2026-04-03
https://stats47.jp/landweather/natural-environment/dashboard/01000,2026-04-03
https://stats47.jp/areas/07000/07301,2026-04-03
https://stats47.jp/areas/43000/43213,2026-04-03
https://stats47.jp/laborwage/labor-disputes/dashboard/23000,2026-04-03
https://stats47.jp/educationsports/information-communication/dashboard/32000,2026-04-03
https://stats47.jp/agriculture/agricultural-production/dashboard/29000,2026-04-03
https://stats47.jp/construction/housing-statistics/dashboard/39000,2026-04-03
https://stats47.jp/landweather/land-use/dashboard/28000,2026-04-03
https://stats47.jp/energy/water-supply-sewerage/dashboard/25000,2026-04-03
https://stats47.jp/landweather/land-use/dashboard/25000,2026-04-03
https://stats47.jp/areas/04000/cities/04214,2026-04-03
https://stats47.jp/safetyenvironment/fire-insurance/dashboard/16000,2026-04-03
https://stats47.jp/construction/living-environment/dashboard/04000,2026-04-03
https://stats47.jp/landweather/weather-climate/dashboard/31000,2026-04-03
https://stats47.jp/miningindustry/industrial-production/dashboard/31000,2026-04-03
https://stats47.jp/safetyenvironment/police-crime/dashboard/31000,2026-04-03
https://stats47.jp/dashboard/46000/dashboard/00000,2026-04-03
https://stats47.jp/landweather/land-area/dashboard/13000,2026-04-03
https://stats47.jp/areas/22000/cities/22206,2026-04-03
https://stats47.jp/areas/07000/cities/07209,2026-04-03
https://stats47.jp/safetyenvironment/fire-insurance/dashboard/14000,2026-04-03
https://stats47.jp/socialsecurity/long-term-care-insurance/dashboard/14000,2026-04-03
https://stats47.jp/construction/housing-statistics/dashboard/18000,2026-04-03
https://stats47.jp/socialsecurity/death-statistics/dashboard/18000,2026-04-03
https://stats47.jp/socialsecurity/medical-facilities/dashboard/18000,2026-04-03
https://stats47.jp/agriculture/agricultural-household/dashboard/33000,2026-04-03
https://stats47.jp/energy/waste-management/dashboard/33000,2026-04-03
https://stats47.jp/socialsecurity/medical-expenses/dashboard/33000,2026-04-03
https://stats47.jp/safetyenvironment/traffic-accidents/dashboard,2026-04-03
https://stats47.jp/population/commuting-school/dashboard/43000,2026-04-03
https://stats47.jp/areas/43000/43442,2026-04-03
https://stats47.jp/areas/35000/35215,2026-04-03
https://stats47.jp/correlation?x=ssdse-d-mb011&y=ssdse-d-mb021,2026-04-03
https://stats47.jp/area-profile/37000/dashboard/00000,2026-04-03
https://stats47.jp/infrastructure/roads/dashboard/37000,2026-04-03
https://stats47.jp/safetyenvironment/fire-emergency/dashboard/37000,2026-04-03
https://stats47.jp/safetyenvironment/traffic-accidents/dashboard/37000,2026-04-03
https://stats47.jp/construction/housing-facilities/dashboard/47000,2026-04-03
https://stats47.jp/construction/housing-statistics/dashboard/47000,2026-04-03
https://stats47.jp/population/marriage/dashboard/47000,2026-04-03
https://stats47.jp/safetyenvironment/traffic-accidents/dashboard/47000,2026-04-03
https://stats47.jp/construction/construction-manufacturing/dashboard/19000,2026-04-03
https://stats47.jp/areas/15000/cities/15211/landweather,2026-04-03
https://stats47.jp/administrativefinancial/staff-assembly-election/dashboard/22000,2026-04-03
https://stats47.jp/areas/15000/cities/15211/agriculture,2026-04-03
https://stats47.jp/landweather/natural-environment/dashboard/35000,2026-04-03
https://stats47.jp/population/marriage/dashboard/35000,2026-04-03
https://stats47.jp/administrativefinancial/fiscal-indicators/dashboard/11000,2026-04-03
https://stats47.jp/socialsecurity/social-security-indicators/dashboard/11000,2026-04-03
https://stats47.jp/economy/gross-product-economic-indicators/dashboard/36000,2026-04-03
https://stats47.jp/construction/housing-ownership/dashboard/44000,2026-04-03
https://stats47.jp/population/birth-death/dashboard/30000,2026-04-03
https://stats47.jp/population/marriage/dashboard/30000,2026-04-03
https://stats47.jp/safetyenvironment/fire-emergency/dashboard/30000,2026-04-03
https://stats47.jp/area-profile/42000/dashboard/00000,2026-04-03
https://stats47.jp/areas/31000/31401,2026-04-03
https://stats47.jp/commercial/commerce-service-industry/dashboard/33000,2026-04-03
https://stats47.jp/educationsports/educational-attainment/dashboard/33000,2026-04-03
https://stats47.jp/educationsports/cultural-facilities/dashboard/23000,2026-04-03
https://stats47.jp/agriculture/agricultural-household/dashboard/31000,2026-04-03
https://stats47.jp/administrativefinancial/revenue/dashboard/26000,2026-04-03
https://stats47.jp/safetyenvironment/fire-insurance/dashboard/26000,2026-04-03
https://stats47.jp/administrativefinancial/staff-assembly-election/dashboard/18000,2026-04-03
https://stats47.jp/educationsports/compulsory-education/dashboard/18000,2026-04-03
https://stats47.jp/educationsports/educational-attainment/dashboard/18000,2026-04-03
https://stats47.jp/socialsecurity/employment-insurance/dashboard/18000,2026-04-03
https://stats47.jp/administrativefinancial/staff-assembly-election/dashboard/29000,2026-04-03
https://stats47.jp/energy/infrastructure-energy/dashboard/29000,2026-04-03
https://stats47.jp/safetyenvironment/fire-insurance/dashboard/24000,2026-04-03
https://stats47.jp/agriculture/agricultural-household/dashboard/43000,2026-04-03
https://stats47.jp/construction/housing-statistics/dashboard/43000,2026-04-03
https://stats47.jp/laborwage/labor-force-structure/dashboard/43000,2026-04-03
https://stats47.jp/administrativefinancial/staff-assembly-election/dashboard/04000,2026-04-03
https://stats47.jp/laborwage/labor-disputes/dashboard/04000,2026-04-03
https://stats47.jp/landweather/weather-climate/dashboard/04000,2026-04-03
https://stats47.jp/safetyenvironment/traffic-accidents/dashboard/04000,2026-04-03
https://stats47.jp/areas/06000,2026-04-03
https://stats47.jp/administrativefinancial/revenue/dashboard/08000,2026-04-03
https://stats47.jp/educationsports/special-education/dashboard/08000,2026-04-03
https://stats47.jp/socialsecurity/life-expectancy/dashboard/08000,2026-04-03
https://stats47.jp/safetyenvironment/pollution-environment/dashboard/21000,2026-04-03
https://stats47.jp/construction/housing-structure/dashboard/10000,2026-04-03
https://stats47.jp/economy/consumer-price-difference-index/dashboard/39000,2026-04-03
https://stats47.jp/laborwage/wages-working-conditions/dashboard/39000,2026-04-03
https://stats47.jp/population/marriage/dashboard/39000,2026-04-03
https://stats47.jp/administrativefinancial/fiscal-indicators/dashboard/14000,2026-04-03
https://stats47.jp/administrativefinancial/staff-assembly-election/dashboard/14000,2026-04-03
https://stats47.jp/areas/02000/cities/02405,2026-04-03
https://stats47.jp/areas/03000/cities/03202,2026-04-03
https://stats47.jp/areas/01000/cities/01636,2026-04-03
https://stats47.jp/areas/01000/cities/01231,2026-04-03
https://stats47.jp/areas/40000/cities/40609,2026-04-03
https://stats47.jp/laborwage/job-seeking-placement/dashboard/25000,2026-04-03
https://stats47.jp/areas/45000/cities/45203,2026-04-03
https://stats47.jp/areas/01000/cities/01607,2026-04-03
https://stats47.jp/areas/14000/cities/14383,2026-04-03
https://stats47.jp/areas/40000/cities/40421,2026-04-03
https://stats47.jp/areas/40000/cities/40646,2026-04-03
https://stats47.jp/areas/01000/cities/01482,2026-04-03
https://stats47.jp/areas/24000/cities/24203,2026-04-03
https://stats47.jp/areas/45000/cities/45441,2026-04-03
https://stats47.jp/construction/living-space,2026-04-03
https://stats47.jp/areas/45000/cities/45383,2026-04-03
https://stats47.jp/areas/45000/cities/45430,2026-04-03
https://stats47.jp/areas/45000/cities/45429,2026-04-03
https://stats47.jp/areas/24000/cities/24470,2026-04-02
https://stats47.jp/population/birth-death/dashboard,2026-04-02
https://stats47.jp/areas/45000/cities/45341,2026-04-02
https://stats47.jp/areas/45000/cities/45402,2026-04-02
https://stats47.jp/areas/14000/cities/14401,2026-04-02
https://stats47.jp/areas/14000/cities/14206,2026-04-02
https://stats47.jp/laborwage/job-seeking-placement/dashboard,2026-04-02
https://stats47.jp/areas/12000/12410,2026-04-02
https://stats47.jp/construction/housing-ownership/dashboard/43000,2026-04-02
https://stats47.jp/energy/infrastructure-energy/dashboard/22000,2026-04-02
https://stats47.jp/infrastructure/roads/dashboard/28000,2026-04-02
https://stats47.jp/educationsports,2026-04-02
https://stats47.jp/administrativefinancial/fiscal-indicators/dashboard/08000,2026-04-02
https://stats47.jp/agriculture/agricultural-household/dashboard/26000,2026-04-01
https://stats47.jp/construction/housing-statistics/dashboard/08000,2026-04-01
