sns_post_id,platform,domain,content_key,fetched_at,impressions,reach,views,likes,comments,shares,saves,quotes
,instagram,ranking,18599645305024021,2026-09-06T14:18:43.021Z,,18,29,0,0,,,
,instagram,ranking,18129122116640790,2026-09-06T14:18:43.021Z,,743,821,1,0,,,
,instagram,ranking,17950988811012103,2026-09-06T14:18:43.021Z,,14,31,0,0,,,
,instagram,ranking,17929204293361153,2026-09-06T14:18:43.021Z,,25,47,0,0,,,
,instagram,ranking,17920782441183248,2026-09-06T14:18:43.021Z,,384,401,1,0,,,
,instagram,ranking,17874314706536294,2026-09-06T14:18:43.021Z,,17,28,0,0,,,
,instagram,ranking,18103774742597797,2026-09-06T14:18:43.021Z,,15,28,0,0,,,
,instagram,ranking,18115259915309973,2026-09-06T14:18:43.021Z,,337,342,0,0,,1,
,instagram,ranking,18608161570061184,2026-09-06T14:18:43.021Z,,14,33,0,0,,,
,instagram,ranking,17938111326299384,2026-09-06T14:18:43.021Z,,10,18,0,0,,,
,instagram,ranking,17946321558249943,2026-09-06T14:18:43.021Z,,198,203,0,0,,,
,instagram,ranking,18087460316138743,2026-09-06T14:18:43.021Z,,31,57,0,0,,,
,instagram,ranking,17971016534918418,2026-09-06T14:18:43.021Z,,642,677,2,0,,,
,instagram,ranking,18113332799510903,2026-09-06T14:18:43.021Z,,12,25,0,0,,,
,instagram,ranking,18108513797060149,2026-09-06T14:18:43.021Z,,35,63,0,0,,,
,instagram,ranking,18099668420225077,2026-09-06T14:18:43.021Z,,407,427,0,0,,,
,instagram,ranking,17896103232551992,2026-09-06T14:18:43.021Z,,11,22,0,0,,,
,instagram,ranking,18109296836004451,2026-09-06T14:18:43.021Z,,34,69,0,0,,,
,instagram,ranking,18068324375719097,2026-09-06T14:18:43.021Z,,190,215,0,0,,,
,instagram,ranking,18088315748441357,2026-09-06T14:18:43.021Z,,26,44,0,0,,,
,instagram,ranking,18074804321702091,2026-09-06T14:18:43.021Z,,36,73,0,0,,,
,instagram,ranking,18119625442799979,2026-09-06T14:18:43.021Z,,181,200,1,0,,,
,instagram,ranking,17904057276462966,2026-09-06T14:18:43.021Z,,40,58,0,0,,,
,instagram,ranking,17983801943855764,2026-09-06T14:18:43.021Z,,24,38,0,0,,,
,instagram,ranking,18188384026383622,2026-09-06T14:18:43.021Z,,190,209,0,0,,,
,instagram,ranking,17855271303694850,2026-09-06T14:18:43.021Z,,27,45,0,0,,,
,instagram,ranking,18108010252821269,2026-09-06T14:18:43.021Z,,47,78,1,0,,,
,instagram,ranking,18123772114742508,2026-09-06T14:18:43.021Z,,586,617,0,0,,1,
,instagram,ranking,18117980668857917,2026-09-06T14:18:43.021Z,,254,278,0,0,,,
,instagram,ranking,17890545009571587,2026-09-06T14:18:43.021Z,,353,384,0,1,,1,
,instagram,ranking,18087216206435510,2026-09-06T14:18:43.021Z,,101,108,0,0,,,
,instagram,ranking,18565464394065898,2026-09-06T14:18:43.021Z,,235,255,0,0,,,
,instagram,ranking,18069152726511975,2026-09-06T14:18:43.021Z,,229,245,1,1,,,
,instagram,ranking,18558080491071222,2026-09-06T14:18:43.021Z,,33,87,1,0,,,
,instagram,ranking,18083333237413277,2026-09-06T14:18:43.021Z,,24,67,0,0,,,
,instagram,ranking,18211227661339767,2026-09-06T14:18:43.021Z,,28,61,1,0,,1,
,instagram,ranking,18449119327187568,2026-09-06T14:18:43.021Z,,21,69,0,0,,,
,instagram,ranking,18011314490884033,2026-09-06T14:18:43.021Z,,17,36,0,0,,,
,instagram,ranking,18115196533847636,2026-09-06T14:18:43.021Z,,35,71,0,0,,,
,instagram,ranking,17891791497524154,2026-09-06T14:18:43.021Z,,37,88,0,0,,,
,instagram,ranking,17914915836392365,2026-09-06T14:18:43.021Z,,35,56,0,0,,,
,instagram,ranking,18101223410036488,2026-09-06T14:18:43.021Z,,62,82,0,0,,,
,instagram,ranking,18007202405736680,2026-09-06T14:18:43.021Z,,39,73,0,0,,,
,instagram,ranking,18103752823807546,2026-09-06T14:18:43.021Z,,249,269,0,0,,,
,instagram,ranking,18113197627864742,2026-09-06T14:18:43.021Z,,43,71,0,0,,,
,instagram,ranking,17925872865341001,2026-09-06T14:18:43.021Z,,118,132,1,0,,,
,instagram,ranking,18060505421707238,2026-09-06T14:18:43.021Z,,38,71,0,0,,,
,instagram,ranking,18124625110723434,2026-09-06T14:18:43.021Z,,39,87,2,0,,,
,instagram,ranking,17979576551851808,2026-09-06T14:18:43.021Z,,35,82,1,0,,,
,instagram,ranking,18106296358766918,2026-09-06T14:18:43.021Z,,171,194,1,0,,,
,instagram,ranking,17898939621444235,2026-09-06T14:18:43.021Z,,48,90,0,0,,,
,instagram,ranking,18021002309835733,2026-09-06T14:18:43.021Z,,75,120,4,0,,,
,instagram,ranking,18127929700542935,2026-09-06T14:18:43.021Z,,172,172,6,0,,,
,instagram,ranking,18073140179670273,2026-09-06T14:18:43.021Z,,57,86,2,0,,,
,instagram,ranking,18101895341092805,2026-09-06T14:18:43.021Z,,160,185,4,0,,,
,instagram,ranking,18122139061731099,2026-09-06T14:18:43.021Z,,45,87,2,0,,,
,instagram,ranking,17992353881989057,2026-09-06T14:18:43.021Z,,183,222,2,0,,,
,instagram,ranking,17951352171138918,2026-09-06T14:18:43.021Z,,156,191,1,0,,,
,instagram,ranking,18104830555974036,2026-09-06T14:18:43.021Z,,28,51,0,0,,,
,instagram,ranking,18589828519013451,2026-09-06T14:18:43.021Z,,46,78,0,0,,,
,instagram,ranking,17976343755040532,2026-09-06T14:18:43.021Z,,29,52,0,0,,,
,instagram,ranking,18177615250400629,2026-09-06T14:18:43.021Z,,53,112,2,0,,,
,instagram,ranking,17883454416563143,2026-09-06T14:18:43.021Z,,30,55,1,0,,,
,instagram,ranking,18103248718992816,2026-09-06T14:18:43.021Z,,27,48,0,0,,,
,instagram,ranking,17896359579446195,2026-09-06T14:18:43.021Z,,11,17,0,0,,,
,instagram,ranking,18076375958641841,2026-09-06T14:18:43.021Z,,13,18,0,0,,,
,instagram,ranking,18097074503132709,2026-09-06T14:18:43.021Z,,78,133,1,0,,,
,instagram,ranking,18107889896486918,2026-09-06T14:18:43.021Z,,15,24,0,0,,,
,instagram,ranking,18095398835333928,2026-09-06T14:18:43.021Z,,9,13,0,0,,,
,instagram,ranking,18080921309254519,2026-09-06T14:18:43.021Z,,110,116,0,0,,,
,instagram,ranking,18586127875009705,2026-09-06T14:18:43.021Z,,145,157,0,0,,,
,instagram,ranking,18359203948226883,2026-09-06T14:18:43.021Z,,111,117,0,0,,,
,instagram,ranking,18583616752025158,2026-09-06T14:18:43.021Z,,105,110,1,0,,,
,instagram,ranking,18027779639803275,2026-09-06T14:18:43.021Z,,121,137,0,0,,,
,instagram,ranking,17858071686634246,2026-09-06T14:18:43.021Z,,119,129,0,0,,,
,instagram,ranking,18112772890839700,2026-09-06T14:18:43.021Z,,110,117,0,0,,,
,instagram,ranking,18130388647571885,2026-09-06T14:18:43.021Z,,4,5,0,0,,,
,instagram,ranking,18098937002483739,2026-09-06T14:18:43.021Z,,109,114,0,0,,,
,instagram,ranking,18059494232399740,2026-09-06T14:18:43.021Z,,108,111,1,0,,,
,instagram,ranking,18072581219188862,2026-09-06T14:18:43.021Z,,109,111,1,0,,,
,instagram,ranking,18316370725254998,2026-09-06T14:18:43.021Z,,57,71,0,0,,,
,instagram,ranking,18315470572253509,2026-09-06T14:18:43.021Z,,58,66,1,0,,1,
,instagram,ranking,18107947822796620,2026-09-06T14:18:43.021Z,,2,2,0,0,,,
,instagram,ranking,17966549138881021,2026-09-06T14:18:43.021Z,,104,105,0,0,,,
,instagram,ranking,18108603652703193,2026-09-06T14:18:43.021Z,,103,104,0,0,,,
,instagram,ranking,17974058283006390,2026-09-06T14:18:43.021Z,,106,114,0,0,,,
,instagram,ranking,17891792931425133,2026-09-06T14:18:43.021Z,,119,121,0,0,,,
,instagram,ranking,18086191700231266,2026-09-06T14:18:43.021Z,,4,4,0,0,,,
,instagram,ranking,17903830134368370,2026-09-06T14:18:43.021Z,,104,107,0,0,,,
,instagram,ranking,18070845542535108,2026-09-06T14:18:43.021Z,,100,103,0,0,,,
,instagram,ranking,18040231241744166,2026-09-06T14:18:43.021Z,,70,72,0,0,,,
,instagram,ranking,18067910924562915,2026-09-06T14:18:43.021Z,,118,136,0,0,,,
,instagram,ranking,18039658781735384,2026-09-06T14:18:43.021Z,,124,127,0,0,,,
,instagram,ranking,18084145172233485,2026-09-06T14:18:43.021Z,,212,248,0,0,,,
,instagram,ranking,18080320181523468,2026-09-06T14:18:43.021Z,,26,27,0,0,,,
,instagram,ranking,17959042395022954,2026-09-06T14:18:43.021Z,,30,34,0,0,,,
,instagram,ranking,17996369312880636,2026-09-06T14:18:43.021Z,,67,74,0,0,,,
,instagram,ranking,17954564265060557,2026-09-06T14:18:43.021Z,,40,42,0,0,,,
,instagram,ranking,18075471368066045,2026-09-06T14:18:43.021Z,,78,85,0,0,,,
,instagram,ranking,18393593101176208,2026-09-06T14:18:43.021Z,,22,25,0,0,,,
,instagram,ranking,18077596631040028,2026-09-06T14:18:43.021Z,,134,141,1,0,,,
,instagram,ranking,18157554274416469,2026-09-06T14:18:43.021Z,,131,142,0,0,,,
,instagram,ranking,18139441600469566,2026-09-06T14:18:43.021Z,,161,175,0,0,,,
,instagram,ranking,17867253585544851,2026-09-06T14:18:43.021Z,,148,156,0,0,,,
,instagram,ranking,18094431383492242,2026-09-06T14:18:43.021Z,,129,133,0,0,,,
,instagram,ranking,18030754910582977,2026-09-06T14:18:43.021Z,,151,160,0,0,,,
,instagram,ranking,17871279489510146,2026-09-06T14:18:43.021Z,,152,168,0,0,,,
,instagram,ranking,18140892640465016,2026-09-06T14:18:43.021Z,,139,154,0,0,,,
,instagram,ranking,18053802635689364,2026-09-06T14:18:43.021Z,,135,146,0,0,,,
,instagram,ranking,18339690778234006,2026-09-06T14:18:43.021Z,,109,115,0,0,,,
,instagram,ranking,18077404274209711,2026-09-06T14:18:43.021Z,,102,116,0,0,,,
,instagram,ranking,18356576176162075,2026-09-06T14:18:43.021Z,,106,112,0,0,,,
,instagram,ranking,18077453999601391,2026-09-06T14:18:43.021Z,,104,116,0,0,,,
,instagram,ranking,17842567665674838,2026-09-06T14:18:43.021Z,,136,145,0,0,,,
,instagram,ranking,18275862538304530,2026-09-06T14:18:43.021Z,,152,179,0,0,,,
,instagram,ranking,17985118016770726,2026-09-06T14:18:43.021Z,,109,113,0,0,,,
,instagram,ranking,17852426409611408,2026-09-06T14:18:43.021Z,,109,121,0,0,,,
,instagram,ranking,18077732633598285,2026-09-06T14:18:43.021Z,,105,116,0,0,,,
,instagram,ranking,18091210375976881,2026-09-06T14:18:43.021Z,,110,117,0,0,,,
,instagram,ranking,18063321764560470,2026-09-06T14:18:43.021Z,,158,164,0,0,,,
,instagram,ranking,18095503033918205,2026-09-06T14:18:43.021Z,,185,196,1,0,,,
,instagram,ranking,18087200687093146,2026-09-06T14:18:43.021Z,,152,160,2,0,,,
,instagram,ranking,18104706772671360,2026-09-06T14:18:43.021Z,,175,202,0,0,,,
,instagram,ranking,18065287637405235,2026-09-06T14:18:43.021Z,,172,185,0,0,,,
,instagram,ranking,18088066298054218,2026-09-06T14:18:43.021Z,,205,208,0,0,,,
,instagram,ranking,18067452185149947,2026-09-06T14:18:43.021Z,,195,209,0,0,,,
,instagram,ranking,18116309788574751,2026-09-06T14:18:43.021Z,,108,109,0,0,,,
,instagram,ranking,18078827380954512,2026-09-06T14:18:43.021Z,,162,165,0,0,,,
,instagram,ranking,18426092071113515,2026-09-06T14:18:43.021Z,,108,116,0,0,,1,
,instagram,ranking,17918445795218692,2026-09-06T14:18:43.021Z,,107,127,0,0,,,
,instagram,ranking,18097787467680745,2026-09-06T14:18:43.021Z,,130,143,0,0,,,
,instagram,ranking,18126921322509624,2026-09-06T14:18:43.021Z,,111,116,0,0,,,
,instagram,ranking,17913530781253794,2026-09-06T14:18:43.021Z,,113,125,0,0,,,
,instagram,ranking,18299826280284630,2026-09-06T14:18:43.021Z,,128,134,0,0,,,
,instagram,ranking,18085486430044371,2026-09-06T14:18:43.021Z,,117,128,0,0,,,
,instagram,ranking,17908259427275287,2026-09-06T14:18:43.021Z,,114,119,0,0,,,
,instagram,ranking,18105768892641065,2026-09-06T14:18:43.021Z,,136,148,0,0,,,
,instagram,ranking,18072693647622323,2026-09-06T14:18:43.021Z,,113,129,0,0,,,
,instagram,ranking,17889886209261835,2026-09-06T14:18:43.021Z,,126,141,0,0,2,,
,instagram,ranking,17860838322556906,2026-09-06T14:18:43.021Z,,111,132,0,0,,,
,instagram,ranking,18082917610886421,2026-09-06T14:18:43.021Z,,139,153,0,0,,,
,instagram,ranking,17924415570051283,2026-09-06T14:18:43.021Z,,114,126,0,0,,,
,instagram,ranking,18313337509187495,2026-09-06T14:18:43.021Z,,143,158,0,0,,,
,instagram,ranking,18548496103060179,2026-09-06T14:18:43.021Z,,180,189,0,0,,,
,instagram,ranking,17889400587264760,2026-09-06T14:18:43.021Z,,171,180,1,0,,,
,instagram,ranking,18185691046350549,2026-09-06T14:18:43.021Z,,158,174,0,0,,,
,instagram,ranking,18042154688697709,2026-09-06T14:18:43.021Z,,146,163,0,0,,,
,instagram,ranking,18098539531649637,2026-09-06T14:18:43.021Z,,160,176,0,0,,1,
,instagram,ranking,18044550179686534,2026-09-06T14:18:43.021Z,,151,168,0,0,,,
