URL,前回のクロール
https://stats47.jp/construction/housing-ownership/dashboard/33000,2026-03-29
https://stats47.jp/landweather/land-use/dashboard,2026-03-29
https://stats47.jp/areas/04000/04324,2026-03-29
https://stats47.jp/economy/agricultural-household-economy/dashboard/31000,2026-03-29
https://stats47.jp/areas/35000/35210,2026-03-29
https://stats47.jp/areas/04000/04302,2026-03-29
https://stats47.jp/socialsecurity/medical-facilities/dashboard/37000,2026-03-29
https://stats47.jp/areas/09000/09361,2026-03-29
https://stats47.jp/landweather/weather-climate/dashboard/33000,2026-03-28
https://stats47.jp/areas/07000/07207,2026-03-28
https://stats47.jp/dashboard/40000/economy/household-economy,2026-03-28
https://stats47.jp/areas/09000/09203,2026-03-28
https://stats47.jp/laborwage/labor-disputes/dashboard/24000,2026-03-27
https://stats47.jp/correlation?x=ssdse-c-lb103004&y=ssdse-c-lb102002,2026-03-27
https://stats47.jp/population/commuting-school/dashboard/13100,2026-03-27
https://stats47.jp/areas/02000/02207,2026-03-27
https://stats47.jp/tourism/tourism-accommodation/dashboard/26000,2026-03-27
https://stats47.jp/areas/46000/46222,2026-03-27
https://stats47.jp/dashboard/06000/dashboard/00000,2026-03-27
https://stats47.jp/population/basic-population/dashboard/04000,2026-03-27
https://stats47.jp/areas/39000/39301,2026-03-27
https://stats47.jp/correlation?x=cpi-change-rate-utilities&y=consumer-price-difference-index-utilities,2026-03-26
https://stats47.jp/areas/17000/17365,2026-03-26
https://stats47.jp/areas/24000/24461,2026-03-26
https://stats47.jp/areas/38000/38402,2026-03-26
https://stats47.jp/areas/02000/02202,2026-03-26
https://stats47.jp/blog/consumer-price-regional-gap-ranking,2026-03-26
https://stats47.jp/areas/42000/42308,2026-03-26
https://stats47.jp/safetyenvironment/fire-emergency/dashboard/26000,2026-03-26
https://stats47.jp/areas/08000/08341,2026-03-26
https://stats47.jp/areas/06000/06208,2026-03-26
https://stats47.jp/correlation?x=junior-college-new-graduates-unemployment-rate&y=welfare-office-public-assistance-applications-per-1000-households,2026-03-26
https://stats47.jp/areas/43000/43215,2026-03-26
https://stats47.jp/safetyenvironment/traffic-accidents/dashboard/27000,2026-03-26
https://stats47.jp/administrativefinancial/investment/dashboard/44000,2026-03-26
https://stats47.jp/areas/20000/20202,2026-03-26
https://stats47.jp/compare/laborwage,2026-03-26
https://stats47.jp/blog/unemployment-rate-ranking,2026-03-26
https://stats47.jp/landweather/land-use/dashboard/26000,2026-03-26
https://stats47.jp/economy/agricultural-household-economy/dashboard/37000,2026-03-25
https://stats47.jp/educationsports/elementary-school/dashboard/14000,2026-03-25
https://stats47.jp/infrastructure/parks-greenery/dashboard/00000,2026-03-25
https://stats47.jp/agriculture/fishery/dashboard/47000,2026-03-25
https://stats47.jp/areas/43000/43203,2026-03-25
https://stats47.jp/areas/46000/46204,2026-03-25
https://stats47.jp/areas/06000/06201,2026-03-25
https://stats47.jp/educationsports/educational-attainment/dashboard/09000,2026-03-25
https://stats47.jp/areas/13000/13227,2026-03-25
https://stats47.jp/areas/07000/07214,2026-03-25
https://stats47.jp/socialsecurity/life-expectancy/dashboard/43000,2026-03-25
https://stats47.jp/landweather/land-use/dashboard/30000,2026-03-24
https://stats47.jp/areas/04000/opengraph-image,2026-03-24
https://stats47.jp/blog/traffic-accident-deaths-ranking,2026-03-24
https://stats47.jp/dashboard/29000/dashboard/00000,2026-03-24
https://stats47.jp/areas/20000/20214,2026-03-24
https://stats47.jp/educationsports/high-school/dashboard/21000,2026-03-24
https://stats47.jp/population/basic-population/dashboard/21000,2026-03-24
https://stats47.jp/blog/per-capita-prefectural-income-ranking,2026-03-24
https://stats47.jp/infrastructure,2026-03-24
https://stats47.jp/educationsports/kindergarten/dashboard/11000,2026-03-24
https://stats47.jp/areas/21000/21421,2026-03-24
https://stats47.jp/miningindustry/manufacturing/dashboard/34000,2026-03-24
https://stats47.jp/area-profile/03000/dashboard/00000,2026-03-24
https://stats47.jp/socialsecurity/health-care/dashboard/14000,2026-03-24
https://stats47.jp/population/basic-population/dashboard/29000,2026-03-24
https://stats47.jp/agriculture/fishery/dashboard/39000,2026-03-24
https://stats47.jp/construction/housing-structure/dashboard/04000,2026-03-24
https://stats47.jp/socialsecurity/pharmacies/dashboard/04000,2026-03-24
https://stats47.jp/administrativefinancial/expenditure/dashboard/44000,2026-03-24
https://stats47.jp/areas/46000/46223,2026-03-24
https://stats47.jp/areas/06000/06302,2026-03-24
https://stats47.jp/areas/06000/06322,2026-03-24
https://stats47.jp/areas/43000/43403,2026-03-24
https://stats47.jp/areas/06000/06301,2026-03-24
https://stats47.jp/areas/07000/07362,2026-03-24
https://stats47.jp/areas/43000/43368,2026-03-24
https://stats47.jp/areas/43000/43100,2026-03-24
https://stats47.jp/areas/06000/06205,2026-03-24
https://stats47.jp/areas/20000/20203,2026-03-24
https://stats47.jp/areas/23000/23204,2026-03-24
https://stats47.jp/areas/03485/opengraph-image?589bdcc1d3301ec2,2026-03-24
https://stats47.jp/educationsports/high-school/dashboard/47000,2026-03-24
https://stats47.jp/areas/46000/46221,2026-03-24
https://stats47.jp/population/birth-death/dashboard/07000,2026-03-24
https://stats47.jp/construction/living-environment/dashboard/12000,2026-03-24
https://stats47.jp/population/basic-population/dashboard/12000,2026-03-24
https://stats47.jp/educationsports/educational-attainment/dashboard/46000,2026-03-23
https://stats47.jp/areas/17000/17212,2026-03-23
https://stats47.jp/construction/housing-structure/dashboard/11000,2026-03-23
https://stats47.jp/socialsecurity/pension/dashboard/24000,2026-03-23
https://stats47.jp/area-profile/29000/dashboard/00000,2026-03-23
https://stats47.jp/areas/23000/23211,2026-03-23
https://stats47.jp/areas/29000/29363,2026-03-23
https://stats47.jp/areas/07000/07212,2026-03-23
https://stats47.jp/administrativefinancial/revenue/dashboard/10000,2026-03-23
https://stats47.jp/population/population-movement/dashboard/10000,2026-03-23
https://stats47.jp/agriculture/fishery/dashboard/45000,2026-03-23
https://stats47.jp/areas/14000/14366,2026-03-23
https://stats47.jp/landweather/land-area/dashboard/36000,2026-03-23
https://stats47.jp/areas/04000/04206,2026-03-23
https://stats47.jp/areas/06000/06212,2026-03-23
https://stats47.jp/areas/23000/23214,2026-03-23
https://stats47.jp/areas/43000/43364,2026-03-23
https://stats47.jp/areas/07000/07322,2026-03-23
https://stats47.jp/areas/43000/43204,2026-03-23
https://stats47.jp/correlation?x=study-participation-rate-business-skills,2026-03-23
https://stats47.jp/areas/22000/22212,2026-03-23
https://stats47.jp/areas/22000/22203,2026-03-23
https://stats47.jp/areas/20000/20207,2026-03-23
https://stats47.jp/areas/04000/04321,2026-03-23
https://stats47.jp/areas/23000/23209,2026-03-23
https://stats47.jp/areas/23000/23210,2026-03-23
https://stats47.jp/areas/04000/04322,2026-03-23
https://stats47.jp/areas/08000/08204,2026-03-23
https://stats47.jp/areas/07000/07209,2026-03-23
https://stats47.jp/economy/household-economy/dashboard/39000,2026-03-23
https://stats47.jp/infrastructure/roads/dashboard/06000,2026-03-23
https://stats47.jp/socialsecurity/employment-insurance/dashboard/11000,2026-03-23
https://stats47.jp/energy/industrial-water/dashboard/21000,2026-03-23
https://stats47.jp/agriculture/fishery/dashboard/36000,2026-03-23
https://stats47.jp/population/basic-population/dashboard/36000,2026-03-23
https://stats47.jp/landweather/land-area/dashboard/44000,2026-03-23
https://stats47.jp/areas/22000/22206,2026-03-23
https://stats47.jp/agriculture/fishery/dashboard/29000,2026-03-23
https://stats47.jp/dashboard/42000/dashboard/00000,2026-03-23
https://stats47.jp/population/basic-population/dashboard/23000,2026-03-23
https://stats47.jp/population/basic-population/dashboard/43000,2026-03-23
http://stats47.jp/area-profile/13000/dashboard/00000,2026-03-23
https://stats47.jp/laborwage/labor-disputes/dashboard/21000,2026-03-23
https://stats47.jp/socialsecurity/employment-insurance/dashboard/01000,2026-03-23
https://stats47.jp/economy/agricultural-household-economy/dashboard/20000,2026-03-23
https://stats47.jp/educationsports/high-school/dashboard,2026-03-23
https://stats47.jp/educationsports/kindergarten/dashboard,2026-03-23
https://stats47.jp/socialsecurity/pharmacies/dashboard/18000,2026-03-23
https://stats47.jp/areas/07000/07204,2026-03-22
https://stats47.jp/agriculture/fishery/dashboard/27000,2026-03-22
https://stats47.jp/socialsecurity/health-care/dashboard/27000,2026-03-22
https://stats47.jp/agriculture/forestry/dashboard/29000,2026-03-22
https://stats47.jp/population/commuting-school/dashboard/24000,2026-03-22
https://stats47.jp/areas/17000/17201,2026-03-22
https://stats47.jp/infrastructure/roads/dashboard/42000,2026-03-22
https://stats47.jp/population/population-composition/dashboard/42000,2026-03-22
https://stats47.jp/agriculture/fishery/dashboard/03000,2026-03-22
https://stats47.jp/landweather/land-area/dashboard/03000,2026-03-22
https://stats47.jp/landweather/land-use/dashboard/12000,2026-03-22
https://stats47.jp/socialsecurity/life-expectancy/dashboard/21000,2026-03-22
https://stats47.jp/administrativefinancial/staff-assembly-election/dashboard/36000,2026-03-22
https://stats47.jp/dashboard/07000/dashboard/00000,2026-03-22
https://stats47.jp/tag/地方公務員,2026-03-22
https://stats47.jp/construction/housing-facilities/dashboard/21000,2026-03-22
https://stats47.jp/landweather/land-area/dashboard/35000,2026-03-22
https://stats47.jp/population/basic-population/dashboard/35000,2026-03-22
https://stats47.jp/population/households/dashboard/35000,2026-03-22
https://stats47.jp/areas/35000/cities/35215/tourism,2026-03-22
https://stats47.jp/tag/財政健全性,2026-03-22
https://stats47.jp/educationsports/kindergarten/dashboard/40000,2026-03-22
https://stats47.jp/population/households/dashboard/40000,2026-03-22
https://stats47.jp/safetyenvironment/fire-insurance/dashboard/11000,2026-03-22
https://stats47.jp/safetyenvironment/fire-emergency/dashboard/04000,2026-03-22
https://stats47.jp/areas/04000/04208,2026-03-22
https://stats47.jp/landweather/weather-climate/dashboard/12000,2026-03-22
https://stats47.jp/socialsecurity/pension/dashboard/12000,2026-03-22
https://stats47.jp/tourism/tourism-accommodation/dashboard/12000,2026-03-22
https://stats47.jp/dashboard/39000/economy/agricultural-household-economy,2026-03-22
https://stats47.jp/educationsports/special-education/dashboard/13000,2026-03-22
https://stats47.jp/energy/waste-management/dashboard/26000,2026-03-22
https://stats47.jp/educationsports/educational-attainment/dashboard/03000,2026-03-22
https://stats47.jp/agriculture/agricultural-production/dashboard/31000,2026-03-22
https://stats47.jp/educationsports/special-education/dashboard/31000,2026-03-22
https://stats47.jp/landweather/land-area/dashboard/37000,2026-03-22
https://stats47.jp/landweather/land-use/dashboard/37000,2026-03-22
https://stats47.jp/educationsports/special-education/dashboard/05000,2026-03-22
https://stats47.jp/landweather/land-area/dashboard/38000,2026-03-22
https://stats47.jp/areas/02000/02446,2026-03-22
https://stats47.jp/areas/17000/17210,2026-03-22
https://stats47.jp/areas/03000/opengraph-image?0660989b9b0c23c5,2026-03-22
https://stats47.jp/population/households/dashboard/06000,2026-03-22
https://stats47.jp/areas/46000/46206,2026-03-22
https://stats47.jp/tag/老年人口割合,2026-03-22
https://stats47.jp/areas/46000/46225,2026-03-22
https://stats47.jp/areas/07000/07208,2026-03-22
https://stats47.jp/areas/43000/43210,2026-03-22
https://stats47.jp/tag/住宅設備,2026-03-22
https://stats47.jp/tag/着工新設持ち家,2026-03-22
https://stats47.jp/areas/43000/43216,2026-03-22
https://stats47.jp/tag/自然増減率,2026-03-22
https://stats47.jp/areas/04000/04215,2026-03-22
https://stats47.jp/agriculture/fishery/dashboard/24000,2026-03-22
https://stats47.jp/tag/環境行政,2026-03-22
https://stats47.jp/areas/43000/43348,2026-03-22
https://stats47.jp/areas/12000/12443,2026-03-22
https://stats47.jp/areas/22000/22100,2026-03-22
https://stats47.jp/construction/housing-statistics/dashboard/28000,2026-03-22
https://stats47.jp/population/households/dashboard/28000,2026-03-22
https://stats47.jp/tag/火災保険,2026-03-22
https://stats47.jp/areas/06000/06341,2026-03-22
https://stats47.jp/administrativefinancial/investment/dashboard/07000,2026-03-22
https://stats47.jp/agriculture/fishery/dashboard/14000,2026-03-22
https://stats47.jp/infrastructure/roads/dashboard/14000,2026-03-22
https://stats47.jp/population/commuting-school/dashboard/40000,2026-03-22
https://stats47.jp/miningindustry/manufacturing/dashboard/36000,2026-03-22
https://stats47.jp/educationsports/kindergarten/dashboard/12000,2026-03-22
https://stats47.jp/areas/04000/04214,2026-03-22
https://stats47.jp/areas/30000/opengraph-image?0660989b9b0c23c5,2026-03-22
https://stats47.jp/socialsecurity/health-care/dashboard/09000,2026-03-22
https://stats47.jp/tourism/transportation/dashboard/09000,2026-03-22
https://stats47.jp/energy/waste-management/dashboard/09000,2026-03-22
https://stats47.jp/laborwage/labor-force-structure/dashboard/23100,2026-03-22
https://stats47.jp/population/commuting-school/dashboard/25000,2026-03-22
https://stats47.jp/agriculture/forestry/dashboard/06000,2026-03-22
https://stats47.jp/laborwage/job-seeking-placement/dashboard/29000,2026-03-22
https://stats47.jp/tag/青少年問題,2026-03-21
https://stats47.jp/tag/消費者物価地域差指数,2026-03-21
https://stats47.jp/administrativefinancial/tax-revenue/dashboard/07000,2026-03-21
https://stats47.jp/areas/07000/07303,2026-03-21
https://stats47.jp/tag/通信インフラ,2026-03-21
https://stats47.jp/socialsecurity/illness-hospital-visits/dashboard/24000,2026-03-21
https://stats47.jp/laborwage/industrial-structure/dashboard/27000,2026-03-21
https://stats47.jp/tag/気象データ,2026-03-21
https://stats47.jp/educationsports/information-communication/dashboard/01000,2026-03-21
https://stats47.jp/tag/保険契約,2026-03-21
https://stats47.jp/areas/26000/26344,2026-03-21
https://stats47.jp/population/population-composition/dashboard/04000,2026-03-21
https://stats47.jp/areas/04000/04203,2026-03-21
https://stats47.jp/socialsecurity/death-statistics/dashboard,2026-03-21
https://stats47.jp/areas/18000/cities/18205/socialsecurity,2026-03-21
https://stats47.jp/population/population-composition/dashboard,2026-03-21
https://stats47.jp/safetyenvironment/disaster/dashboard/25000,2026-03-21
https://stats47.jp/socialsecurity/pension/dashboard/25000,2026-03-21
https://stats47.jp/tag/社会増減数,2026-03-21
https://stats47.jp/safetyenvironment/fire-insurance/dashboard/34000,2026-03-21
https://stats47.jp/safetyenvironment/police-crime/dashboard/34000,2026-03-21
https://stats47.jp/population/birth-death/dashboard/18000,2026-03-21
https://stats47.jp/socialsecurity/life-expectancy/dashboard/18000,2026-03-21
https://stats47.jp/population/population-composition/dashboard/21000,2026-03-21
https://stats47.jp/construction/construction-manufacturing/dashboard/29000,2026-03-21
https://stats47.jp/economy/agricultural-household-economy/dashboard/06000,2026-03-21
https://stats47.jp/educationsports/high-school/dashboard/06000,2026-03-21
https://stats47.jp/miningindustry/manufacturing/dashboard/09000,2026-03-21
https://stats47.jp/educationsports/compulsory-education/dashboard/11000,2026-03-21
https://stats47.jp/economy/agricultural-household-economy/dashboard/09000,2026-03-21
https://stats47.jp/educationsports/information-communication/dashboard/33000,2026-03-21
https://stats47.jp/educationsports/kindergarten/dashboard/33000,2026-03-21
https://stats47.jp/socialsecurity/employment-insurance/dashboard/33000,2026-03-21
https://stats47.jp/socialsecurity/social-security-indicators/dashboard/33000,2026-03-21
https://stats47.jp/socialsecurity/social-security-indicators/dashboard/05000,2026-03-21
https://stats47.jp/laborwage/job-seeking-placement/dashboard/37000,2026-03-21
https://stats47.jp/landweather/weather-climate/dashboard/16000,2026-03-21
https://stats47.jp/miningindustry/industrial-production/dashboard/45000,2026-03-21
https://stats47.jp/safetyenvironment/disaster/dashboard/45000,2026-03-21
https://stats47.jp/landweather/weather-climate/dashboard,2026-03-21
https://stats47.jp/miningindustry/manufacturing/dashboard/08000,2026-03-21
https://stats47.jp/administrativefinancial/expenditure/dashboard,2026-03-21
https://stats47.jp/population/marriage/dashboard,2026-03-21
https://stats47.jp/population/population-movement/dashboard,2026-03-21
https://stats47.jp/construction/new-construction,2026-03-21
https://stats47.jp/economy/agricultural-household-economy/dashboard,2026-03-21
https://stats47.jp/agriculture/forestry/dashboard,2026-03-21
https://stats47.jp/miningindustry/industrial-production/dashboard/43000,2026-03-21
http://stats47.jp/area-profile/27000/dashboard/00000,2026-03-20
https://stats47.jp/socialsecurity/pharmacies/dashboard/42000,2026-03-20
https://stats47.jp/tag/行政事件,2026-03-20
https://stats47.jp/commercial/commerce-service-industry/dashboard/24000,2026-03-20
https://stats47.jp/safetyenvironment/disaster/dashboard/41000,2026-03-20
https://stats47.jp/socialsecurity/illness-hospital-visits/dashboard/18000,2026-03-20
https://stats47.jp/safetyenvironment/disaster/dashboard/38000,2026-03-20
https://stats47.jp/agriculture/agricultural-production/dashboard/27000,2026-03-20
https://stats47.jp/laborwage/job-seeking-placement/dashboard/39000,2026-03-20
https://stats47.jp/energy/infrastructure-energy/dashboard/26000,2026-03-20
https://stats47.jp/socialsecurity/death-statistics/dashboard/26000,2026-03-20
https://stats47.jp/energy/waste-management/dashboard/20000,2026-03-20
https://stats47.jp/miningindustry/manufacturing/dashboard/20000,2026-03-20
https://stats47.jp/safetyenvironment/fire-insurance/dashboard/45000,2026-03-20
https://stats47.jp/socialsecurity/medical-facilities/dashboard/04000,2026-03-20
https://stats47.jp/miningindustry/industrial-production/dashboard/28000,2026-03-20
https://stats47.jp/areas/14000/14216,2026-03-20
https://stats47.jp/areas/29000/29201,2026-03-20
https://stats47.jp/educationsports/college-university/dashboard/09000,2026-03-20
https://stats47.jp/areas/04000/04205,2026-03-20
http://stats47.jp/area-profile/23000/dashboard/00000,2026-03-20
https://stats47.jp/areas/33000/33666,2026-03-20
https://stats47.jp/educationsports/high-school/dashboard/42000,2026-03-20
https://stats47.jp/areas/08000/08212,2026-03-20
https://stats47.jp/areas/08000/cities/08204/educationsports,2026-03-20
https://stats47.jp/educationsports/elementary-school/dashboard/21000,2026-03-20
https://stats47.jp/agriculture/agricultural-production/dashboard/13000,2026-03-20
https://stats47.jp/areas/04000/opengraph-image?0660989b9b0c23c5,2026-03-20
https://stats47.jp/economy/consumer-price-difference-index/dashboard/24000,2026-03-20
https://stats47.jp/infrastructure/parks-greenery/dashboard/24000,2026-03-20
https://stats47.jp/educationsports/information-communication/dashboard/04000,2026-03-20
https://stats47.jp/tourism/tourism-accommodation/dashboard/20000,2026-03-20
https://stats47.jp/tag/勤労者世帯,2026-03-20
https://stats47.jp/infrastructure/public-transport/dashboard/27000,2026-03-20
https://stats47.jp/miningindustry/industrial-production/dashboard/38000,2026-03-20
https://stats47.jp/laborwage/industrial-structure/dashboard/40000,2026-03-20
https://stats47.jp/areas/09000/09211,2026-03-20
https://stats47.jp/areas/11203/opengraph-image?e73733377222d86f,2026-03-20
https://stats47.jp/commercial/commerce-service-industry/dashboard/11000,2026-03-20
https://stats47.jp/agriculture/forestry/dashboard/33000,2026-03-19
https://stats47.jp/areas/31000/31202,2026-03-19
https://stats47.jp/areas/07000/07308,2026-03-19
https://stats47.jp/areas/00000/opengraph-image?589bdcc1d3301ec2,2026-03-19
https://stats47.jp/population/population-composition/dashboard/24000,2026-03-19
https://stats47.jp/educationsports/special-education/dashboard/01000,2026-03-19
https://stats47.jp/commercial/commerce-service-industry/dashboard/20000,2026-03-19
https://stats47.jp/population/population-composition/dashboard/26000,2026-03-19
https://stats47.jp/socialsecurity/long-term-care-insurance/dashboard/45000,2026-03-19
https://stats47.jp/socialsecurity/life-expectancy/dashboard/03000,2026-03-19
https://stats47.jp/socialsecurity/pharmacies/dashboard/03000,2026-03-19
https://stats47.jp/socialsecurity/social-security-indicators/dashboard/34000,2026-03-19
https://stats47.jp/miningindustry/industrial-production/dashboard/40000,2026-03-19
https://stats47.jp/educationsports/special-education/dashboard/06000,2026-03-19
https://stats47.jp/socialsecurity/illness-hospital-visits/dashboard/08000,2026-03-19
https://stats47.jp/tourism/transportation/dashboard/08000,2026-03-19
https://stats47.jp/laborwage/job-seeking-placement/dashboard/36000,2026-03-19
https://stats47.jp/administrativefinancial/expenditure/dashboard/10000,2026-03-19
https://stats47.jp/educationsports/educational-attainment/dashboard/21000,2026-03-19
https://stats47.jp/landweather/land-use/dashboard/01000,2026-03-19
https://stats47.jp/correlation?x=hobby-participation-rate-writing,2026-03-19
https://stats47.jp/population/population-movement/dashboard/20000,2026-03-19
https://stats47.jp/economy/gross-product-economic-indicators/dashboard/38000,2026-03-19
https://stats47.jp/miningindustry/manufacturing/dashboard/38000,2026-03-19
https://stats47.jp/population/households/dashboard,2026-03-19
https://stats47.jp/areas/07000/opengraph-image?0660989b9b0c23c5,2026-03-19
https://stats47.jp/educationsports/cultural-facilities/dashboard,2026-03-19
https://stats47.jp/laborwage/labor-disputes/dashboard/37000,2026-03-19
https://stats47.jp/areas/46000/46208,2026-03-19
https://stats47.jp/areas/17000/opengraph-image,2026-03-19
https://stats47.jp/educationsports/college-university/dashboard/34000,2026-03-19
https://stats47.jp/safetyenvironment/pollution-environment/dashboard/20000,2026-03-19
https://stats47.jp/socialsecurity/health-care/dashboard/10000,2026-03-19
https://stats47.jp/agriculture/agricultural-production/dashboard/07000,2026-03-19
https://stats47.jp/laborwage/industrial-structure/dashboard/15000,2026-03-19
https://stats47.jp/socialsecurity/illness-hospital-visits/dashboard/43000,2026-03-19
https://stats47.jp/administrativefinancial/fiscal-indicators/dashboard/12000,2026-03-19
https://stats47.jp/agriculture/agricultural-household/dashboard/12000,2026-03-19
https://stats47.jp/construction/housing-structure/dashboard/18000,2026-03-18
https://stats47.jp/laborwage/job-seeking-placement/dashboard/18000,2026-03-18
https://stats47.jp/correlation?x=mental-health-expenses-prefecture&y=public-assistance-expenses-prefecture,2026-03-18
https://stats47.jp/infrastructure/parks-greenery/dashboard/35000,2026-03-18
https://stats47.jp/administrativefinancial/tax-revenue/dashboard/25000,2026-03-18
https://stats47.jp/agriculture/agricultural-production/dashboard/25000,2026-03-18
https://stats47.jp/construction/housing-facilities/dashboard/20000,2026-03-18
https://stats47.jp/socialsecurity/long-term-care-insurance/dashboard/20000,2026-03-18
https://stats47.jp/educationsports/cultural-facilities/dashboard/21000,2026-03-18
https://stats47.jp/educationsports/special-education/dashboard/21000,2026-03-18
https://stats47.jp/socialsecurity/medical-facilities/dashboard/40000,2026-03-18
https://stats47.jp/construction/housing-structure/dashboard/17000,2026-03-18
https://stats47.jp/socialsecurity/social-security-indicators/dashboard/10000,2026-03-18
https://stats47.jp/correlation?x=hobby-participation-rate-flower-arrangement,2026-03-18
https://stats47.jp/correlation?x=municipal-road-paving-rate&y=traffic-accident-count-per-population,2026-03-18
https://stats47.jp/correlation?x=ssdse-c-lb014001&y=ssdse-c-lb042001,2026-03-18
https://stats47.jp/correlation?x=ssdse-c-lb054004&y=ssdse-c-lb021104,2026-03-18
https://stats47.jp/correlation?x=ssdse-c-lb092003&y=ssdse-c-lb053002,2026-03-18
https://stats47.jp/correlation?x=single-person-household-old-population-ratio&y=divorced-ratio-female-50-59,2026-03-18
https://stats47.jp/correlation?x=ssdse-d-mc16&y=ssdse-d-mg06,2026-03-18
https://stats47.jp/correlation?x=ssdse-c-lb021109&y=ssdse-c-lb031001,2026-03-18
https://stats47.jp/correlation?x=high-school-graduates-job-ratio&y=high-school-advancement-rate,2026-03-18
https://stats47.jp/correlation?x=unmarried-ratio-male-40-44&y=unmarried-ratio-male-35-39,2026-03-18
https://stats47.jp/correlation?x=average-propensity-to-consume-of-farm-households&y=total-farm-household-income,2026-03-18
https://stats47.jp/correlation?x=ssdse-c-lb061014&y=ssdse-c-lb051305,2026-03-18
https://stats47.jp/correlation?x=employee-ratio-100-299-employee-establishments-private&y=establishment-ratio-100-299-employees-private,2026-03-18
https://stats47.jp/areas/42000/42204,2026-03-18
https://stats47.jp/correlation?x=ssdse-d-mb022&y=ssdse-d-mb011,2026-03-18
https://stats47.jp/correlation?x=ssdse-c-lb092001&y=ssdse-c-lb012001,2026-03-18
https://stats47.jp/correlation?x=ssdse-d-mf021&y=ssdse-d-mf02,2026-03-18
https://stats47.jp/correlation?x=firefighting-expenses-prefecture&y=health-physical-education-expenses-prefecture,2026-03-18
https://stats47.jp/correlation?x=number-of-establishments-construction&y=number-of-establishments-education-learning-support,2026-03-18
https://stats47.jp/correlation?x=welfare-office-public-assistance-applications-per-1000-households&y=general-clinic-count-per-100k,2026-03-18
https://stats47.jp/correlation?x=ssdse-c-lb051301&y=ssdse-c-lb031002,2026-03-18
https://stats47.jp/correlation?x=travel-leisure-annual-participation-rate-15plus&y=overseas-travel-annual-participation-rate-15plus,2026-03-18
https://stats47.jp/correlation?x=agricultural-employment-population&y=abandoned-cultivated-land-area,2026-03-18
https://stats47.jp/correlation?x=ssdse-f-precipitation&y=annual-precipitation,2026-03-18
https://stats47.jp/correlation?x=per-capita-child-welfare-expenditure-under17-pref-municipal&y=per-capita-police-expenditure-pref-municipal,2026-03-18
https://stats47.jp/educationsports/elementary-school/dashboard/15000,2026-03-18
https://stats47.jp/tourism/transportation/dashboard/15000,2026-03-18
https://stats47.jp/educationsports/social-activities/dashboard/03000,2026-03-18
https://stats47.jp/correlation?x=ssdse-c-lb080013&y=ssdse-c-lb080005,2026-03-18
https://stats47.jp/correlation?x=high-school-new-graduates-employment-rate&y=number-of-simple-lodging-facilities,2026-03-18
https://stats47.jp/correlation?x=ssdse-f-min-temp-avg&y=ssdse-f-avg-temp,2026-03-18
https://stats47.jp/correlation?x=public-assistance-expenses-prefecture&y=health-center-expenses-prefecture,2026-03-18
https://stats47.jp/correlation?x=vocational-training-expenses-prefecture&y=general-funds-prefecture,2026-03-18
https://stats47.jp/correlation?x=ssdse-c-lb013004&y=ssdse-c-lb051310,2026-03-18
https://stats47.jp/correlation?x=secondary-activity-avg-time-unemployed-female&y=elementary-school-education-cost-per-student,2026-03-18
https://stats47.jp/correlation?x=public-bath-count-per-100k&y=certified-childcare-center-count-per-100k-0-5,2026-03-18
https://stats47.jp/correlation?x=ssdse-c-lb121103&y=ssdse-c-lb091005,2026-03-18
https://stats47.jp/correlation?x=current-deposit-balance-ratio-multi-person-households&y=current-securities-balance-ratio-multi-person-households,2026-03-18
https://stats47.jp/correlation?x=average-broadcast-media-consumption-time-employed-woman&y=ssdse-d-mg12,2026-03-18
https://stats47.jp/correlation?x=total-expenditure-prefecture&y=total-revenue-prefecture,2026-03-18
https://stats47.jp/correlation?x=early-neonatal-deaths&y=neonatal-deaths,2026-03-18
https://stats47.jp/correlation?x=ssdse-c-lb072006&y=ssdse-c-lb021203,2026-03-18
https://stats47.jp/correlation?x=ssdse-c-lb110002&y=ssdse-c-lb022003,2026-03-18
https://stats47.jp/correlation?x=ssdse-f-sunlight-hours&y=ssdse-f-sunlight-rate-over-40,2026-03-18
https://stats47.jp/correlation?x=child-consultation-center-cases-per-1000&y=ordinary-construction-expenditure-ratio-pref-finance,2026-03-18
https://stats47.jp/correlation?x=public-assistance-facility-capacity-per-1000&y=public-assistance-facility-residents-per-1000,2026-03-18
https://stats47.jp/areas/38000/38201,2026-03-18
https://stats47.jp/correlation?x=migrant-worker-ratio-sales-farm&y=deposit-balance-per-person,2026-03-18
https://stats47.jp/correlation?x=ssdse-d-mg19&y=primary-activity-avg-time-male,2026-03-18
https://stats47.jp/correlation?x=bamboo-production&y=annual-cloudy-days,2026-03-18
https://stats47.jp/correlation?x=current-savings-balance-multi-person-households&y=pc-ownership-multi-person-households-per-1000,2026-03-18
https://stats47.jp/correlation?x=inland-fishery-catch&y=fish-catch,2026-03-18
https://stats47.jp/correlation?x=ssdse-c-lb080010&y=ssdse-c-lb080005,2026-03-18
https://stats47.jp/correlation?x=disabled-job-ratio-per-1000&y=middle-aged-employment-rate-45plus,2026-03-18
https://stats47.jp/correlation?x=ssdse-c-lb021101&y=ssdse-c-lb092006,2026-03-18
https://stats47.jp/correlation?x=elementary-school-teachers-ratio-female&y=municipality-count,2026-03-18
https://stats47.jp/economy/agricultural-household-economy/dashboard/17000,2026-03-18
