query,clicks,impressions,ctr,position
一人暮らし 住みやすい県 ランキング,0,1,0.0000,99.00
一人暮らし 都道府県 ランキング,0,1,0.0000,10.00
一人暮らし高齢者 割合,0,1,0.0000,50.00
一番物価が安い県,0,1,0.0000,11.00
一般病床の平均在院日数が長い都道府県は,0,1,0.0000,11.00
一般病床の平均在院日数が長い都道府県は？,0,1,0.0000,6.00
一般病床の病床利用率が最も高い都道府県は,0,1,0.0000,7.00
一般病床の病床利用率が最も高い都道府県は？,0,5,0.0000,6.60
下水道 普及率 日本 ランキング,0,4,0.0000,10.75
下水道 普及率 都 道府県 ランキング,0,12,0.0000,10.83
下水道普及率 都 道府県 ランキング,0,3,0.0000,7.67
不 登校 多い 県,0,1,0.0000,54.00
不登校 ランキング,0,2,0.0000,17.50
不登校 都道府県ランキング,0,1,0.0000,17.00
不登校が多い県ランキング,0,1,0.0000,19.00
不登校率 都道府県,0,1,0.0000,13.00
中 3 平均身長,0,1,0.0000,41.00
中 3 男子 平均身長,0,1,0.0000,61.00
中3 平均身長,0,1,0.0000,39.00
中3男子 平均身長,0,1,0.0000,43.00
中3身長平均,0,1,0.0000,44.00
中学 三 年生 平均身長,0,1,0.0000,56.00
中学3年生平均身長,0,1,0.0000,33.00
中学校 人数 ランキング,0,3,0.0000,8.33
中学校 生徒数 ランキング,0,5,0.0000,8.40
中学校平均身長,0,1,0.0000,53.00
中学生 の 平均 身長,0,1,0.0000,76.00
中学生 の平均身長,0,1,0.0000,49.00
中学生 平均 身長,0,4,0.0000,64.75
中学生 身長 平均,0,3,0.0000,62.67
中学生の平均身長,0,1,0.0000,50.00
中学生平均身長,0,1,0.0000,47.00
中絶率 日本 ランキング,0,2,0.0000,12.50
中絶率 都 道府県 ランキング,0,16,0.0000,11.88
九州 平均身長,0,2,0.0000,10.00
事業用操縦士 年収,0,1,0.0000,41.00
交通事故 統計,0,4,0.0000,55.25
交通通信費,0,8,0.0000,11.13
京都 平均,0,2,0.0000,36.00
人口 沖縄,0,1,0.0000,72.00
人口密度 ランキング,0,14,0.0000,69.50
人口密度ランキング,0,1,0.0000,49.00
人口推計,0,1,0.0000,7.00
介護 年収ランキング,0,1,0.0000,47.00
介護職 給料高い県,0,2,0.0000,22.50
付加価値 製造業,0,3,0.0000,81.00
住み やすい 県,0,2,0.0000,68.50
住みやすい県,0,1,0.0000,48.00
住みやすい都道府県ランキング,0,1,0.0000,40.00
住んでいるところ,0,1,0.0000,3.00
住宅土地統計調査,0,4,0.0000,37.75
何センチ？,0,1,0.0000,6.00
健康 寿命 都 道府県 ランキング 最新,0,1,0.0000,11.00
健康 寿命 都 道府県 別,0,2,0.0000,58.50
健康寿命 ランキング,0,3,0.0000,26.67
健康寿命 都 道府県 ランキング,0,2,0.0000,21.50
健康寿命 都 道府県 ランキング 2024,0,2,0.0000,12.50
健康寿命 都 道府県 ランキング 最新,0,41,0.0000,10.80
健康寿命 都道府県,0,1,0.0000,35.00
健康寿命 都道府県 ランキング 2024,0,1,0.0000,20.00
健康寿命 都道府県 ランキング 最新,0,7,0.0000,11.43
健康寿命 都道府県ランキング,0,2,0.0000,12.00
健康寿命2026,0,1,0.0000,50.00
健康寿命の長い県,0,1,0.0000,12.00
健康寿命ランキング 都 道府県,0,5,0.0000,18.40
健康寿命ランキング 都 道府県 2023,0,3,0.0000,16.33
健康寿命ランキング 都道府県,0,2,0.0000,30.00
健康寿命都道府県ランキング,0,2,0.0000,21.00
健康寿命長い県,0,3,0.0000,10.33
入院受療率 1位,0,11,0.0000,3.91
全国 小学校 数,0,1,0.0000,49.00
全国 最低賃金 ランキング,0,1,0.0000,18.00
全国 治安ランキング,0,1,0.0000,35.00
全国 物価 ランキング,0,1,0.0000,33.00
全国 警察署別 凶悪犯 認知件数 ランキング,0,2,0.0000,11.50
全国の最低賃金ランキング,0,1,0.0000,40.00
全国平均身長 ランキング,0,6,0.0000,10.50
全国最低賃金 ランキング,0,1,0.0000,40.00
全国治安ランキング,0,1,0.0000,36.00
公害ランキング,0,6,0.0000,10.50
公害苦情件数 ランキング,0,10,0.0000,8.60
公衆電話 台数,0,1,0.0000,12.00
公認会計士 年収ランキング,0,3,0.0000,29.67
共働き 率 都 道府県 ランキング,0,3,0.0000,13.00
共働きが多い県,0,1,0.0000,12.00
共働き率 都 道府県 国勢調査,0,1,0.0000,12.00
具体的なデータ,0,1,0.0000,2.00
冬に降水量が多い地域,0,1,0.0000,12.00
出生率 ランキング 日本,0,1,0.0000,33.00
出生率 ランキング 都 道府県,0,3,0.0000,16.00
出生率 ランキング 都 道府県 最新,0,2,0.0000,18.50
出生率 ランキング 都道府県,0,2,0.0000,32.00
出生率 日本 ランキング,0,2,0.0000,29.00
出生率 日本 都 道府県,0,1,0.0000,65.00
出生率 死亡 率,0,1,0.0000,45.00
出生率 都 道府県 ランキング,0,3,0.0000,53.33
出生率 都道府県,0,1,0.0000,51.00
出生率 都道府県 ランキング,0,2,0.0000,21.50
出生率 都道府県別,0,1,0.0000,46.00
出生率ランキング 日本,0,1,0.0000,31.00
出生率ランキング 都道府県,0,1,0.0000,32.00
出生率都道府県,0,4,0.0000,42.50
北海道 可住地面積,0,2,0.0000,8.00
北海道 平均身長,0,1,0.0000,43.00
北海道 農地面積 114万ha,0,1,0.0000,9.00
医師 年収 ランキング 科,0,1,0.0000,89.00
千葉 県 人口,0,1,0.0000,43.00
千葉県 人口,0,1,0.0000,39.00
千葉県人口,0,2,0.0000,40.00
半導体 都道府県 ランキング,0,3,0.0000,7.33
厚労省 患者調査,0,2,0.0000,17.50
厚生労働省 患者調査 悪性新生物 外来受療率 入院受療率 増加 減少,0,1,0.0000,12.00
厚生労働省 美容所 施設数 統計,0,1,0.0000,12.00
厚生労働省 賃金構造基本統計調査 薬剤師 平均年収,0,3,0.0000,9.67
原子力 発電所 日本 数,0,1,0.0000,85.00
受療率 ランキング,0,21,0.0000,4.76
可住地人口密度 ランキング,0,2,0.0000,15.50
可住地人口密度 市町村,0,1,0.0000,50.00
可住地人口密度 都道府県,0,2,0.0000,10.00
可処分所得 都道府県,0,2,0.0000,33.50
合計特殊 出生率 都 道府県 ランキング,0,1,0.0000,15.00
合計特殊出生率 ランキング,0,2,0.0000,41.50
合計特殊出生率 県別 ランキング,0,4,0.0000,12.50
合計特殊出生率 都道府県,0,1,0.0000,60.00
合計特殊出生率 都道府県 ランキング 要因,0,4,0.0000,28.25
合計特殊出生率 都道府県別 ランキング,0,6,0.0000,25.50
合計特殊出生率ランキング,0,1,0.0000,45.00
味噌 消費量 ランキング,0,3,0.0000,12.00
味噌 消費量 都道府県,0,3,0.0000,9.67
和歌山 人口ランキング,0,1,0.0000,61.00
和歌山 県 人口,0,1,0.0000,62.00
和歌山市 美容所 数 統計,0,5,0.0000,10.80
和歌山市 美容所数 統計,0,13,0.0000,11.23
和歌山県 人口,0,1,0.0000,62.00
和歌山県 美容所 件数 統計,0,7,0.0000,9.57
和歌山県 美容所 施設数 統計,0,16,0.0000,10.00
和歌山県 美容所数 統計,0,2,0.0000,11.50
和歌山県人口,0,1,0.0000,57.00
図書館 蔵書数 ランキング,0,9,0.0000,14.33
図書館 蔵書数ランキング,0,1,0.0000,27.00
地方交付税交付金 ランキング,0,12,0.0000,26.33
地方債 ランキング,0,15,0.0000,10.40
地方債ランキング,0,4,0.0000,11.50
地熱発電 ランキング,0,1,0.0000,34.00
地熱発電 売上ランキング,0,2,0.0000,44.00
地熱発電 都道府県 ランキング,0,1,0.0000,5.00
埼玉 生活費,0,4,0.0000,15.75
夏と冬の気温差が大きい地域,0,3,0.0000,10.33
外国人が多い都道府県,0,2,0.0000,8.00
外国人が少ない 県 ランキング,0,1,0.0000,9.00
外国人比率 都 道府県 ランキング,0,4,0.0000,16.75
外来 受療率 ランキング,0,7,0.0000,8.86
外来受療率 ランキング,0,8,0.0000,8.63
外来受療率 疾患 ランキング,0,8,0.0000,9.50
大学 の 進学 率,0,1,0.0000,64.00
大学 進学 率,0,1,0.0000,62.00
大学 進学 率 都 道府県,0,1,0.0000,32.00
大学 進学率 日本,0,1,0.0000,61.00
大学進学率 ランキング,0,1,0.0000,40.00
大学進学率 低い県,0,5,0.0000,10.60
大学進学率 地域格差,0,1,0.0000,61.00
大学進学率 県別,0,1,0.0000,46.00
大学進学率 都 道府県 別,0,1,0.0000,9.00
大学進学率 都 道府県 別 ランキング,0,3,0.0000,17.67
大学進学率 都道府県別,0,2,0.0000,27.50
大根 消費量 ランキング,0,2,0.0000,5.50
大根消費量,0,1,0.0000,7.00
大阪府 都市ガス 平均,0,1,0.0000,48.00
大阪府 都市ガス 高い,0,2,0.0000,45.50
失業率 都 道府県 別 ランキング,0,5,0.0000,10.80
失業率ランキング,0,2,0.0000,22.00
宮城 企業 ランキング,0,1,0.0000,71.00
宮城県 不登校 ランキング,0,3,0.0000,12.67
家計調査 おでん 都道府県,0,1,0.0000,8.00
家計調査 ランキング,0,5,0.0000,8.60
家計調査 品目別 ランキング,0,1,0.0000,9.00
家計調査 都 道府県 ランキング,0,1,0.0000,11.00
家計調査 都道府県別,0,1,0.0000,11.00
家賃 安い 県 ランキング,0,2,0.0000,77.00
宿泊 統計,0,1,0.0000,24.00
宿泊旅行統計調査,0,1,0.0000,20.00
寿司 消費 量 ランキング 2026,0,2,0.0000,10.50
寿司 消費量 ランキング,0,1,0.0000,8.00
寿司 消費量 都 道府県,0,2,0.0000,9.50
寿司 消費量 都道府県,0,4,0.0000,9.75
寿司 消費額 ランキング,0,3,0.0000,7.67
寿司消費量 ランキング,0,1,0.0000,7.00
寿司消費量ランキング 2026,0,1,0.0000,8.00
寿命が短い 県 ランキング,0,1,0.0000,27.00
寿命が短い県ランキング,0,1,0.0000,15.00
専門学校 生徒数 ランキング,0,7,0.0000,5.14
専門学校 生徒数 平均,0,1,0.0000,11.00
小麦粉 消費量 都道府県,0,66,0.0000,6.03
小麦粉消費金額日本一,0,1,0.0000,11.00
居住可能地域,0,1,0.0000,12.00
山口県 人口,0,1,0.0000,47.00
山形 人口,0,1,0.0000,52.00
山形の人口,0,1,0.0000,42.00
山形人口,0,1,0.0000,52.00
山形県 人口,0,4,0.0000,34.25
山形県の人口,0,1,0.0000,27.00
山形県人口,0,1,0.0000,46.00
岐阜県 世帯数,0,1,0.0000,19.00
岐阜県の人口,0,1,0.0000,18.00
岐阜県人口ランキング,0,1,0.0000,40.00
岡山 人口,0,1,0.0000,57.00
岡山 平均 年収,0,5,0.0000,44.60
岡山 平均年収,0,1,0.0000,48.00
岡山 県 人口,0,4,0.0000,52.00
岡山の人口,0,1,0.0000,57.00
岡山人口,0,2,0.0000,61.50
岡山県 人口,0,2,0.0000,45.00
岡山県 年収,0,3,0.0000,44.00
岩手県 統計,0,2,0.0000,21.00
岩手県の人口,0,1,0.0000,27.00
島根は,0,1,0.0000,3.00
工業付加価値額 ランキング,0,11,0.0000,10.45
市債残高 ランキング,0,3,0.0000,8.67
平地が多い県,0,15,0.0000,9.33
平地が少ない県,0,4,0.0000,9.00
平均 身長 中学生,0,1,0.0000,76.00
平均寿命 都道府県 ランキング 2025,0,1,0.0000,44.00
平均寿命 都道府県 ランキング 最新,0,1,0.0000,11.00
平均気温 国 別 ランキング,0,1,0.0000,49.00
平均気温は,0,1,0.0000,3.00
平均身長 ランキング,0,1,0.0000,58.00
平均身長 都道府県 ランキング,0,4,0.0000,13.00
平均身長 都道府県別,0,1,0.0000,11.00
平均身長 高い 県,0,3,0.0000,9.33
平均身長 高い県,0,3,0.0000,8.00
平均身長が低い県,0,1,0.0000,14.00
平均身長が高い県,0,6,0.0000,11.50
平均身長が高い都道府県,0,2,0.0000,12.00
平均身長ランキング,0,1,0.0000,57.00
平均身長高い県,0,5,0.0000,7.60
年間降水量 都 道府県 ランキング,0,1,0.0000,12.00
幼稚園の先生 平均年収,0,5,0.0000,47.40
待機児童が多い県,0,1,0.0000,11.00
従業員一 人当たり 売上高ランキング,0,4,0.0000,10.25
徳島 下水道普及率,0,13,0.0000,11.54
徳島県 下水道普及率,0,9,0.0000,12.33
愛媛 県 人口 ランキング,0,1,0.0000,39.00
愛知県 gdp,0,1,0.0000,43.00
愛知県 製造品出荷額,0,2,0.0000,12.00
愛知県 製造品出荷額 ランキング,0,1,0.0000,12.00
所得 都道府県,0,3,0.0000,41.00
所得 都道府県 ランキング,0,1,0.0000,45.00
所得 都道府県別,0,1,0.0000,35.00
所得ランキング 都 道府県,0,1,0.0000,45.00
所得ランキング 都道府県,0,1,0.0000,44.00
投票率 都 道府県 ランキング,0,1,0.0000,25.00
投票率 都道府県ランキング,0,1,0.0000,35.00
掃除機 消費電力,0,1,0.0000,60.00
掃除機 電気代,0,2,0.0000,48.50
携帯電話 契約数 ランキング,0,2,0.0000,20.00
新潟 身長高い,0,4,0.0000,12.75
新潟県 平均身長,0,10,0.0000,8.80
新潟県平均身長,0,4,0.0000,8.50
日 南町 人口,0,2,0.0000,40.00
日本 で 一 番 暑い 県,0,2,0.0000,44.00
日本 で 一 番 雪が 降る 県,0,1,0.0000,38.00
日本 コンビニ 店舗数 密度,0,1,0.0000,1.00
日本 テレワーク 地域差,0,1,0.0000,2.00
日本 下水道普及率 都道府県別 最新,0,4,0.0000,6.00
日本 中学校 平均生徒数,0,2,0.0000,8.00
日本 中学生 男子 平均身長,0,1,0.0000,10.00
日本 保育園 待機児童 2026,0,2,0.0000,3.50
日本 保育園 待機児童 状況 2026,0,8,0.0000,3.88
日本 健康寿命 平均寿命 2025 or 2026,0,1,0.0000,9.00
日本 健康寿命 最新 2026,0,8,0.0000,8.00
日本 公園 面積 ランキング,0,1,0.0000,10.00
日本 冬 気温 平均,0,1,0.0000,56.00
日本 出生率 ランキング,0,1,0.0000,19.00
日本 可住地面積 割合,0,4,0.0000,9.25
日本 合計特殊出生率 都道府県別 最新,0,22,0.0000,5.05
日本 地域別最低賃金 2026,0,1,0.0000,6.00
日本 大学進学率 都道府県別 最新,0,2,0.0000,7.00
日本 平地率,0,2,0.0000,8.00
日本 待機児童数 2026,0,2,0.0000,3.00
日本 暑い県 ランキング,0,1,0.0000,49.00
日本 最低 賃金 ランキング,0,2,0.0000,43.50
日本 最低賃金 2026 全国平均 地域別,0,6,0.0000,7.17
日本 最低賃金 2026 全国平均 都道府県別,0,8,0.0000,7.00
日本 最低賃金 2026 都道府県別,0,6,0.0000,7.33
日本 涼しい 県 ランキング,0,1,0.0000,50.00
日本 涼しい県 ランキング,0,1,0.0000,53.00
日本 漁獲量,0,1,0.0000,57.00
日本 物価 ランキング,0,1,0.0000,66.00
日本 物価ランキング,0,1,0.0000,45.00
日本 耕作放棄地 面積 最新,0,4,0.0000,10.00
日本 都道府県 平均寿命 ランキング 最新,0,1,0.0000,8.00
日本 都道府県 犯罪率 ランキング 最新,0,1,0.0000,19.00
日本 都道府県別 gdp 最新,0,2,0.0000,12.00
日本 都道府県別 合計特殊出生率 最新,0,14,0.0000,5.86
日本 都道府県別 合計特殊出生率 最新 ランキング,0,2,0.0000,7.00
日本 都道府県別 大学進学率 最新,0,1,0.0000,13.00
日本 都道府県別 平均身長,0,6,0.0000,11.33
日本 都道府県別 平均身長 ランキング 最新,0,1,0.0000,20.00
日本 都道府県別 平均身長 最新,0,7,0.0000,9.00
日本 都道府県別 年間降水量 ランキング 最新,0,2,0.0000,14.00
日本 都道府県別 延べ宿泊者数 ランキング 2024,0,1,0.0000,10.00
日本 都道府県別 犯罪率 ランキング 最新,0,1,0.0000,18.00
日本 都道府県別 犯罪発生率 ランキング 最新,0,1,0.0000,18.00
日本で 1 番 身長が高い 県は どこで すか,0,5,0.0000,11.80
日本で1番物価が安い県,0,1,0.0000,20.00
日本で1番雨が少ない県,0,1,0.0000,32.00
日本で一番暑い場所,0,1,0.0000,49.00
日本で一番物価が安い県,0,1,0.0000,11.00
日本で一番犯罪が少ない県,0,3,0.0000,12.00
日本の原子力発電所 数,0,1,0.0000,92.00
日本の大学進学率,0,2,0.0000,54.00
日本の学校数,0,1,0.0000,33.00
日本の居住可能面積,0,2,0.0000,14.00
日本の漁獲量 ランキング,0,1,0.0000,46.00
日本の道路舗装率,0,1,0.0000,9.00
日本一物価が安い県,0,1,0.0000,10.00
日本海側 日照時間,0,2,0.0000,6.00
日本物価ランキング,0,1,0.0000,49.00
日本酒 消費量 ランキング,0,5,0.0000,9.00
日本酒 消費量 都道府県,0,15,0.0000,7.80
日本酒消費量 ランキング,0,17,0.0000,9.94
日本降水量ランキング,0,1,0.0000,40.00
日照 時間 短い 県,0,1,0.0000,17.00
日照時間 ランキング,0,1,0.0000,49.00
日照時間 ランキング 市町村,0,1,0.0000,43.00
日照時間 都道府県,0,1,0.0000,46.00
日照時間ランキング 市町村,0,1,0.0000,43.00
昆布の消費量ランキング,0,24,0.0000,7.75
昆布消費量ランキング 2025,0,4,0.0000,7.50
暑い地域,0,1,0.0000,73.00
最低 賃金 ランキング,0,7,0.0000,38.57
最低賃金 2025 ランキング,0,1,0.0000,41.00
最低賃金 ランキング,0,3,0.0000,47.33
最低賃金 一 番 低い 県,0,2,0.0000,40.00
最低賃金 一番低い県,0,1,0.0000,34.00
最低賃金 日本 2026 都道府県別,0,1,0.0000,8.00
最低賃金 都道府県,0,1,0.0000,47.00
最低賃金ランキング,0,3,0.0000,37.00
最低賃金ランキング 2025,0,1,0.0000,33.00
東京 コンビニ 数,0,1,0.0000,33.00
東京 図書館 蔵書数,0,1,0.0000,15.00
東京 高卒 初任給,0,1,0.0000,11.00
東京の人口密度,0,1,0.0000,56.00
東京都 中学校 生徒数 ランキング,0,5,0.0000,11.40
東京都 合計特殊出生率 2023 0.99,0,8,0.0000,9.13
東京都 図書館 蔵書数,0,1,0.0000,21.00
東京高卒初任給,0,1,0.0000,12.00
東北 平均身長,0,2,0.0000,5.00
東北 背が高い,0,1,0.0000,17.00
東北 身長 高い,0,6,0.0000,10.50
東北 身長高い,0,1,0.0000,9.00
林業 盛んな県,0,3,0.0000,12.00
林業 都道府県 ランキング,0,1,0.0000,13.00
林業が盛んな都道府県,0,1,0.0000,12.00
林業盛んな県,0,1,0.0000,12.00
栄養士 年収ランキング,0,16,0.0000,7.13
森林率 日本 ランキング,0,1,0.0000,32.00
歯科 医師 年収 ランキング,0,2,0.0000,27.50
水力発電 ランキング,0,1,0.0000,28.00
水力発電 発電量 ランキング,0,1,0.0000,38.00
水力発電所 ランキング,0,2,0.0000,26.00
沖縄 人口 グラフ,0,1,0.0000,66.00
沖縄 共働き 年収,0,1,0.0000,9.00
沖縄 出生率,0,1,0.0000,46.00
沖縄 大阪 物価 比較,0,9,0.0000,10.11
沖縄 平均 身長,0,1,0.0000,29.00
沖縄 平均身長,0,1,0.0000,27.00
沖縄 県 人口,0,5,0.0000,49.60
沖縄 県 人口 ランキング,0,1,0.0000,33.00
沖縄 身長,0,1,0.0000,29.00
沖縄の人口,0,1,0.0000,54.00
沖縄出生率,0,1,0.0000,31.00
沖縄県 人口,0,2,0.0000,37.00
沖縄県 人口 2024,0,1,0.0000,9.00
沖縄県 人口 ランキング,0,1,0.0000,38.00
沖縄県 人口 順位,0,1,0.0000,34.00
沖縄県 人口ランキング,0,1,0.0000,38.00
沖縄県人口,0,1,0.0000,46.00
沖縄県人口ランキング,0,1,0.0000,38.00
治安が いい 都 道府県 ランキング,0,1,0.0000,33.00
消費支出 ランキング,0,6,0.0000,8.33
消費者物価指数 ランキング 都 道府県,0,2,0.0000,16.00
滋賀の人口,0,1,0.0000,19.00
滋賀県 人口,0,3,0.0000,32.00
滋賀県の人口,0,1,0.0000,22.00
滋賀県人口,0,1,0.0000,23.00
漁獲量 ランキング 魚 種,0,3,0.0000,9.67
漁獲量 日本,0,1,0.0000,50.00
漁獲量ランキング,0,1,0.0000,56.00
漁獲量ランキング魚種,0,35,0.0000,9.51
焼酎 消費量 ランキング,0,8,0.0000,10.25
牛肉 消費量 都道府県,0,1,0.0000,11.00
牛肉消費量 都道府県,0,3,0.0000,7.33
物価 ランキング 県,0,1,0.0000,17.00
物価 ランキング 都道府県,0,1,0.0000,26.00
物価 安い 県,0,1,0.0000,14.00
物価 安い 都 道府県 ランキング,0,3,0.0000,12.00
物価 安い県 ランキング,0,9,0.0000,11.22
物価 県 ランキング,0,2,0.0000,7.00
物価 都道府県,0,1,0.0000,26.00
物価 高い 県 ランキング,0,21,0.0000,11.19
物価が安い県,0,12,0.0000,16.92
