sns_post_id,platform,domain,content_key,fetched_at,impressions,reach,views,likes,comments,shares,saves,quotes
,instagram,ranking,18042154688697709,2026-05-17T11:49:06.854Z,,145,162,0,0,,,
,instagram,ranking,18098539531649637,2026-05-17T11:49:06.854Z,,154,169,0,0,,1,
,instagram,ranking,18044550179686534,2026-05-17T11:49:06.854Z,,149,166,0,0,,,
,youtube,ranking,kIVo3xL1-FM,2026-05-17T11:49:42.136Z,,,0,0,0,,,
,youtube,ranking,o8_kdtSP1mo,2026-05-17T11:49:42.136Z,,,0,0,0,,,
,youtube,ranking,vK2T_9C3xgo,2026-05-17T11:49:42.136Z,,,0,0,0,,,
,youtube,ranking,08no2ZRhTyo,2026-05-17T11:49:42.136Z,,,1,0,0,,,
,youtube,ranking,87gBJ3tZkeg,2026-05-17T11:49:42.136Z,,,0,0,0,,,
,youtube,ranking,kuE5eNbxLZI,2026-05-17T11:49:42.136Z,,,4,0,0,,,
,youtube,ranking,t-sSgDzRQUs,2026-05-17T11:49:42.136Z,,,5,0,0,,,
,youtube,ranking,-vWIGHRp3IA,2026-05-17T11:49:42.136Z,,,6,0,0,,,
,youtube,ranking,TetaXT1QUu0,2026-05-17T11:49:42.136Z,,,2,0,0,,,
,youtube,ranking,VuKbNthRv2c,2026-05-17T11:49:42.136Z,,,1,0,0,,,
,youtube,ranking,ud8SAbW6U9g,2026-05-17T11:49:42.136Z,,,2,0,0,,,
,youtube,ranking,I2ABefP2UY4,2026-05-17T11:49:42.136Z,,,7,0,0,,,
,youtube,ranking,XVGw0GkR4p8,2026-05-17T11:49:42.136Z,,,6,0,0,,,
,youtube,ranking,8DEeU9f5UOs,2026-05-17T11:49:42.136Z,,,1,0,0,,,
,youtube,ranking,cvdQrkEj5J8,2026-05-17T11:49:42.136Z,,,8,0,0,,,
,youtube,ranking,0rHnuKSLIDI,2026-05-17T11:49:42.136Z,,,1,0,0,,,
,youtube,ranking,Qo6JXkqvwz0,2026-05-17T11:49:42.136Z,,,5,0,0,,,
,youtube,ranking,I_Cj6ubN1-E,2026-05-17T11:49:42.136Z,,,2,0,0,,,
,youtube,ranking,zemT6yle7eI,2026-05-17T11:49:42.136Z,,,1,0,0,,,
,youtube,ranking,tCdit-54TSY,2026-05-17T11:49:42.136Z,,,40,0,0,,,
,youtube,ranking,Yqgqe6cBpCc,2026-05-17T11:49:42.136Z,,,0,0,0,,,
,youtube,ranking,36wm0YZ3Bjs,2026-05-17T11:49:42.136Z,,,8,0,0,,,
,youtube,ranking,SoMH7wVqDhY,2026-05-17T11:49:42.136Z,,,6,0,0,,,
,youtube,ranking,_OiVuWzHU0k,2026-05-17T11:49:42.136Z,,,9,0,0,,,
,youtube,ranking,OpdYVgZtiJA,2026-05-17T11:49:42.136Z,,,4,0,0,,,
,youtube,ranking,3dPNrnzi_jc,2026-05-17T11:49:42.136Z,,,5,0,0,,,
,youtube,ranking,DC0pVEqcKSI,2026-05-17T11:49:42.136Z,,,5,0,0,,,
,youtube,ranking,_1lwciXcGlQ,2026-05-17T11:49:42.136Z,,,3,0,0,,,
,youtube,ranking,_hi5fTnAnr4,2026-05-17T11:49:42.136Z,,,3,1,0,,,
,youtube,ranking,N22A-dY5TCI,2026-05-17T11:49:42.136Z,,,3,0,0,,,
,youtube,ranking,2wrfmwFwHAM,2026-05-17T11:49:42.136Z,,,22,0,0,,,
,youtube,ranking,WuiUjwO9TEg,2026-05-17T11:49:42.136Z,,,4,0,0,,,
,youtube,ranking,u8OXuAnQUtI,2026-05-17T11:49:42.136Z,,,1,0,0,,,
,youtube,ranking,CPcOLmf9mco,2026-05-17T11:49:42.136Z,,,3,0,0,,,
,youtube,ranking,8zyzPxWk8aU,2026-05-17T11:49:42.136Z,,,1,0,0,,,
,youtube,ranking,Yejopw-zvFA,2026-05-17T11:49:42.136Z,,,1,0,0,,,
,youtube,ranking,Loo-zgsyqwE,2026-05-17T11:49:42.136Z,,,3,0,0,,,
,youtube,ranking,6LdS9g5cwJg,2026-05-17T11:49:42.136Z,,,1,0,0,,,
,youtube,ranking,a5QcUX4cG0A,2026-05-17T11:49:42.136Z,,,7,0,0,,,
,youtube,ranking,-HM_0U_ixSE,2026-05-17T11:49:42.136Z,,,2,0,0,,,
,youtube,ranking,VIMutekG8N8,2026-05-17T11:49:42.136Z,,,3,0,0,,,
,youtube,ranking,_C66GPVNO6g,2026-05-17T11:49:42.136Z,,,1,0,0,,,
,youtube,ranking,1rUNrlmpeDg,2026-05-17T11:49:42.136Z,,,4,0,0,,,
,youtube,ranking,zVGdIE_xq-0,2026-05-17T11:49:42.136Z,,,1,0,0,,,
,youtube,ranking,fBF0YrP83EY,2026-05-17T11:49:42.136Z,,,2,0,0,,,
,youtube,ranking,_9X_c_cT3TY,2026-05-17T11:49:42.136Z,,,3,0,0,,,
,youtube,ranking,EObhZ9RSmjI,2026-05-17T11:49:42.136Z,,,0,0,0,,,
,youtube,ranking,bCMibq8S5Ns,2026-05-17T11:49:42.136Z,,,0,0,0,,,
,youtube,ranking,2qL3AX2X-Ug,2026-05-17T11:49:42.136Z,,,0,0,0,,,
,youtube,ranking,s_XOD1MKtwI,2026-05-17T11:49:42.136Z,,,0,0,0,,,
,youtube,ranking,VIMutekG8N8,2026-05-17T11:49:42.136Z,,,3,0,0,,,
,youtube,ranking,_C66GPVNO6g,2026-05-17T11:49:42.136Z,,,1,0,0,,,
,youtube,ranking,1rUNrlmpeDg,2026-05-17T11:49:42.136Z,,,4,0,0,,,
,youtube,ranking,zVGdIE_xq-0,2026-05-17T11:49:42.136Z,,,1,0,0,,,
,youtube,ranking,fBF0YrP83EY,2026-05-17T11:49:42.136Z,,,2,0,0,,,
,youtube,ranking,_9X_c_cT3TY,2026-05-17T11:49:42.136Z,,,3,0,0,,,
,youtube,ranking,NZ7NiQ3yyE4,2026-05-17T11:49:42.136Z,,,1,0,0,,,
,youtube,ranking,-U41Rc4Z4dg,2026-05-17T11:49:42.136Z,,,2,0,0,,,
,youtube,ranking,82szpquQCxM,2026-05-17T11:49:42.136Z,,,4,0,0,,,
,youtube,ranking,MH4Sv4Mrmas,2026-05-17T11:49:42.136Z,,,3,0,0,,,
,youtube,ranking,-KRF6t-vwuE,2026-05-17T11:49:42.136Z,,,2,0,0,,,
,youtube,ranking,hnnPbPUf4H8,2026-05-17T11:49:42.136Z,,,9,0,0,,,
,youtube,ranking,SWFp5gXA5Eo,2026-05-17T11:49:42.136Z,,,9,0,0,,,
,youtube,ranking,W1xqwVrXZDM,2026-05-17T11:49:42.136Z,,,4,0,0,,,
,youtube,ranking,soaE0of-At4,2026-05-17T11:49:42.136Z,,,7,0,0,,,
,youtube,ranking,8u8FNE3zTUU,2026-05-17T11:49:42.136Z,,,5,0,0,,,
,youtube,ranking,hNH2SM0HZTo,2026-05-17T11:49:42.136Z,,,2,0,0,,,
,youtube,ranking,ukgfKYCHLT0,2026-05-17T11:49:42.136Z,,,204,0,0,,,
,youtube,ranking,GApPs4yHKJs,2026-05-17T11:49:42.136Z,,,493,0,0,,,
,youtube,ranking,zy1_p9OpPNc,2026-05-17T11:49:42.136Z,,,1018,1,0,,,
,youtube,ranking,mBSGLBnRxe0,2026-05-17T11:49:42.136Z,,,547,1,0,,,
,youtube,ranking,3hzLSJ_O17k,2026-05-17T11:49:42.136Z,,,241,3,0,,,
,youtube,ranking,qlrmzvRgcqU,2026-05-17T11:49:42.136Z,,,1282,2,0,,,
,youtube,ranking,D-l6ZKmduAY,2026-05-17T11:49:42.136Z,,,225,1,0,,,
,youtube,ranking,v2GT_J_1iME,2026-05-17T11:49:42.136Z,,,288,0,0,,,
,youtube,ranking,5LbX4KGCGiM,2026-05-17T11:49:42.136Z,,,374,0,0,,,
,youtube,ranking,s2EQynyzxKA,2026-05-17T11:49:42.136Z,,,365,1,0,,,
,youtube,ranking,_-bkHCLA97s,2026-05-17T11:49:42.136Z,,,351,0,0,,,
,youtube,ranking,nTPl87Oa4sA,2026-05-17T11:49:42.136Z,,,252,1,0,,,
,youtube,ranking,pla2YPWD3lA,2026-05-17T11:49:42.136Z,,,663,1,0,,,
,youtube,ranking,mhDgeIsykBU,2026-05-17T11:49:42.136Z,,,687,0,0,,,
,youtube,ranking,VkFu1azooJE,2026-05-17T11:49:42.136Z,,,0,0,0,,,
,youtube,ranking,D2bOprahfE0,2026-05-17T11:49:42.136Z,,,0,0,0,,,
,youtube,ranking,z89IRgdOLkU,2026-05-17T11:49:42.136Z,,,547,0,0,,,
,youtube,ranking,KhuhIBB4nI8,2026-05-17T11:49:42.136Z,,,1214,3,0,,,
,youtube,ranking,Bq8yFlRCIk8,2026-05-17T11:49:42.136Z,,,1440,0,0,,,
,youtube,ranking,yikEShprAYA,2026-05-17T11:49:42.136Z,,,1122,1,0,,,
,youtube,ranking,Vu77wXUYeLY,2026-05-17T11:49:42.136Z,,,352,1,0,,,
,youtube,ranking,Ak1DAjYbsqA,2026-05-17T11:49:42.136Z,,,295,4,0,,,
,youtube,ranking,4tMGSse5grM,2026-05-17T11:49:42.136Z,,,1017,0,0,,,
,youtube,ranking,YWnUsqz2ao0,2026-05-17T11:49:42.136Z,,,20,0,0,,,
,youtube,ranking,3NWBwhHh7Ds,2026-05-17T11:49:42.136Z,,,1467,1,0,,,
,youtube,ranking,NH3buCgFcSs,2026-05-17T11:49:42.136Z,,,891,1,0,,,
,youtube,ranking,utXKp1v1tGU,2026-05-17T11:49:42.136Z,,,1196,0,0,,,
,youtube,ranking,6sPMgLOA_yY,2026-05-17T11:49:42.136Z,,,1386,4,0,,,
,youtube,ranking,iLIp7aeyPzY,2026-05-17T11:49:42.136Z,,,657,2,0,,,
,youtube,ranking,jC0ixKJU0zk,2026-05-17T11:49:42.136Z,,,327,0,0,,,
,youtube,ranking,uHUBvmu-vyk,2026-05-17T11:49:42.136Z,,,9,0,0,,,
,youtube,ranking,pri1FGbxrpc,2026-05-17T11:49:42.136Z,,,32,0,0,,,
,youtube,ranking,1OOUGg54jNQ,2026-05-17T11:49:42.136Z,,,388,1,0,,,
,youtube,ranking,1OOUGg54jNQ,2026-05-17T11:49:42.136Z,,,388,1,0,,,
,youtube,ranking,vmz9RdxSDyQ,2026-05-17T11:49:42.136Z,,,285,0,0,,,
,youtube,ranking,dOmHgWB0Orw,2026-05-17T11:49:42.136Z,,,1226,4,0,,,
,youtube,ranking,iM8U08DiLHE,2026-05-17T11:49:42.136Z,,,791,1,0,,,
,youtube,ranking,iTK-O6KJNow,2026-05-17T11:49:42.136Z,,,910,0,0,,,
,youtube,ranking,ZH9Nd9JaTr8,2026-05-17T11:49:42.136Z,,,1100,2,0,,,
,youtube,ranking,GkuaX0OmmIA,2026-05-17T11:49:42.136Z,,,298,0,0,,,
,youtube,ranking,yvUrjX8Yb4g,2026-05-17T11:49:42.136Z,,,477,0,0,,,
,youtube,ranking,U3IjXsB8P_w,2026-05-17T11:49:42.136Z,,,2237,3,0,,,
,youtube,ranking,HhEW7X9s-O0,2026-05-17T11:49:42.136Z,,,1213,2,0,,,
,youtube,ranking,kwSC6cCCG-o,2026-05-17T11:49:42.136Z,,,1278,2,0,,,
,youtube,ranking,-lJ2YndndCc,2026-05-17T11:49:42.136Z,,,2249,1,0,,,
,youtube,ranking,LSxrK_gFLbI,2026-05-17T11:49:42.136Z,,,1119,1,0,,,
,youtube,ranking,Kgr2gdqNpKc,2026-05-17T11:49:42.136Z,,,1907,3,0,,,
,youtube,ranking,j1UWXqAb71M,2026-05-17T11:49:42.136Z,,,338,1,0,,,
,youtube,ranking,jl-FGm59Ssw,2026-05-17T11:49:42.136Z,,,1685,1,0,,,
,youtube,ranking,Jxu7pwuqTuA,2026-05-17T11:49:42.136Z,,,470,1,0,,,
,youtube,ranking,PgxyBPb8rx4,2026-05-17T11:49:42.136Z,,,2132,5,1,,,
,youtube,ranking,ov3fA2cJJ_w,2026-05-17T11:49:42.136Z,,,738,0,0,,,
,youtube,ranking,8jz07JSkW_Y,2026-05-17T11:49:42.136Z,,,158,0,0,,,
,youtube,ranking,oT5Expu918I,2026-05-17T11:49:42.136Z,,,1621,3,0,,,
,youtube,ranking,hPsFqYiJ-4k,2026-05-17T11:49:42.136Z,,,501,2,0,,,
,youtube,ranking,MTdIGh22a7s,2026-05-17T11:49:42.136Z,,,574,0,0,,,
,youtube,ranking,ojZZ3IuD90s,2026-05-17T11:49:42.136Z,,,298,0,0,,,
,youtube,ranking,PLlI3_oPWhQ,2026-05-17T11:49:42.136Z,,,874,0,0,,,
,youtube,ranking,BM-oA5s0jWg,2026-05-17T11:49:42.136Z,,,389,0,0,,,
,youtube,ranking,F4f1MLyWl0o,2026-05-17T11:49:42.136Z,,,1402,2,0,,,
,youtube,ranking,fHlM28N42fE,2026-05-17T11:49:42.136Z,,,2123,2,1,,,
,youtube,ranking,JHd5dAj78VU,2026-05-17T11:49:42.136Z,,,0,0,0,,,
,youtube,ranking,1I6AMzQ_QEA,2026-05-17T11:49:42.136Z,,,0,0,0,,,
,youtube,ranking,0113mrnGw2U,2026-05-17T11:49:42.136Z,,,631,2,0,,,
,youtube,ranking,G4NLnVFbfxk,2026-05-17T11:49:42.136Z,,,1114,0,1,,,
,youtube,ranking,rL3ttFCx95k,2026-05-17T11:49:42.136Z,,,721,2,0,,,
,youtube,ranking,64VvE-PHvws,2026-05-17T11:49:42.136Z,,,549,1,0,,,
,youtube,ranking,QCnxPMPWAn8,2026-05-17T11:49:42.136Z,,,251,1,0,,,
,youtube,ranking,Uc1tcPxSPZk,2026-05-17T11:49:42.136Z,,,332,0,0,,,
,youtube,ranking,m69_eP12q8Q,2026-05-17T11:49:42.136Z,,,202,0,0,,,
,youtube,ranking,hbJU3G_e_uQ,2026-05-17T11:49:42.136Z,,,4,0,0,,,
,youtube,ranking,vLc-IDJLZbw,2026-05-17T11:49:42.136Z,,,374,0,0,,,
,youtube,ranking,ph6Wf5SL6VU,2026-05-17T11:49:42.136Z,,,524,0,0,,,
,youtube,ranking,A0KF64AnVjU,2026-05-17T11:49:42.136Z,,,725,1,0,,,
,youtube,ranking,RHb1ugMamTM,2026-05-17T11:49:42.136Z,,,150,0,0,,,
,youtube,ranking,SMamINouurU,2026-05-17T11:49:42.136Z,,,275,0,0,,,
,youtube,ranking,h6Ti20fy55U,2026-05-17T11:49:42.136Z,,,513,2,0,,,
,youtube,ranking,6v2I_zFOUJY,2026-05-17T11:49:42.136Z,,,2034,2,0,,,
,youtube,ranking,v1pSyCU7juA,2026-05-17T11:49:42.136Z,,,365,0,0,,,
,youtube,ranking,DaX51m6qJ5w,2026-05-17T11:49:42.136Z,,,68,0,0,,,
,youtube,ranking,E8-B3gK_g4E,2026-05-17T11:49:42.136Z,,,341,0,0,,,
,youtube,ranking,bhQR02P3M_Y,2026-05-17T11:49:42.136Z,,,2163,0,0,,,
,youtube,ranking,hZWARs1FfXw,2026-05-17T11:49:42.136Z,,,2245,2,0,,,
,youtube,ranking,bGFJgWKzLLs,2026-05-17T11:49:42.136Z,,,291,0,0,,,
,youtube,ranking,p8zNjyv0yhI,2026-05-17T11:49:42.136Z,,,2028,7,0,,,
,youtube,ranking,bi2UqZu_vOQ,2026-05-17T11:49:42.136Z,,,301,0,0,,,
,youtube,ranking,8qnL63zJ0jM,2026-05-17T11:49:42.136Z,,,298,0,0,,,
,youtube,ranking,Cxvv4Rvpdl8,2026-05-17T11:49:42.136Z,,,266,1,0,,,
,youtube,ranking,pYsQO0wVOnM,2026-05-17T11:49:42.136Z,,,2051,1,0,,,
,youtube,ranking,F_6l5XMMdhc,2026-05-17T11:49:42.136Z,,,11,0,0,,,
,youtube,ranking,prxc6p5Ktmk,2026-05-17T11:49:42.136Z,,,1824,3,2,,,
,youtube,ranking,h6jwdIYDyx8,2026-05-17T11:49:42.136Z,,,38,0,0,,,
,youtube,ranking,P_HWo0yd7hA,2026-05-17T11:49:42.136Z,,,11,0,0,,,
,youtube,ranking,z0cfD_rCgEI,2026-05-17T11:49:42.136Z,,,1099,1,0,,,
,youtube,ranking,RDdMRBFRtgo,2026-05-17T11:49:42.136Z,,,9,0,0,,,
,youtube,ranking,L1QqphMMIZE,2026-05-17T11:49:42.136Z,,,424,1,0,,,
,youtube,ranking,vAC5WME0hgM,2026-05-17T11:49:42.136Z,,,7,0,0,,,
,youtube,ranking,aEG8U8nZbVg,2026-05-17T11:49:42.136Z,,,9,0,0,,,
,youtube,ranking,tAyxhTp5qrI,2026-05-17T11:49:42.136Z,,,337,1,0,,,
,youtube,ranking,xPXidc8v1vI,2026-05-17T11:49:42.136Z,,,5,0,0,,,
,youtube,ranking,FHlYNkyy06I,2026-05-17T11:49:42.136Z,,,1834,2,0,,,
,youtube,ranking,xy_9K8LrarM,2026-05-17T11:49:42.136Z,,,2004,10,0,,,
,youtube,ranking,ATBffBAXfOM,2026-05-17T11:49:42.136Z,,,2032,2,0,,,
,youtube,ranking,Cr2TyPQRZno,2026-05-17T11:49:42.136Z,,,9,0,0,,,
,youtube,ranking,FpKDX91g_8c,2026-05-17T11:49:42.136Z,,,8,1,0,,,
,youtube,ranking,CyCy5ikVJ44,2026-05-17T11:49:42.136Z,,,1849,4,0,,,
