query,clicks,impressions,ctr,position
人口密度 ランキング 都市 日本,0,1,0.0000,45.00
人口密度ランキング,0,2,0.0000,40.50
人口推計,0,1,0.0000,7.00
介護 2040年問題,0,1,0.0000,44.00
介護 年収ランキング,0,1,0.0000,47.00
介護職 給料高い県,0,2,0.0000,22.50
他には,0,1,0.0000,2.00
付加価値 製造業,0,2,0.0000,80.00
住み やすい 県,0,2,0.0000,68.50
住みやすい県,0,1,0.0000,48.00
住んでいるところ,0,1,0.0000,3.00
住宅 土地 統計 調査,0,2,0.0000,43.00
住宅土地統計調査,0,6,0.0000,38.17
何に使ったかわからない支出ランキング 都道府県,0,3,0.0000,11.00
何センチ？,0,1,0.0000,6.00
健康 寿命 都 道府県 ランキング 最新,0,1,0.0000,11.00
健康寿命 ランキング,0,3,0.0000,31.00
健康寿命 日本 ランキング,0,5,0.0000,30.00
健康寿命 県別,0,8,0.0000,36.50
健康寿命 県別ランキング,0,4,0.0000,11.50
健康寿命 都 道府県 ランキング,0,2,0.0000,11.00
健康寿命 都 道府県 ランキング 2024,0,2,0.0000,12.50
健康寿命 都 道府県 ランキング 2025,0,6,0.0000,14.83
健康寿命 都 道府県 ランキング 最新,0,64,0.0000,10.81
健康寿命 都道府県,0,2,0.0000,37.50
健康寿命 都道府県 ランキング,0,1,0.0000,12.00
健康寿命 都道府県 ランキング 2024,0,1,0.0000,20.00
健康寿命 都道府県 ランキング 最新,0,13,0.0000,10.92
健康寿命 都道府県ランキング,0,2,0.0000,12.00
健康寿命が長い都道府県,0,8,0.0000,9.88
健康寿命の長い県,0,1,0.0000,12.00
健康寿命ランキング,0,3,0.0000,40.33
健康寿命ランキング 都 道府県,0,13,0.0000,11.62
健康寿命ランキング 都 道府県 2023,0,3,0.0000,16.33
健康寿命ランキング 都道府県,0,3,0.0000,17.33
健康寿命ランキング都道府県,0,4,0.0000,15.75
健康寿命都道府県ランキング,0,2,0.0000,11.50
健康寿命都道府県ランキング最新,0,1,0.0000,11.00
健康寿命長い県,0,3,0.0000,10.33
入院受療率 1位,0,7,0.0000,2.57
全国 47 都 道府県,0,1,0.0000,65.00
全国 最低賃金 ランキング,0,1,0.0000,18.00
全国 治安ランキング,0,1,0.0000,35.00
全国 物価 ランキング,0,1,0.0000,33.00
全国 警察署別 凶悪犯 認知件数 ランキング,0,2,0.0000,11.50
全国の最低賃金ランキング,0,1,0.0000,40.00
全国平均身長 ランキング,0,15,0.0000,9.40
全国最低賃金 ランキング,0,1,0.0000,40.00
全国治安ランキング,0,1,0.0000,36.00
全国身長ランキング,0,4,0.0000,10.25
全部,0,1,0.0000,1.00
公園が多い県,0,1,0.0000,7.00
公害ランキング,0,4,0.0000,10.25
公害苦情件数 ランキング,0,9,0.0000,8.78
公衆電話 台数,0,1,0.0000,12.00
公衆電話 数,0,1,0.0000,12.00
公衆電話の数,0,1,0.0000,17.00
公認会計士 年収ランキング,0,3,0.0000,29.67
共働き 率 都 道府県 ランキング,0,3,0.0000,13.00
共働きが多い県,0,1,0.0000,12.00
共働き率 都 道府県 国勢調査,0,1,0.0000,12.00
兵庫県 年収,0,2,0.0000,44.00
具体的なデータ,0,1,0.0000,2.00
冬に降水量が多い地域,0,1,0.0000,12.00
出生前診断 いつから,0,1,0.0000,3.00
出生前診断 中絶 割合,0,1,0.0000,3.00
出生率 ランキング 日本,0,1,0.0000,33.00
出生率 ランキング 都 道府県,0,13,0.0000,12.77
出生率 ランキング 都 道府県 最新,0,2,0.0000,18.50
出生率 ランキング 都道府県,0,4,0.0000,22.25
出生率 日本 ランキング,0,3,0.0000,32.67
出生率 死亡 率,0,1,0.0000,45.00
出生率 都 道府県 ランキング,0,4,0.0000,43.00
出生率 都道府県,0,1,0.0000,51.00
出生率 都道府県 ランキング,0,5,0.0000,15.80
出生率 都道府県ランキング,0,1,0.0000,18.00
出生率ランキング 日本,0,1,0.0000,31.00
出生率ランキング 都道府県,0,6,0.0000,15.50
出生率都道府県,0,4,0.0000,42.50
出生率都道府県ランキング,0,1,0.0000,24.00
初婚年齢 都 道府県 ランキング,0,3,0.0000,12.00
北海道 可住地面積,0,2,0.0000,8.00
北海道 可住地面積 割合 公式,0,2,0.0000,6.50
北海道 平均身長,0,13,0.0000,13.69
北海道 農地面積 114万ha,0,1,0.0000,9.00
北海道 養殖 ランキング,0,3,0.0000,12.00
北海道は,0,1,0.0000,2.00
区立図書館 蔵書 比較,0,2,0.0000,44.00
千葉 県 人口,0,1,0.0000,43.00
千葉県 人口,0,1,0.0000,39.00
千葉県人口,0,2,0.0000,40.00
半導体 都道府県 ランキング,0,3,0.0000,7.33
厚労省 患者調査,0,2,0.0000,17.50
厚生労働省 患者調査 悪性新生物 外来受療率 入院受療率 増加 減少,0,1,0.0000,12.00
厚生労働省 賃金構造基本統計調査 平均年収,0,1,0.0000,8.00
厚生労働省 賃金構造基本統計調査 薬剤師 平均年収,0,3,0.0000,9.67
厚生労働省患者調査,0,1,0.0000,17.00
受療率 ランキング,0,23,0.0000,5.09
可住地人口密度,0,2,0.0000,10.50
可住地人口密度 ランキング,0,5,0.0000,7.40
可住地人口密度 市町村,0,1,0.0000,50.00
可住地人口密度 都道府県,0,4,0.0000,10.00
可処分所得 都道府県,0,2,0.0000,33.50
各都道府県,0,1,0.0000,72.00
合計特殊 出生率 都 道府県 ランキング,0,1,0.0000,15.00
合計特殊出生率 ランキング,0,1,0.0000,43.00
合計特殊出生率 沖縄,0,5,0.0000,12.00
合計特殊出生率 県別 ランキング,0,2,0.0000,12.50
合計特殊出生率 都道府県,0,1,0.0000,60.00
合計特殊出生率 都道府県 ランキング 要因,0,6,0.0000,29.00
合計特殊出生率 都道府県別 ランキング,0,6,0.0000,25.83
合計特殊出生率 高い県,0,2,0.0000,10.00
味噌 消費量 ランキング,0,2,0.0000,13.00
味噌 消費量 都道府県,0,3,0.0000,9.67
和歌山 人口,0,2,0.0000,50.00
和歌山 人口ランキング,0,1,0.0000,61.00
和歌山 県 人口,0,2,0.0000,52.50
和歌山市 美容所 数 統計,0,5,0.0000,10.80
和歌山市 美容所数 統計,0,13,0.0000,11.23
和歌山県 人口,0,1,0.0000,62.00
和歌山県 美容所 件数 統計,0,7,0.0000,9.57
和歌山県 美容所 施設数 統計,0,16,0.0000,10.00
和歌山県 美容所数 統計,0,1,0.0000,11.00
和歌山県人口,0,1,0.0000,57.00
図書館 蔵書数 ランキング,0,11,0.0000,13.91
図書館 蔵書数ランキング,0,2,0.0000,19.50
土木費,0,2,0.0000,18.50
地方交付税交付金 ランキング,0,12,0.0000,26.75
地方債 ランキング,0,14,0.0000,10.14
地方債ランキング,0,3,0.0000,11.67
地熱発電 ランキング,0,2,0.0000,31.50
地熱発電 売上ランキング,0,2,0.0000,44.00
地熱発電 都道府県 ランキング,0,1,0.0000,5.00
埼玉 生活費,0,3,0.0000,15.33
夏と冬の気温差が大きい地域,0,5,0.0000,10.20
外国人が多い 県 ランキング,0,1,0.0000,9.00
外国人が多い都道府県,0,2,0.0000,8.00
外国人比率 都 道府県 ランキング,0,4,0.0000,16.75
外来 受療率 ランキング,0,9,0.0000,9.00
外来受療率 ランキング,0,7,0.0000,8.57
外来受療率 疾患 ランキング,0,7,0.0000,9.57
大分 鶏肉 消費量,0,4,0.0000,11.50
大学 進学 率 都 道府県,0,1,0.0000,32.00
大学 進学 率 都 道府県 別,0,1,0.0000,86.00
大学 進学率 日本,0,1,0.0000,61.00
大学進学率 ランキング,0,1,0.0000,40.00
大学進学率 低い県,0,5,0.0000,10.60
大学進学率 地域格差,0,1,0.0000,61.00
大学進学率 都 道府県 別 ランキング,0,3,0.0000,14.33
大学進学率 都道府県,0,1,0.0000,26.00
大学進学率 都道府県別,0,1,0.0000,45.00
大工 年収ランキング,0,2,0.0000,11.50
大根 消費量 ランキング,0,2,0.0000,5.50
大阪府 財政力指数 ランキング,0,1,0.0000,4.00
大阪府 都市ガス 平均,0,1,0.0000,48.00
大阪府 都市ガス 高い,0,2,0.0000,45.50
太平洋ベルト 人口,0,1,0.0000,15.00
妊娠した 中絶,0,1,0.0000,3.00
子育てしやすい県ランキング,0,2,0.0000,5.50
宮城 企業 ランキング,0,1,0.0000,71.00
宮城県 不登校 ランキング,0,3,0.0000,12.67
家計調査 おでん 都道府県,0,1,0.0000,8.00
家計調査 ランキング,0,3,0.0000,7.67
家計調査 品目別 ランキング,0,1,0.0000,9.00
家計調査 都 道府県 ランキング,0,1,0.0000,11.00
家計調査 都 道府県 別 消費支出,0,1,0.0000,11.00
家計調査 都道府県別,0,1,0.0000,11.00
家賃 安い 県 ランキング,0,2,0.0000,77.00
宿泊 統計,0,1,0.0000,24.00
宿泊旅行統計,0,3,0.0000,24.67
宿泊旅行統計調査,0,3,0.0000,19.67
宿泊統計調査,0,1,0.0000,21.00
寿司 消費 量 ランキング 2026,0,4,0.0000,10.25
寿司 消費量 ランキング,0,3,0.0000,9.00
寿司 消費量 都 道府県,0,2,0.0000,9.50
寿司 消費量 都道府県,0,4,0.0000,9.75
寿司 消費額 ランキング,0,3,0.0000,7.67
寿司消費量 ランキング,0,2,0.0000,8.50
寿司消費量ランキング 2026,0,1,0.0000,8.00
寿命が短い 県 ランキング,0,1,0.0000,27.00
寿命が短い県ランキング,0,1,0.0000,15.00
専門学校 生徒数 平均,0,1,0.0000,11.00
小麦粉 消費量 都道府県,0,67,0.0000,6.03
小麦粉消費金額日本一,0,1,0.0000,11.00
居住可能地域,0,1,0.0000,12.00
山口 県 人口,0,3,0.0000,42.00
山口県 人口,0,1,0.0000,47.00
山形 人口,0,1,0.0000,52.00
山形の人口,0,1,0.0000,42.00
山形人口,0,1,0.0000,52.00
山形県 人口,0,3,0.0000,35.00
山形県の人口,0,1,0.0000,27.00
山形県人口,0,1,0.0000,46.00
岐阜 人口,0,1,0.0000,43.00
岐阜 県 人口,0,1,0.0000,38.00
岐阜人口,0,1,0.0000,38.00
岐阜県 世帯数,0,1,0.0000,19.00
岐阜県の人口,0,1,0.0000,18.00
岐阜県人口,0,1,0.0000,36.00
岐阜県人口ランキング,0,1,0.0000,40.00
岡山 人口,0,2,0.0000,56.00
岡山 平均 年収,0,12,0.0000,44.58
岡山 平均年収,0,3,0.0000,45.67
岡山 県 人口,0,4,0.0000,49.00
岡山 県 人口 ランキング,0,1,0.0000,47.00
岡山の人口,0,1,0.0000,57.00
岡山人口,0,2,0.0000,61.50
岡山県 人口,0,2,0.0000,45.50
岡山県 年収,0,10,0.0000,44.40
岡山県人口,0,1,0.0000,44.00
岡山県人口ランキング,0,1,0.0000,45.00
岩手 県 人口,0,1,0.0000,47.00
岩手県 人口,0,1,0.0000,51.00
岩手県 消費量 1位,0,1,0.0000,6.00
岩手県 漁港 ランキング,0,4,0.0000,11.25
岩手県 統計,0,2,0.0000,21.00
岩手県の人口,0,1,0.0000,27.00
島根は,0,1,0.0000,3.00
工業付加価値額 ランキング,0,11,0.0000,10.45
工業地帯 ランキング,0,1,0.0000,21.00
市債残高 ランキング,0,3,0.0000,8.67
平地が多い県,0,15,0.0000,9.33
平地が少ない県,0,4,0.0000,9.00
平均 身長 中学生,0,1,0.0000,76.00
平均寿命 都道府県 ランキング 2025,0,1,0.0000,44.00
平均寿命 都道府県 ランキング 最新,0,4,0.0000,10.25
平均寿命ランキング 都道府県,0,1,0.0000,21.00
平均気温は,0,1,0.0000,3.00
平均身長 ランキング,0,1,0.0000,58.00
平均身長 低い県,0,1,0.0000,17.00
平均身長 県別,0,8,0.0000,9.00
平均身長 県別ランキング,0,1,0.0000,7.00
平均身長 都道府県,0,10,0.0000,9.80
平均身長 都道府県 ランキング,0,11,0.0000,10.27
平均身長 都道府県別,0,3,0.0000,9.33
平均身長 高い 県,0,4,0.0000,10.00
平均身長 高い県,0,3,0.0000,8.33
平均身長が低い県,0,4,0.0000,8.75
平均身長が高い県,0,9,0.0000,9.33
平均身長が高い都道府県,0,2,0.0000,12.00
平均身長ランキング,0,1,0.0000,57.00
平均身長高い県,0,8,0.0000,9.00
年収 兵庫,0,3,0.0000,38.33
年間降水量 都 道府県 ランキング,0,1,0.0000,12.00
幼稚園の先生 平均年収,0,5,0.0000,47.40
待機児童が多い県,0,1,0.0000,11.00
従業員一 人当たり 売上高ランキング,0,5,0.0000,18.80
徳島 下水道普及率,0,15,0.0000,11.33
徳島県 下水道普及率,0,10,0.0000,11.50
患者調査 厚生労働省,0,1,0.0000,19.00
愛媛 人口,0,2,0.0000,49.00
愛媛 県 人口,0,1,0.0000,60.00
愛媛 県 人口 ランキング,0,2,0.0000,40.00
愛媛の人口,0,1,0.0000,24.00
愛知県 gdp,0,1,0.0000,43.00
愛知県 gdp 最新,0,2,0.0000,16.50
愛知県 工業 一位,0,3,0.0000,8.00
愛知県 産業 ランキング,0,1,0.0000,27.00
愛知県 製造品出荷額,0,7,0.0000,8.71
愛知県 製造品出荷額 1位,0,1,0.0000,7.00
愛知県 製造品出荷額 ランキング,0,2,0.0000,12.00
愛知県 製造品出荷額 全国1位 公式,0,3,0.0000,11.33
愛知県の産業,0,2,0.0000,61.00
愛知県製造品出荷額,0,9,0.0000,6.56
所得 都道府県,0,2,0.0000,44.50
所得 都道府県別,0,2,0.0000,48.50
投票率 都道府県ランキング,0,1,0.0000,35.00
掃除機 消費電力,0,1,0.0000,60.00
掃除機 電気代,0,2,0.0000,48.50
携帯電話 契約数 ランキング,0,2,0.0000,20.00
新潟 身長高い,0,5,0.0000,12.40
新潟県 平均身長,0,11,0.0000,8.09
新潟県の平均年収,0,1,0.0000,44.00
新潟県平均身長,0,7,0.0000,8.00
日 南町 人口,0,2,0.0000,40.00
日本 で 一 番 暑い 県,0,2,0.0000,44.00
日本 で 一 番 雪が 降る 県,0,1,0.0000,38.00
日本 コンビニ 店舗数 密度,0,1,0.0000,1.00
日本 テレワーク 地域差,0,1,0.0000,2.00
日本 一人暮らし,0,4,0.0000,12.25
日本 下水道普及率 都道府県別 最新,0,4,0.0000,6.00
日本 中学2年生 男子 平均身長,0,1,0.0000,10.00
日本 中学校 平均生徒数,0,4,0.0000,8.00
日本 中学生 平均身長,0,1,0.0000,9.00
日本 中学生 男子 平均身長,0,1,0.0000,10.00
日本 人口密度,0,1,0.0000,44.00
日本 保育園 待機児童 2026,0,2,0.0000,3.50
日本 保育園 待機児童 状況 2026,0,7,0.0000,4.00
日本 健康寿命 平均寿命 2025 or 2026,0,1,0.0000,9.00
日本 健康寿命 最新 2026,0,5,0.0000,7.80
日本 冬 気温 平均,0,1,0.0000,56.00
日本 出生率 ランキング,0,1,0.0000,19.00
日本 可住地面積 割合,0,4,0.0000,9.25
日本 合計特殊出生率 都道府県別 最新,0,4,0.0000,5.25
日本 地域別最低賃金 2026,0,1,0.0000,6.00
日本 大学進学率 都道府県別 最新,0,2,0.0000,7.00
日本 平地率,0,2,0.0000,8.00
日本 平均 気温,0,1,0.0000,39.00
日本 平均寿命 最新 2026,0,21,0.0000,9.43
日本 平均気温,0,1,0.0000,54.00
日本 平均身長 都道府県別,0,2,0.0000,9.50
日本 待機児童数 2026,0,2,0.0000,3.00
日本 暑 さ ランキング,0,1,0.0000,50.00
日本 最低 賃金 ランキング,0,2,0.0000,43.50
日本 最低賃金 2026 全国平均 地域別,0,6,0.0000,7.17
日本 最低賃金 2026 全国平均 都道府県別,0,8,0.0000,7.00
日本 最低賃金 2026 都道府県別,0,7,0.0000,7.43
日本 最高 気温 記録,0,1,0.0000,61.00
日本 気温 ランキング,0,2,0.0000,42.50
日本 気温ランキング,0,1,0.0000,58.00
日本 涼しい 県 ランキング,0,1,0.0000,50.00
日本 涼しい県 ランキング,0,1,0.0000,53.00
日本 漁獲量,0,1,0.0000,57.00
日本 物価ランキング,0,1,0.0000,45.00
日本 結婚 率,0,1,0.0000,42.00
日本 耕作放棄地 面積 最新,0,4,0.0000,10.00
日本 都道府県 平均寿命 ランキング 最新,0,1,0.0000,8.00
日本 都道府県 犯罪率 ランキング 最新,0,1,0.0000,19.00
日本 都道府県 高齢化率 ランキング 最新,0,1,0.0000,6.00
日本 都道府県別 gdp 最新,0,2,0.0000,12.00
