page,clicks,impressions,ctr,position
https://stats47.jp/ranking/cod-roe-consumption-quantity,4,57,0.0702,7.28
https://stats47.jp/ranking/cooking-oil-consumption-quantity,4,37,0.1081,7.03
https://stats47.jp/ranking/cut-flowers-consumption-expenditure,4,32,0.1250,6.66
https://stats47.jp/ranking/gasoline-consumption-quantity,4,94,0.0426,6.28
https://stats47.jp/ranking/icecream-consumption-expenditure,4,112,0.0357,8.20
https://stats47.jp/ranking/konbu-consumption-expenditure,4,73,0.0548,5.29
https://stats47.jp/ranking/miso-consumption-quantity,4,131,0.0305,7.13
https://stats47.jp/ranking/pickled-plum-consumption-expenditure,4,74,0.0541,6.28
https://stats47.jp/ranking/potato-consumption-quantity,4,206,0.0194,6.16
https://stats47.jp/ranking/public-bath-consumption-expenditure,4,11,0.3636,5.82
https://stats47.jp/ranking/school-teacher-annual-income,4,211,0.0190,7.38
https://stats47.jp/ranking/starting-salary-highschool,4,40,0.1000,6.40
https://stats47.jp/ranking/telework-rate,4,54,0.0741,5.74
https://stats47.jp/ranking/wine-consumption-quantity,4,43,0.0930,5.79
https://stats47.jp/blog/abortion-rate-prefecture-gap,3,36,0.0833,8.42
https://stats47.jp/blog/ai-claude-code-pref-analysis,3,23,0.1304,4.00
https://stats47.jp/blog/cc-estat-01-setup,3,31,0.0968,5.61
https://stats47.jp/blog/local-tax-regional-gap,3,160,0.0187,8.29
https://stats47.jp/blog/manufacturing-productivity,3,48,0.0625,6.90
https://stats47.jp/blog/prefectural-income-gdp-ranking,3,211,0.0142,10.00
https://stats47.jp/blog/suicide-rate-aging-nexus,3,34,0.0882,8.15
https://stats47.jp/blog/sunshine-pacific-vs-nihonkai,3,252,0.0119,8.52
https://stats47.jp/blog/workplace-accident-regional-map,3,23,0.1304,5.74
https://stats47.jp/ranking/annual-sunshine-duration,3,35,0.0857,7.29
https://stats47.jp/ranking/aquarium-count,3,26,0.1154,6.31
https://stats47.jp/ranking/avg-salary-police-prefecture,3,167,0.0180,11.40
https://stats47.jp/ranking/bed-consumption-quantity,3,7,0.4286,3.57
https://stats47.jp/ranking/bonito-consumption-quantity,3,42,0.0714,7.90
https://stats47.jp/ranking/campsite-public,3,38,0.0789,5.84
https://stats47.jp/ranking/coffee-consumption-quantity,3,85,0.0353,7.22
https://stats47.jp/ranking/consumption-expenditure-multi-person-households-per-month,3,137,0.0219,7.75
https://stats47.jp/ranking/convenience-store-count-commercial,3,174,0.0172,8.29
https://stats47.jp/ranking/dried-udon-soba-consumption-quantity,3,30,0.1000,4.67
https://stats47.jp/ranking/drinking-out-consumption-expenditure,3,39,0.0769,6.64
https://stats47.jp/ranking/freelance-count,3,70,0.0429,8.07
https://stats47.jp/ranking/library-registered-users,3,12,0.2500,8.33
https://stats47.jp/ranking/other-bread-consumption-quantity,3,71,0.0423,8.32
https://stats47.jp/ranking/paved-road-total-length,3,185,0.0162,7.09
https://stats47.jp/ranking/peach-consumption-quantity,3,14,0.2143,5.07
https://stats47.jp/ranking/physical-therapist-annual-income,3,34,0.0882,11.06
https://stats47.jp/ranking/sake-consumption-expenditure,3,78,0.0385,6.96
https://stats47.jp/ranking/sauce-consumption-quantity,3,24,0.1250,6.42
https://stats47.jp/ranking/sports-participation-rate-skiing,3,8,0.3750,4.25
https://stats47.jp/ranking/squid-consumption-quantity,3,162,0.0185,7.76
https://stats47.jp/ranking/swimming-pool-public,3,50,0.0600,8.64
https://stats47.jp/ranking/vinegar-consumption-expenditure,3,27,0.1111,9.19
https://stats47.jp/blog,2,32,0.0625,2.84
https://stats47.jp/blog/commercial-sales-productivity-gap,2,243,0.0082,7.84
https://stats47.jp/blog/earthquake-insurance-prefecture-gap,2,26,0.0769,7.46
https://stats47.jp/blog/education-expenses-gap,2,28,0.0714,8.54
https://stats47.jp/blog/extreme-heat-days-prefecture,2,75,0.0267,8.11
https://stats47.jp/blog/fertility-rate-prefecture-gap,2,357,0.0056,12.00
https://stats47.jp/blog/fishery-species-prefecture-specialty,2,99,0.0202,7.90
https://stats47.jp/blog/food-consumption-prefecture-battle,2,82,0.0244,7.60
https://stats47.jp/blog/household-structure-transformation,2,43,0.0465,7.02
https://stats47.jp/blog/housing-cost-livability-trend,2,91,0.0220,7.29
https://stats47.jp/blog/ict-media-consumption-gender-gap,2,18,0.1111,6.11
https://stats47.jp/blog/international-cooperation-volunteer-map,2,31,0.0645,8.00
https://stats47.jp/blog/park-green-space-gap,2,369,0.0054,7.18
https://stats47.jp/blog/post-office-last-window,2,54,0.0370,6.30
https://stats47.jp/blog/road-infrastructure-density,2,95,0.0211,6.73
https://stats47.jp/blog/safe-driving-5-features,2,68,0.0294,8.44
https://stats47.jp/blog/telework-gap-tokyo-6x,2,28,0.0714,6.32
https://stats47.jp/blog/train-commuters-prefecture-gap,2,33,0.0606,7.45
https://stats47.jp/ranking/air-conditioner-consumption-quantity,2,131,0.0153,4.34
https://stats47.jp/ranking/average-length-of-stay,2,3,0.6667,4.33
https://stats47.jp/ranking/avg-height-high-school-2nd-male,2,81,0.0247,11.51
https://stats47.jp/ranking/bacon-consumption-expenditure,2,22,0.0909,6.68
https://stats47.jp/ranking/bed-utilization-rate,2,55,0.0364,5.85
https://stats47.jp/ranking/beer-consumption-quantity,2,75,0.0267,10.44
https://stats47.jp/ranking/broccoli-consumption-quantity,2,84,0.0238,5.44
https://stats47.jp/ranking/cabbage-consumption-expenditure,2,155,0.0129,8.81
https://stats47.jp/ranking/chicken-consumption-expenditure,2,31,0.0645,9.06
https://stats47.jp/ranking/coffee-consumption-expenditure,2,35,0.0571,5.77
https://stats47.jp/ranking/coffee-drink-consumption-expenditure,2,7,0.2857,4.29
https://stats47.jp/ranking/commerce-industry-expenses-prefecture,2,4,0.5000,4.50
https://stats47.jp/ranking/cooking-oil-consumption-expenditure,2,11,0.1818,9.27
https://stats47.jp/ranking/cucumber-consumption-quantity,2,24,0.0833,7.33
https://stats47.jp/ranking/deaths-hypertensive-diseases,2,7,0.2857,5.43
https://stats47.jp/ranking/deaths-lifestyle-diseases,2,22,0.0909,7.23
https://stats47.jp/ranking/education-expenditure-ratio-multi-person-households,2,25,0.0800,6.40
https://stats47.jp/ranking/fish-paste-consumption-expenditure,2,7,0.2857,10.00
https://stats47.jp/ranking/fishery-species-catch-mackerel,2,53,0.0377,11.28
https://stats47.jp/ranking/future-population,2,55,0.0364,7.98
https://stats47.jp/ranking/game-console-consumption-expenditure,2,5,0.4000,3.60
https://stats47.jp/ranking/gardening-supplies-consumption-expenditure,2,5,0.4000,4.80
https://stats47.jp/ranking/hobby-activity-singleperson,2,12,0.1667,15.08
https://stats47.jp/ranking/hobby-participation-rate-classical-music,2,9,0.2222,5.00
https://stats47.jp/ranking/intellectual-crime-per-100k,2,8,0.2500,8.13
https://stats47.jp/ranking/katsuobushi-consumption-expenditure,2,36,0.0556,10.03
https://stats47.jp/ranking/katsuobushi-consumption-quantity,2,32,0.0625,5.66
https://stats47.jp/ranking/ketchup-consumption-expenditure,2,27,0.0741,7.11
https://stats47.jp/ranking/massage-fee-consumption-expenditure,2,12,0.1667,3.25
https://stats47.jp/ranking/mochi-consumption-quantity,2,35,0.0571,6.60
https://stats47.jp/ranking/national-treasury-disbursement-prefecture,2,23,0.0870,6.39
https://stats47.jp/ranking/other-fresh-fruit-consumption-quantity,2,8,0.2500,6.75
https://stats47.jp/ranking/other-seasoning-consumption-expenditure,2,12,0.1667,5.17
https://stats47.jp/ranking/paper-diapers-consumption-expenditure,2,5,0.4000,1.20
https://stats47.jp/ranking/pet-food-consumption-expenditure,2,6,0.3333,4.67
https://stats47.jp/ranking/pharmaceutical-sales-count,2,18,0.1111,10.11
https://stats47.jp/ranking/physical-disability-certificates-issued,2,117,0.0171,7.40
https://stats47.jp/ranking/pneumonia-death-rate,2,16,0.1250,8.69
https://stats47.jp/ranking/psychiatric-hospital-count,2,44,0.0455,7.20
https://stats47.jp/ranking/road-expressway-length,2,87,0.0230,6.47
https://stats47.jp/ranking/road-national-route-length,2,64,0.0313,6.89
https://stats47.jp/ranking/sanitation-expenditure-ratio-pref-finance,2,14,0.1429,2.79
https://stats47.jp/ranking/soy-sauce-consumption-expenditure,2,106,0.0189,7.25
https://stats47.jp/ranking/sports-drink-consumption-expenditure,2,7,0.2857,4.86
https://stats47.jp/ranking/sports-participation-rate-baseball,2,9,0.2222,4.67
https://stats47.jp/ranking/sports-participation-rate-hiking,2,44,0.0455,6.48
https://stats47.jp/ranking/strawberry-consumption-quantity,2,48,0.0417,5.58
https://stats47.jp/ranking/study-participation-rate-english,2,6,0.3333,3.83
https://stats47.jp/ranking/toilet-paper-consumption-expenditure,2,46,0.0435,6.04
https://stats47.jp/ranking/tomato-consumption-quantity,2,60,0.0333,6.02
https://stats47.jp/ranking/western-food-dining-consumption-expenditure,2,6,0.3333,3.33
https://stats47.jp/ranking/wheat-flour-consumption-quantity,2,81,0.0247,7.15
https://stats47.jp/ranking/whitebait-consumption-quantity,2,10,0.2000,6.10
https://stats47.jp/ranking/wine-consumption-expenditure,2,6,0.3333,7.67
https://stats47.jp/ranking/womens-stockings-consumption-expenditure,2,3,0.6667,3.33
https://stats47.jp/station-passengers,2,41,0.0488,24.88
https://stats47.jp/survey/crop-statistics,2,10,0.2000,8.00
https://stats47.jp/themes/consumer-prices,2,24,0.0833,11.54
https://stats47.jp/areas/02000/cities/02367/population,1,8,0.1250,9.75
https://stats47.jp/areas/06000/cities/06321/miningindustry,1,1,1.0000,8.00
https://stats47.jp/areas/15000/educationsports,1,4,0.2500,8.75
https://stats47.jp/areas/28000/laborwage,1,1,1.0000,2.00
https://stats47.jp/areas/33000/cities/33202,1,2,0.5000,6.00
https://stats47.jp/areas/33000/socialsecurity,1,10,0.1000,10.00
https://stats47.jp/blog/aging-rate-akita-vs-okinawa,1,58,0.0172,9.00
https://stats47.jp/blog/cc-estat-02-search-skill,1,20,0.0500,6.75
https://stats47.jp/blog/cc-estat-09-radar-prefecture,1,6,0.1667,5.50
https://stats47.jp/blog/cc-estat-12-housing-treemap,1,4,0.2500,7.75
https://stats47.jp/blog/coffee-consumption-prefecture-gap,1,4,0.2500,9.25
https://stats47.jp/blog/commercial-land-price-trend,1,25,0.0400,6.56
https://stats47.jp/blog/cpi-change-regional-pattern,1,51,0.0196,7.98
https://stats47.jp/blog/crime-rate-regional-gap,1,34,0.0294,7.12
https://stats47.jp/blog/dairy-cattle-hokkaido-monopoly,1,437,0.0023,8.37
https://stats47.jp/blog/dual-income-reversal,1,48,0.0208,10.94
https://stats47.jp/blog/electricity-demand-gap,1,35,0.0286,6.77
https://stats47.jp/blog/estat-7-techniques-from-unusable-to-usable,1,20,0.0500,8.25
https://stats47.jp/blog/expenditure-structure-comparison,1,8,0.1250,6.13
https://stats47.jp/blog/firefighting-capacity-gap,1,110,0.0091,7.53
https://stats47.jp/blog/forest-coverage-woodland-economy,1,51,0.0196,9.67
https://stats47.jp/blog/gasoline-car-society-map,1,32,0.0313,7.16
https://stats47.jp/blog/ict-digital-divide-composite-analysis,1,13,0.0769,7.54
https://stats47.jp/blog/inflation-rate-prefecture-gap,1,67,0.0149,6.90
https://stats47.jp/blog/manufacturing-shipment-prefecture-ranking,1,80,0.0125,9.47
https://stats47.jp/blog/mobile-contracts-over-population,1,20,0.0500,6.00
https://stats47.jp/blog/outpatient-rate-prefecture-gap,1,24,0.0417,6.96
https://stats47.jp/blog/overnight-guests-inbound-recovery,1,185,0.0054,7.67
https://stats47.jp/blog/overseas-travel-gap,1,8,0.1250,5.88
https://stats47.jp/blog/pharma-medical-device-production-map,1,48,0.0208,6.46
https://stats47.jp/blog/pollution-complaints-regional-map,1,21,0.0476,7.38
https://stats47.jp/blog/precipitation-snow-regional-gap,1,155,0.0065,9.60
https://stats47.jp/blog/prefectural-height-male-female-gap,1,15,0.0667,8.40
https://stats47.jp/blog/sugar-consumption-prefecture-gap,1,93,0.0108,7.95
https://stats47.jp/blog/truck-driver-2024-crisis,1,8,0.1250,8.88
https://stats47.jp/blog/unemployment-structure,1,104,0.0096,6.83
https://stats47.jp/blog/wage-vs-living-cost,1,25,0.0400,7.76
https://stats47.jp/blog/water-infrastructure-crisis,1,61,0.0164,10.46
https://stats47.jp/category/agriculture,1,14,0.0714,8.86
https://stats47.jp/category/commercial,1,12,0.0833,8.58
https://stats47.jp/category/energy,1,19,0.0526,14.58
https://stats47.jp/category/socialsecurity,1,1,1.0000,11.00
https://stats47.jp/ranking/air-conditioner-consumption-expenditure,1,34,0.0294,7.82
https://stats47.jp/ranking/apple-consumption-quantity,1,75,0.0133,7.56
https://stats47.jp/ranking/autolock-apartment-rate,1,17,0.0588,6.06
https://stats47.jp/ranking/bacon-consumption-quantity,1,11,0.0909,5.00
https://stats47.jp/ranking/banana-consumption-expenditure,1,3,0.3333,8.00
https://stats47.jp/ranking/bank-personal-deposit,1,21,0.0476,11.38
https://stats47.jp/ranking/bean-sprouts-consumption-quantity,1,71,0.0141,5.32
https://stats47.jp/ranking/beef-consumption-expenditure,1,92,0.0109,10.08
https://stats47.jp/ranking/beer-consumption-expenditure,1,1,1.0000,2.00
https://stats47.jp/ranking/bonito-consumption-expenditure,1,15,0.0667,9.13
https://stats47.jp/ranking/butter-consumption-quantity,1,12,0.0833,5.83
https://stats47.jp/ranking/car-purchase-consumption-quantity,1,3,0.3333,2.33
https://stats47.jp/ranking/carbonated-drink-consumption-expenditure,1,18,0.0556,8.67
https://stats47.jp/ranking/carrot-consumption-quantity,1,22,0.0455,6.27
https://stats47.jp/ranking/cheese-consumption-quantity,1,47,0.0213,6.21
https://stats47.jp/ranking/child-consultation-center-cases,1,4,0.2500,4.75
https://stats47.jp/ranking/childrens-clothes-consumption-expenditure,1,2,0.5000,6.00
https://stats47.jp/ranking/chinese-noodles-consumption-expenditure,1,14,0.0714,7.43
https://stats47.jp/ranking/clam-consumption-quantity,1,38,0.0263,8.13
https://stats47.jp/ranking/cocoa-consumption-expenditure,1,11,0.0909,4.91
https://stats47.jp/ranking/coffee-shop-consumption-expenditure,1,15,0.0667,8.07
https://stats47.jp/ranking/comprehensive-park-count,1,2,0.5000,6.00
https://stats47.jp/ranking/cook-annual-income,1,4,0.2500,11.00
https://stats47.jp/ranking/crab-consumption-expenditure,1,11,0.0909,9.27
https://stats47.jp/ranking/craft-materials-consumption-expenditure,1,3,0.3333,2.67
https://stats47.jp/ranking/dairy-cattle-count,1,824,0.0012,10.33
https://stats47.jp/ranking/dam-count,1,94,0.0106,7.11
https://stats47.jp/ranking/dried-mackerel-consumption-quantity,1,1,1.0000,1.00
https://stats47.jp/ranking/eggplant-consumption-expenditure,1,37,0.0270,8.00
https://stats47.jp/ranking/eyeglasses-consumption-expenditure,1,8,0.1250,3.88
https://stats47.jp/ranking/fabric-softener-consumption-expenditure,1,1,1.0000,5.00
https://stats47.jp/ranking/fish-canned-consumption-expenditure,1,2,0.5000,8.00
https://stats47.jp/ranking/fishery-species-catch-scallop,1,16,0.0625,8.25
https://stats47.jp/ranking/fresh-udon-soba-consumption-expenditure,1,23,0.0435,6.61
https://stats47.jp/ranking/fried-tofu-consumption-expenditure,1,7,0.1429,5.57
https://stats47.jp/ranking/furikake-consumption-expenditure,1,29,0.0345,6.86
https://stats47.jp/ranking/future-population-change-rate-2050,1,90,0.0111,17.81
https://stats47.jp/ranking/game-software-consumption-expenditure,1,6,0.1667,4.33
https://stats47.jp/ranking/geothermal-power-plant-count,1,23,0.0435,7.70
https://stats47.jp/ranking/golf-green-fee-consumption-expenditure,1,3,0.3333,6.33
https://stats47.jp/ranking/hamburger-consumption-expenditure,1,8,0.1250,6.00
https://stats47.jp/ranking/health-checkup-consumption-expenditure,1,2,0.5000,2.50
https://stats47.jp/ranking/high-school-graduates-out-of-prefecture-job-ratio,1,14,0.0714,10.14
https://stats47.jp/ranking/hobby-participation-rate-cinema,1,42,0.0238,8.76
https://stats47.jp/ranking/instant-noodles-consumption-quantity,1,18,0.0556,5.11
https://stats47.jp/ranking/kindergarten-expenses-prefecture,1,3,0.3333,3.67
https://stats47.jp/ranking/kiwi-consumption-quantity,1,13,0.0769,4.23
https://stats47.jp/ranking/konnyaku-consumption-expenditure,1,85,0.0118,6.88
https://stats47.jp/ranking/leek-consumption-quantity,1,21,0.0476,6.10
https://stats47.jp/ranking/lettuce-consumption-quantity,1,15,0.0667,5.40
https://stats47.jp/ranking/library-books,1,40,0.0250,13.35
https://stats47.jp/ranking/liver-disease-death-count,1,5,0.2000,15.20
https://stats47.jp/ranking/liver-disease-death-rate,1,4,0.2500,10.00
https://stats47.jp/ranking/lotus-root-consumption-expenditure,1,12,0.0833,7.50
https://stats47.jp/ranking/mackerel-consumption-expenditure,1,6,0.1667,8.17
https://stats47.jp/ranking/marine-fishery-aquaculture-output-value,1,124,0.0081,9.43
https://stats47.jp/ranking/melon-consumption-quantity,1,11,0.0909,5.82
https://stats47.jp/ranking/moped-count,1,14,0.0714,3.43
https://stats47.jp/ranking/new-hire-count,1,3,0.3333,4.67
https://stats47.jp/ranking/new-housing-starts,1,23,0.0435,8.04
https://stats47.jp/ranking/octopus-consumption-quantity,1,8,0.1250,7.25
https://stats47.jp/ranking/ordinary-construction-expenses-prefecture,1,5,0.2000,6.60
https://stats47.jp/ranking/other-allowance-consumption-expenditure,1,10,0.1000,8.90
https://stats47.jp/ranking/other-communication-device-consumption-expenditure,1,2,0.5000,9.50
https://stats47.jp/ranking/other-cosmetics-consumption-expenditure,1,3,0.3333,5.67
https://stats47.jp/ranking/other-noodles-consumption-quantity,1,1,1.0000,4.00
https://stats47.jp/ranking/other-processed-meat-consumption-expenditure,1,5,0.2000,5.80
https://stats47.jp/ranking/other-root-vegetables-consumption-expenditure,1,5,0.2000,3.40
https://stats47.jp/ranking/outpatient-rate-per-1000,1,16,0.0625,7.13
https://stats47.jp/ranking/outpatient-rate-per-100k,1,9,0.1111,6.33
https://stats47.jp/ranking/oyster-consumption-expenditure,1,4,0.2500,4.25
https://stats47.jp/ranking/paved-road-municipal-length,1,11,0.0909,8.27
https://stats47.jp/ranking/pneumonia-death-count,1,27,0.0370,13.96
https://stats47.jp/ranking/pork-consumption-expenditure,1,40,0.0250,8.18
https://stats47.jp/ranking/prefectural-natural-park-count,1,9,0.1111,2.67
https://stats47.jp/ranking/psychiatric-bed-count,1,17,0.0588,7.65
https://stats47.jp/ranking/pudding-consumption-expenditure,1,14,0.0714,6.43
https://stats47.jp/ranking/pumpkin-consumption-quantity,1,4,0.2500,6.00
https://stats47.jp/ranking/restaurant-count-per-1000,1,23,0.0435,9.83
https://stats47.jp/ranking/retail-establishments-by-prefecture,1,254,0.0039,8.45
https://stats47.jp/ranking/retail-store-count-alt,1,45,0.0222,7.00
https://stats47.jp/ranking/road-general-prefectural-length,1,58,0.0172,7.47
https://stats47.jp/ranking/road-municipal-length,1,36,0.0278,6.31
https://stats47.jp/ranking/road-total-length,1,38,0.0263,7.82
https://stats47.jp/ranking/salmon-consumption-quantity,1,6,0.1667,5.50
https://stats47.jp/ranking/sanitation-expenses-prefecture,1,3,0.3333,2.00
https://stats47.jp/ranking/sardine-consumption-expenditure,1,5,0.2000,6.40
https://stats47.jp/ranking/serious-crime-per-100k,1,23,0.0435,9.17
https://stats47.jp/ranking/shrimp-consumption-quantity,1,12,0.0833,4.42
https://stats47.jp/ranking/shumai-consumption-expenditure,1,7,0.1429,5.57
https://stats47.jp/ranking/soba-udon-dining-consumption-expenditure,1,141,0.0071,7.09
https://stats47.jp/ranking/social-expense-consumption-expenditure,1,5,0.2000,4.80
https://stats47.jp/ranking/specialized-school-students,1,19,0.0526,5.16
https://stats47.jp/ranking/sports-park-count,1,4,0.2500,6.00
https://stats47.jp/ranking/sugar-consumption-quantity,1,39,0.0256,7.59
https://stats47.jp/ranking/sweet-potato-consumption-quantity,1,8,0.1250,6.88
https://stats47.jp/ranking/table-salt-consumption-expenditure,1,10,0.1000,6.80
https://stats47.jp/ranking/table-salt-consumption-quantity,1,24,0.0417,6.00
https://stats47.jp/ranking/table-sofa-consumption-expenditure,1,9,0.1111,3.67
https://stats47.jp/ranking/taro-consumption-quantity,1,12,0.0833,5.42
https://stats47.jp/ranking/telephone-subscription-count,1,2,0.5000,6.50
https://stats47.jp/ranking/tofu-consumption-quantity,1,38,0.0263,5.63
https://stats47.jp/ranking/toothpaste-consumption-expenditure,1,13,0.0769,7.31
https://stats47.jp/ranking/total-fertility-rate,1,179,0.0056,11.13
https://stats47.jp/ranking/total-museum-count,1,12,0.0833,9.42
https://stats47.jp/ranking/traffic-accident-casualties-elderly-65plus,1,4,0.2500,6.25
https://stats47.jp/ranking/traffic-safety-special-grant-prefecture,1,4,0.2500,4.50
https://stats47.jp/ranking/train-commuter-pass-consumption-expenditure,1,1,1.0000,1.00
https://stats47.jp/ranking/travel-leisure-annual-participation-rate-10plus,1,1,1.0000,3.00
https://stats47.jp/ranking/treatment-rate-hypertension-outpatient,1,45,0.0222,6.27
https://stats47.jp/ranking/treatment-rate-mental-disorder-inpatient,1,142,0.0070,7.50
https://stats47.jp/ranking/treatment-rate-mental-disorder-outpatient,1,24,0.0417,7.67
https://stats47.jp/ranking/treatment-rate-schizophrenia-inpatient,1,16,0.0625,4.56
https://stats47.jp/ranking/umbrella-consumption-expenditure,1,12,0.0833,6.92
https://stats47.jp/ranking/university-graduates-job-ratio,1,10,0.1000,5.60
https://stats47.jp/ranking/unmarried-ratio-female-35-39,1,6,0.1667,6.00
https://stats47.jp/ranking/vet-fee-consumption-expenditure,1,2,0.5000,9.50
https://stats47.jp/ranking/water-supply-capacity,1,2,0.5000,3.50
https://stats47.jp/ranking/water-supply-population,1,11,0.0909,5.91
https://stats47.jp/ranking/watermelon-consumption-quantity,1,15,0.0667,6.27
https://stats47.jp/ranking/wheat-flour-consumption-expenditure,1,46,0.0217,8.24
https://stats47.jp/ranking/wind-power-plant-count-facility,1,23,0.0435,9.30
https://stats47.jp/ranking/womens-dress-consumption-quantity,1,6,0.1667,6.67
https://stats47.jp/ranking/womens-socks-consumption-quantity,1,3,0.3333,3.67
https://stats47.jp/survey/census,1,41,0.0244,20.83
https://stats47.jp/survey/commercial-statistics,1,12,0.0833,7.83
https://stats47.jp/survey/housing-land-survey,1,40,0.0250,12.78
https://stats47.jp/survey/local-finance,1,81,0.0123,11.35
