stats_data_id,cat01,item_name,item_code,unit,dividing_value,new_unit,ascending
0000010204,#D0320201,扶助費割合（都道府県財政）,assistance-expenditure-ratio-pref-finance,％,,,False
0000010204,#D0320301,普通建設事業費割合（都道府県財政）,ordinary-construction-expenditure-ratio-pref-finance,％,,,False
0000010204,#D0330103,人口1人当たり歳出決算総額（都道府県・市町村財政合計）,per-capita-total-expenditure-pref-municipal,千円,,,False
0000010204,#D0330203,人口1人当たり民生費（都道府県・市町村財政合計）,per-capita-welfare-expenditure-pref-municipal,千円,,,False
0000010204,#D0330303,人口1人当たり社会福祉費（都道府県・市町村財政合計）,per-capita-social-welfare-expenditure-pref-municipal,千円,,,False
0000010204,#D0330403,65歳以上人口1人当たり老人福祉費（都道府県・市町村財政合計）,per-capita-elderly-welfare-expenditure-65plus-pref-municipal,千円,,,False
0000010204,#D0330503,17歳以下人口1人当たり児童福祉費（都道府県・市町村財政合計）,per-capita-child-welfare-expenditure-under17-pref-municipal,千円,,,False
0000010204,#D0330603,被保護実人員1人当たり生活保護費（都道府県・市町村財政合計）,per-capita-public-assistance-expenditure-protected-pref-municipal,千円,,,False
0000010204,#D0330703,人口1人当たり衛生費（都道府県・市町村財政合計）,per-capita-sanitation-expenditure-pref-municipal,千円,,,False
0000010204,#D0331103,人口1人当たり土木費（都道府県・市町村財政合計）,per-capita-public-works-expenditure-pref-municipal,千円,,,False
0000010204,#D03312,人口1人当たり警察費（都道府県財政）,per-capita-police-expenditure-pref-municipal,千円,,,False
0000010204,#D03313,人口1人当たり消防費（東京都・市町村財政合計）,per-capita-firefighting-expenditure-tokyo-municipal,千円,,,False
0000010204,#D0331403,人口1人当たり教育費（都道府県・市町村財政合計）,per-capita-education-expenditure-pref-municipal,千円,,,False
0000010204,#D0331503,児童1人当たり公立小学校費（都道府県・市町村財政合計）,per-child-public-elementary-school-expenditure-pref-municipal,千円,,,False
0000010204,#D0331603,生徒1人当たり公立中学校費（都道府県・市町村財政合計）,per-student-public-junior-high-school-expenditure-pref-municipal,千円,,,False
0000010204,#D0331703,生徒1人当たり公立高等学校費（都道府県・市町村財政合計）,per-student-public-high-school-expenditure-pref-municipal,千円,,,False
0000010204,#D0331804,児童・生徒1人当たり特別支援学校費（都道府県・市町村財政合計）,per-child-student-special-support-school-expenditure-pref-municipal,千円,,,False
0000010204,#D0331903,児童1人当たり幼稚園費（都道府県・市町村財政合計）,per-child-kindergarten-expenditure-pref-municipal,千円,,,False
0000010204,#D0332003,人口1人当たり社会教育費（都道府県・市町村財政合計）,per-capita-social-education-expenditure-pref-municipal,千円,,,False
0000010204,#D0332103,人口1人当たり災害復旧費（都道府県・市町村財政合計）,per-capita-disaster-recovery-expenditure-pref-municipal,千円,,,False
0000010210,#J01101,生活保護被保護実世帯数（月平均一般世帯千世帯当たり）,households-on-public-assistance-per-1000,世帯,,,False
0000010210,#J01107,生活保護被保護実人員（月平均人口千人当たり）,persons-on-public-assistance-per-1000,人,,,False
0000010210,#J0110803,生活保護教育扶助人員（月平均人口千人当たり）,public-assistance-education-beneficiaries-per-1000,人,,,False
0000010210,#J0110804,生活保護医療扶助人員（月平均人口千人当たり）,public-assistance-medical-beneficiaries-per-1000,人,,,False
0000010210,#J0110805,生活保護住宅扶助人員（月平均人口千人当たり）,public-assistance-housing-beneficiaries-per-1000,人,,,False
0000010210,#J0110806,生活保護介護扶助人員（月平均人口千人当たり）,public-assistance-nursing-beneficiaries-per-1000,人,,,False
0000010210,#J0110902,生活保護被保護高齢者数（月平均65歳以上人口千人当たり）,elderly-on-public-assistance-per-1000-65plus,人,,,False
0000010210,#J01200,身体障害者手帳交付数（人口千人当たり）,physical-disability-certificates-issued-per-1000,人,,,False
0000010210,#J02101,保護施設数（生活保護被保護実人員10万人当たり）,welfare-facilities-count-per-100k-on-assistance,所,,,False
0000010210,#J022011,老人ホーム数（65歳以上人口10万人当たり）,nursing-home-count-per-100k-65plus,所,,,False
0000010210,#J02202,老人福祉センター数（65歳以上人口10万人当たり）,senior-welfare-center-count-per-100k-65plus,所,,,False
0000010210,#J02203,老人憩の家数（65歳以上人口10万人当たり）,senior-recreation-home-count-per-100k-65plus,所,,,False
0000010210,#J02204,有料老人ホーム数（65歳以上人口10万人当たり）,paid-nursing-home-count-per-100k-65plus,所,,,False
0000010210,#J02205,介護老人福祉施設数（65歳以上人口10万人当たり）,nursing-welfare-facility-count-per-100k-65plus,所,,,False
0000010210,#J02301,身体障害者更生援護施設数（人口100万人当たり）,physical-disability-rehabilitation-facility-count-per-1m,所,,,False
0000010210,#J02401,知的障害者援護施設数（人口100万人当たり）,intellectual-disability-support-facility-count-per-1m,所,,,False
0000010210,#J02501,児童福祉施設等数（人口10万人当たり）,child-welfare-facility-count-per-100k,所,,,False
0000010210,#J03101,保護施設従事者数（生活保護被保護実人員千人当たり）,welfare-facility-staff-per-1000-on-assistance,人,,,False
0000010210,#J032011,老人ホーム従事者数（65歳以上人口10万人当たり）,nursing-home-staff-per-100k-65plus,人,,,False
0000010210,#J03202,老人福祉センター従事者数（65歳以上人口10万人当たり）,senior-welfare-center-staff-per-100k-65plus,人,,,False
0000010210,#J03203,老人憩の家従事者数（65歳以上人口10万人当たり）,senior-recreation-home-staff-per-100k-65plus,人,,,False
0000010210,#J03301,身体障害者更生援護施設従事者数（人口10万人当たり）,physical-disability-rehabilitation-facility-staff-per-100k,人,,,False
0000010210,#J03401,知的障害者援護施設従事者数（人口10万人当たり）,intellectual-disability-support-facility-staff-per-100k,人,,,False
0000010210,#J03501,児童福祉施設等従事者数（人口10万人当たり）,child-welfare-facility-staff-per-100k,人,,,False
0000010210,#J04101,生活保護施設定員数（被保護実人員千人当たり）,public-assistance-facility-capacity-per-1000,人,,,False
0000010210,#J04102,生活保護施設在所者数（被保護実人員千人当たり）,public-assistance-facility-residents-per-1000,人,,,False
0000010210,#J042011,老人ホーム定員数（65歳以上人口千人当たり）,nursing-home-capacity-per-1000-65plus,人,,,False
0000010210,#J042021,老人ホーム在所者数（65歳以上人口千人当たり）,nursing-home-residents-per-1000-65plus,人,,,False
0000010210,#J04203,有料老人ホーム定員数（65歳以上人口千人当たり）,paid-nursing-home-capacity-per-1000-65plus,人,,,False
0000010210,#J04204,有料老人ホーム在所者数（65歳以上人口千人当たり）,paid-nursing-home-residents-per-1000-65plus,人,,,False
0000010210,#J04301,身体障害者更生援護施設定員数（人口10万人当たり）,physical-disability-rehabilitation-facility-capacity-per-100k,人,,,False
0000010210,#J04302,身体障害者更生援護施設在所者数（人口10万人当たり）,physical-disability-rehabilitation-facility-residents-per-100k,人,,,False
0000010210,#J04401,知的障害者援護施設定員数（人口10万人当たり）,intellectual-disability-support-facility-capacity-per-100k,人,,,False
0000010210,#J04402,知的障害者援護施設在所者数（人口10万人当たり）,intellectual-disability-support-facility-residents-per-100k,人,,,False
0000010210,#J05101,民生委員（児童委員）数（人口10万人当たり）,welfare-commissioner-count-per-100k,人,,,False
0000010210,#J05108,訪問介護員（ホームヘルパー）数（人口10万人当たり）,home-helper-count-per-100k,人,,,False
0000010210,#J05109,訪問介護利用者数（訪問介護1事業所当たり）,home-helper-users-per-office,人,,,False
0000010210,#J05201,民生委員（児童委員）1人当たり相談・支援件数,welfare-commissioner-consultations-per-person,件,,,False
0000010210,#J05202,福祉事務所生活保護申請件数（被保護世帯千世帯当たり）,welfare-office-public-assistance-applications-per-1000-households,件,,,False
0000010210,#J05203,身体障害者更生援護取扱実人員（人口千人当たり）,physical-disability-rehabilitation-cases-per-1000,人,,,False
0000010210,#J05204,福祉事務所知的障害者相談実人員（人口10万人当たり）,welfare-office-intellectual-disability-consultations-per-100k,人,,,False
0000010210,#J05206,身体障害者更生相談所取扱実人員（人口千人当たり）,physical-disability-rehabilitation-center-cases-per-1000,人,,,False
0000010210,#J05207,知的障害者更生相談所取扱実人員（人口10万人当たり）,intellectual-disability-rehabilitation-center-cases-per-100k,人,,,False
0000010210,#J05208,後期高齢者医療費（被保険者1人当たり）,late-elderly-medical-expense-per-insured,円,,,False
0000010210,#J05209,市町村における知的障害者相談実人員（人口10万人当たり）,municipal-intellectual-disability-consultations-per-100k,人,,,False
0000010210,#J05210,児童相談所受付件数（人口千人当たり）,child-consultation-center-cases-per-1000,件,,,False
0000010210,#J0610101,国民年金被保険者数（第1号）（20～59歳人口千人当たり）,national-pension-enrollees-type1-per-1000-20-59,人,,,False
0000010210,#J0610102,国民年金被保険者数（第3号）（20～59歳人口千人当たり）,national-pension-enrollees-type3-per-1000-20-59,人,,,False
0000010105,E1101,幼稚園数,kindergarten-count,園,,,False
0000010105,E110102,幼稚園数（公立）,kindergarten-count-public,園,,,False
0000010105,E1201,幼稚園学級数,kindergarten-class-count,学級,,,False
0000010105,E120101,幼稚園学級数（国立）,kindergarten-class-count-national,学級,,,False
0000010105,E120102,幼稚園学級数（公立）,kindergarten-class-count-public,学級,,,False
0000010105,E120103,幼稚園学級数（私立）,kindergarten-class-count-private,学級,,,False
0000010105,E1301,幼稚園教員数,kindergarten-teacher-count,人,,,False
0000010105,E130101,幼稚園教員数（男）,kindergarten-teacher-count-male,人,,,False
0000010105,E130102,幼稚園教員数（女）,kindergarten-teacher-count-female,人,,,False
0000010105,E1302,幼稚園教員数（養護教諭・養護助教諭）,kindergarten-nurse-teacher-count,人,,,False
0000010105,E130201,幼稚園教員数（養護教諭・養護助教諭）（男）,kindergarten-nurse-teacher-count-male,人,,,False
0000010105,E130202,幼稚園教員数（養護教諭・養護助教諭）（女）,kindergarten-nurse-teacher-count-female,人,,,False
0000010105,E1303,幼稚園教員数（教育補助員）,kindergarten-assistant-teacher-count,人,,,False
0000010105,E130301,幼稚園教員数（教育補助員）（男）,kindergarten-assistant-teacher-count-male,人,,,False
0000010105,E130302,幼稚園教員数（教育補助員）（女）,kindergarten-assistant-teacher-count-female,人,,,False
0000010105,E1401,幼稚園定員数,kindergarten-capacity,人,,,False
0000010105,E140101,幼稚園定員数（国立）,kindergarten-capacity-national,人,,,False
0000010105,E140102,幼稚園定員数（公立）,kindergarten-capacity-public,人,,,False
0000010105,E140103,幼稚園定員数（私立）,kindergarten-capacity-private,人,,,False
0000010105,E1501,幼稚園在園者数,kindergarten-enrollment,人,,,False
0000010105,E150101,幼稚園在園者数（3歳児）,kindergarten-enrollment-age3,人,,,False
0000010105,E150102,幼稚園在園者数（4歳児）,kindergarten-enrollment-age4,人,,,False
0000010105,E150103,幼稚園在園者数（5歳児）,kindergarten-enrollment-age5,人,,,False
0000010105,E150104,幼稚園在園者数（男）,kindergarten-enrollment-male,人,,,False
0000010105,E150105,幼稚園在園者数（女）,kindergarten-enrollment-female,人,,,False
0000010105,E1502,幼稚園在園者数（公立）,kindergarten-enrollment-public,人,,,False
0000010105,E150201,幼稚園在園者数（公立）（3歳児）,kindergarten-enrollment-public-age3,人,,,False
0000010105,E150202,幼稚園在園者数（公立）（4歳児）,kindergarten-enrollment-public-age4,人,,,False
0000010105,E150203,幼稚園在園者数（公立）（5歳児）,kindergarten-enrollment-public-age5,人,,,False
0000010105,E150204,幼稚園在園者数（公立）（男）,kindergarten-enrollment-public-male,人,,,False
0000010105,E150205,幼稚園在園者数（公立）（女）,kindergarten-enrollment-public-female,人,,,False
0000010105,E1601,幼稚園修了者数,kindergarten-graduates,人,,,False
0000010105,E160101,幼稚園修了者数（男）,kindergarten-graduates-male,人,,,False
0000010105,E160102,幼稚園修了者数（女）,kindergarten-graduates-female,人,,,False
0000010105,E2101,小学校数,elementary-school-count,校,,,False
0000010105,E210101,小学校数（国立）,elementary-school-count-national,校,,,False
0000010105,E210102,小学校数（公立）,elementary-school-count-public,校,,,False
0000010105,E210103,小学校数（私立）,elementary-school-count-private,校,,,False
0000010105,E2202,小学校校舎面積（公立）,elementary-school-building-area-public,ｍ2,,,False
0000010105,E2203,小学校木造校舎面積（公立）,elementary-school-wooden-building-area-public,ｍ2,,,False
0000010105,E2205,小学校屋内運動場面積（公立）,elementary-school-gym-area-public,ｍ2,,,False
0000010105,E2206,小学校屋内運動場保有校数（公立）,elementary-school-gym-schools-public,校,,,False
0000010105,E2207,小学校プール保有校数（公立）,elementary-school-pool-schools-public,校,,,False
0000010105,E2301,小学校学級数,elementary-school-class-count,学級,,,False
0000010105,E230101,小学校学級数（国立）,elementary-school-class-count-national,学級,,,False
0000010105,E230102,小学校学級数（公立）,elementary-school-class-count-public,学級,,,False
0000010105,E2301021,小学校学級数（単式学級）（公立）,elementary-school-class-count-single-public,学級,,,False
0000010105,E2301022,小学校学級数（複式学級）（公立）,elementary-school-class-count-combined-public,学級,,,False
0000010105,E2301023,小学校学級数（特別支援学級）（公立）,elementary-school-class-count-special-support-public,学級,,,False
0000010105,E230103,小学校学級数（私立）,elementary-school-class-count-private,学級,,,False
0000010105,E2401,小学校教員数,elementary-school-teacher-count,人,,,False
0000010105,E240101,小学校教員数（男）,elementary-school-teacher-count-male,人,,,False
0000010105,E240102,小学校教員数（女）,elementary-school-teacher-count-female,人,,,False
0000010105,E2402,小学校教員数（養護教諭・養護助教諭）,elementary-school-nurse-teacher-count,人,,,False
0000010105,E240201,小学校教員数（養護教諭・養護助教諭）（男）,elementary-school-nurse-teacher-count-male,人,,,False
0000010105,E240202,小学校教員数（養護教諭・養護助教諭）（女）,elementary-school-nurse-teacher-count-female,人,,,False
0000010105,E2501,小学校児童数,elementary-school-student-count,人,,,False
0000010105,E250101,小学校児童数（国立）,elementary-school-student-count-national,人,,,False
0000010105,E250102,小学校児童数（公立）,elementary-school-student-count-public,人,,,False
0000010105,E2501021,小学校児童数（単式学級）（公立）,elementary-school-student-count-single-public,人,,,False
0000010105,E2501022,小学校児童数（複式学級）（公立）,elementary-school-student-count-combined-public,人,,,False
0000010105,E2501023,小学校児童数（特別支援学級）（公立）,elementary-school-student-count-special-support-public,人,,,False
0000010105,E2501024,小学校児童数（公立）（男）,elementary-school-student-count-public-male,人,,,False
0000010105,E2501025,小学校児童数（公立）（女）,elementary-school-student-count-public-female,人,,,False
0000010105,E250103,小学校児童数（私立）,elementary-school-student-count-private,人,,,False
0000010105,E250104,小学校児童数（男）,elementary-school-student-count-male,人,,,False
0000010105,E250105,小学校児童数（女）,elementary-school-student-count-female,人,,,False
0000010105,E2502,小学校児童数（第1学年児童数）,elementary-school-student-count-grade1,人,,,False
0000010105,E250401,小学校就学免除者数,elementary-school-exemption-count,人,,,False
0000010105,E250402,小学校就学猶予者数,elementary-school-postponement-count,人,,,False
0000010105,E2508,小学校長期欠席児童数（年度間30日以上）,elementary-school-long-absence-count,人,,,False
0000010105,E250801,小学校長期欠席児童数（病気）（年度間30日以上）,elementary-school-long-absence-count-illness,人,,,False
0000010105,E250802,小学校長期欠席児童数（不登校）（年度間30日以上）,elementary-school-long-absence-count-nonattendance,人,,,False
0000010105,E2601,小学校帰国児童数,elementary-school-returnee-student-count,人,,,False
0000010105,E3101,中学校数,junior-high-school-count,校,,,False
0000010105,E310101,中学校数（国立）,junior-high-school-count-national,校,,,False
0000010105,E310102,中学校数（公立）,junior-high-school-count-public,校,,,False
0000010105,E310103,中学校数（私立）,junior-high-school-count-private,校,,,False
0000010105,E3202,中学校校舎面積（公立）,junior-high-school-building-area-public,ｍ2,,,False
0000010105,E3203,中学校木造校舎面積（公立）,junior-high-school-wooden-building-area-public,ｍ2,,,False
0000010105,E3205,中学校屋内運動場面積（公立）,junior-high-school-gym-area-public,ｍ2,,,False
0000010105,E3206,中学校屋内運動場保有校数（公立）,junior-high-school-gym-schools-public,校,,,False
0000010105,E3207,中学校プール保有校数（公立）,junior-high-school-pool-schools-public,校,,,False
0000010105,E3301,中学校学級数,junior-high-school-class-count,学級,,,False
0000010105,E330101,中学校学級数（国立）,junior-high-school-class-count-national,学級,,,False
0000010105,E330102,中学校学級数（公立）,junior-high-school-class-count-public,学級,,,False
0000010105,E3301021,中学校学級数（単式学級）（公立）,junior-high-school-class-count-single-public,学級,,,False
0000010105,E3301022,中学校学級数（複式学級）（公立）,junior-high-school-class-count-combined-public,学級,,,False
0000010105,E3301023,中学校学級数（特別支援学級）（公立）,junior-high-school-class-count-special-support-public,学級,,,False
0000010105,E330103,中学校学級数（私立）,junior-high-school-class-count-private,学級,,,False
0000010105,E3401,中学校教員数,junior-high-school-teacher-count,人,,,False
0000010105,E340101,中学校教員数（男）,junior-high-school-teacher-count-male,人,,,False
0000010105,E340102,中学校教員数（女）,junior-high-school-teacher-count-female,人,,,False
0000010105,E3402,中学校教員数（養護教諭・養護助教諭）,junior-high-school-nurse-teacher-count,人,,,False
0000010105,E340201,中学校教員数（養護教諭・養護助教諭）（男）,junior-high-school-nurse-teacher-count-male,人,,,False
0000010105,E340202,中学校教員数（養護教諭・養護助教諭）（女）,junior-high-school-nurse-teacher-count-female,人,,,False
0000010105,E3501,中学校生徒数,junior-high-school-student-count,人,,,False
0000010105,E350101,中学校生徒数（公立）,junior-high-school-student-count-public,人,,,False
0000010105,E3501011,中学校生徒数（単式学級）（公立）,junior-high-school-student-count-single-public,人,,,False
0000010105,E3501012,中学校生徒数（複式学級）（公立）,junior-high-school-student-count-combined-public,人,,,False
0000010105,E3501013,中学校生徒数（特別支援学級）（公立）,junior-high-school-student-count-special-support-public,人,,,False
0000010105,E3501014,中学校生徒数（公立）（男）,junior-high-school-student-count-public-male,人,,,False
0000010105,E3501015,中学校生徒数（公立）（女）,junior-high-school-student-count-public-female,人,,,False
0000010105,E350102,中学校生徒数（男）,junior-high-school-student-count-male,人,,,False
0000010105,E350103,中学校生徒数（女）,junior-high-school-student-count-female,人,,,False
0000010105,E350201,中学校就学免除者数,junior-high-school-exemption-count,人,,,False
0000010105,E350202,中学校就学猶予者数,junior-high-school-postponement-count,人,,,False
0000010105,E3505,中学校長期欠席生徒数（年度間30日以上）,junior-high-school-long-absence-count,人,,,False
0000010105,E350501,中学校長期欠席生徒数（病気）（年度間30日以上）,junior-high-school-long-absence-count-illness,人,,,False
0000010105,E350502,中学校長期欠席生徒数（不登校）（年度間30日以上）,junior-high-school-long-absence-count-nonattendance,人,,,False
0000010105,E3601,中学校帰国生徒数,junior-high-school-returnee-student-count,人,,,False
0000010105,E3701,中学校卒業者数,junior-high-school-graduates,人,,,False
0000010105,E370101,中学校卒業者数（男）,junior-high-school-graduates-male,人,,,False
0000010105,E370102,中学校卒業者数（女）,junior-high-school-graduates-female,人,,,False
0000010105,E3702,中学校卒業者のうち進学者数,junior-high-school-graduates-advancing,人,,,False
0000010105,E370201,中学校卒業者のうち進学者数（男）,junior-high-school-graduates-advancing-male,人,,,False
0000010105,E370202,中学校卒業者のうち進学者数（女）,junior-high-school-graduates-advancing-female,人,,,False
0000010105,E3703,中学校卒業者のうち専修学校等入学者数,junior-high-school-graduates-vocational,人,,,False
0000010105,E370301,中学校卒業者のうち専修学校等入学者数（男）,junior-high-school-graduates-vocational-male,人,,,False
0000010105,E370302,中学校卒業者のうち専修学校等入学者数（女）,junior-high-school-graduates-vocational-female,人,,,False
0000010105,E3704,中学校卒業者のうち就職者数,junior-high-school-graduates-employed,人,,,False
0000010105,E370401,中学校卒業者のうち就職者数（男）,junior-high-school-graduates-employed-male,人,,,False
0000010105,E370402,中学校卒業者のうち就職者数（女）,junior-high-school-graduates-employed-female,人,,,False
0000010105,E3801,中学校卒業者の進学率,junior-high-school-advancement-rate,％,,,False
0000010105,E380101,中学校卒業者の進学率（男）,junior-high-school-advancement-rate-male,％,,,False
0000010105,E380102,中学校卒業者の進学率（女）,junior-high-school-advancement-rate-female,％,,,False
0000010105,E3802,中学校卒業者の進学希望者数,junior-high-school-advancement-aspirants,人,,,False
0000010105,E380201,中学校卒業者の進学希望者数（男）,junior-high-school-advancement-aspirants-male,人,,,False
0000010105,E380202,中学校卒業者の進学希望者数（女）,junior-high-school-advancement-aspirants-female,人,,,False
0000010105,E3901,義務教育学校数,compulsory-education-school-count,校,,,False
0000010105,E3902,義務教育学校前期課程学級数,compulsory-education-school-lower-class-count,学級,,,False
0000010105,E3903,義務教育学校後期課程学級数,compulsory-education-school-upper-class-count,学級,,,False
0000010105,E3904,義務教育学校教員数,compulsory-education-school-teacher-count,人,,,False
0000010105,E3905,義務教育学校前期課程児童数,compulsory-education-school-lower-student-count,人,,,False
0000010105,E3906,義務教育学校後期課程生徒数,compulsory-education-school-upper-student-count,人,,,False
0000010105,E4101,高等学校数,high-school-count,校,,,False
0000010105,E410101,高等学校数（国立）,high-school-count-national,校,,,False
0000010105,E410102,高等学校数（公立）,high-school-count-public,校,,,False
0000010105,E410103,高等学校数（私立）,high-school-count-private,校,,,False
0000010105,E410201,高等学校数（全日制）,high-school-count-fulltime,校,,,False
0000010105,E410202,高等学校数（定時制）,high-school-count-parttime,校,,,False
0000010105,E410203,高等学校数（併置）,high-school-count-combined,校,,,False
0000010105,E4202,高等学校校舎面積（公立）,high-school-building-area-public,ｍ2,,,False
0000010105,E4207,高等学校プール保有校数（公立）,high-school-pool-schools-public,校,,,False
0000010105,E4301,高等学校学級数（公立）,high-school-class-count-public,学級,,,False
0000010105,E4401,高等学校教員数,high-school-teacher-count,人,,,False
0000010105,E440101,高等学校教員数（男）,high-school-teacher-count-male,人,,,False
0000010105,E440102,高等学校教員数（女）,high-school-teacher-count-female,人,,,False
0000010105,E4402,高等学校教員数（養護教諭・養護助教諭）,high-school-nurse-teacher-count,人,,,False
0000010105,E440201,高等学校教員数（養護教諭・養護助教諭）（男）,high-school-nurse-teacher-count-male,人,,,False
0000010105,E440202,高等学校教員数（養護教諭・養護助教諭）（女）,high-school-nurse-teacher-count-female,人,,,False
0000010105,E4501,高等学校生徒数,high-school-student-count,人,,,False
0000010105,E450101,高等学校生徒数（男）,high-school-student-count-male,人,,,False
0000010105,E450102,高等学校生徒数（女）,high-school-student-count-female,人,,,False
0000010105,E450110,高等学校生徒数（全日制）,high-school-student-count-fulltime,人,,,False
0000010105,E450111,高等学校生徒数（全日制）（男）,high-school-student-count-fulltime-male,人,,,False
0000010105,E450112,高等学校生徒数（全日制）（女）,high-school-student-count-fulltime-female,人,,,False
0000010105,E450120,高等学校生徒数（定時制）,high-school-student-count-parttime,人,,,False
0000010105,E450121,高等学校生徒数（定時制）（男）,high-school-student-count-parttime-male,人,,,False
0000010105,E450122,高等学校生徒数（定時制）（女）,high-school-student-count-parttime-female,人,,,False
0000010105,E4511,高等学校生徒数（国立）,high-school-student-count-national,人,,,False
0000010105,E451101,高等学校生徒数（国立）（男）,high-school-student-count-national-male,人,,,False
0000010105,E451102,高等学校生徒数（国立）（女）,high-school-student-count-national-female,人,,,False
0000010105,E4512,高等学校生徒数（公立）,high-school-student-count-public,人,,,False
0000010105,E451201,高等学校生徒数（公立）（男）,high-school-student-count-public-male,人,,,False
0000010105,E451202,高等学校生徒数（公立）（女）,high-school-student-count-public-female,人,,,False
0000010105,E4513,高等学校生徒数（私立）,high-school-student-count-private,人,,,False
0000010105,E451301,高等学校生徒数（私立）（男）,high-school-student-count-private-male,人,,,False
0000010105,E451302,高等学校生徒数（私立）（女）,high-school-student-count-private-female,人,,,False
0000010105,E4520,高等学校生徒数（通信制）,high-school-student-count-correspondence,人,,,False
0000010105,E452001,高等学校生徒数（通信制）（男）,high-school-student-count-correspondence-male,人,,,False
0000010105,E452002,高等学校生徒数（通信制）（女）,high-school-student-count-correspondence-female,人,,,False
0000010105,E4601,高等学校卒業者数,high-school-graduates,人,,,False
0000010105,E460101,高等学校卒業者数（男）,high-school-graduates-male,人,,,False
0000010105,E460102,高等学校卒業者数（女）,high-school-graduates-female,人,,,False
0000010105,E4602,高等学校卒業者のうち進学者数,high-school-graduates-advancing,人,,,False
0000010105,E460201,高等学校卒業者のうち進学者数（男）,high-school-graduates-advancing-male,人,,,False
0000010105,E460202,高等学校卒業者のうち進学者数（女）,high-school-graduates-advancing-female,人,,,False
0000010105,E460210,高等学校卒業者のうち短期大学進学者数,high-school-graduates-advancing-junior-college,人,,,False
0000010105,E460220,高等学校卒業者のうち大学進学者数,high-school-graduates-advancing-university,人,,,False
0000010105,E4603,高等学校卒業者のうち専修学校等入学者数,high-school-graduates-vocational,人,,,False
0000010105,E460301,高等学校卒業者のうち専修学校等入学者数（男）,high-school-graduates-vocational-male,人,,,False
0000010105,E460302,高等学校卒業者のうち専修学校等入学者数（女）,high-school-graduates-vocational-female,人,,,False
0000010105,E4604,高等学校卒業者のうち就職者数,high-school-graduates-employed,人,,,False
0000010105,E460401,高等学校卒業者のうち就職者数（男）,high-school-graduates-employed-male,人,,,False
0000010105,E460402,高等学校卒業者のうち就職者数（女）,high-school-graduates-employed-female,人,,,False
