query,clicks,impressions,ctr,position
住みやすい県,0,1,0.0000,48.00
住みやすい都道府県ランキング,0,1,0.0000,40.00
健康 寿命 都 道府県 別,0,2,0.0000,58.50
健康な県ランキングは,0,1,0.0000,21.00
健康寿命 ランキング,0,3,0.0000,24.67
健康寿命 ランキング 都 道府県,0,1,0.0000,15.00
健康寿命 ランキング 都道府県,0,2,0.0000,20.50
健康寿命 都 道府県 ランキング,0,2,0.0000,25.50
健康寿命 都 道府県 ランキング 2024,0,1,0.0000,12.00
健康寿命 都 道府県 ランキング 2025,0,2,0.0000,19.00
健康寿命 都 道府県 ランキング 最新,0,5,0.0000,23.60
健康寿命 都道府県,0,1,0.0000,35.00
健康寿命 都道府県 ランキング,0,2,0.0000,15.50
健康寿命 都道府県 ランキング 最新,0,4,0.0000,17.25
健康寿命2026,0,1,0.0000,50.00
健康寿命ランキング 都 道府県,0,3,0.0000,28.33
健康寿命ランキング 都 道府県 2023,0,104,0.0000,11.96
健康寿命ランキング 都道府県,0,2,0.0000,20.50
健康寿命都道府県ランキング,0,1,0.0000,31.00
健康長寿 都道府県,0,1,0.0000,30.00
入院 受療率 1 位,0,14,0.0000,5.36
入院受療率 1位,0,4,0.0000,6.25
全国 小学校 数,0,1,0.0000,49.00
全国 治安ランキング,0,1,0.0000,35.00
全国平均身長 ランキング,0,1,0.0000,11.00
全国治安ランキング,0,1,0.0000,36.00
公園 が 多い 県 ランキング,0,2,0.0000,6.00
公害ランキング,0,2,0.0000,11.00
公害苦情件数 ランキング,0,3,0.0000,8.33
六 戸町 人口,0,1,0.0000,47.00
共働き 率 都 道府県 ランキング,0,1,0.0000,13.00
共働き率 都 道府県 国勢調査,0,1,0.0000,12.00
兵庫 県 人口,0,1,0.0000,39.00
冬に降水量が多い地域,0,1,0.0000,12.00
出生率 ランキング,0,1,0.0000,4.00
出生率 ランキング 都 道府県,0,1,0.0000,20.00
出生率 ランキング 都 道府県 最新,0,1,0.0000,13.00
出生率 ランキング 都道府県,0,1,0.0000,29.00
出生率 日本 ランキング,0,1,0.0000,11.00
出生率 日本 都 道府県,0,1,0.0000,65.00
出生率 死亡 率,0,1,0.0000,45.00
出生率 都 道府県 ランキング,0,3,0.0000,53.33
出生率 都道府県別,0,1,0.0000,46.00
出生率ランキング 日本,0,1,0.0000,31.00
出生率都道府県,0,2,0.0000,35.50
初婚年齢 都 道府県 ランキング,0,2,0.0000,11.50
別府 人口,0,2,0.0000,34.50
別府市人口,0,1,0.0000,47.00
前橋 人口,0,3,0.0000,27.00
前橋 市 人口,0,1,0.0000,35.00
前橋市 人口 2026,0,1,0.0000,10.00
加賀市 人口,0,1,0.0000,40.00
加賀市人口,0,1,0.0000,36.00
労働災害 ランキング,0,1,0.0000,36.00
医師 年収 ランキング 科,0,1,0.0000,89.00
医薬品卸 ランキング 県別,0,1,0.0000,27.00
南陽 市 人口,0,2,0.0000,57.50
厚生労働省 美容所 施設数 統計,0,1,0.0000,12.00
原子力 発電所 日本 数,0,1,0.0000,85.00
受療率 ランキング,0,15,0.0000,5.13
可 住地 面積,0,1,0.0000,49.00
可住地人口密度 ランキング,0,2,0.0000,15.50
可住地人口密度 都道府県,0,2,0.0000,10.00
各都道府県で店舗数1位の総合スーパー,0,2,0.0000,14.50
合計特殊出生率 ランキング,0,1,0.0000,40.00
合計特殊出生率 県別 ランキング,0,2,0.0000,12.50
合計特殊出生率 都道府県,0,1,0.0000,60.00
合計特殊出生率 都道府県別 ランキング,0,2,0.0000,24.00
合計特殊出生率ランキング,0,1,0.0000,45.00
名取市 人口,0,1,0.0000,60.00
味噌 消費量 ランキング,0,8,0.0000,9.13
味噌消費量 都道府県,0,3,0.0000,7.33
味噌消費量ランキング,0,4,0.0000,8.25
和歌山県 美容所数 統計,0,1,0.0000,12.00
和気郡,0,5,0.0000,66.00
国立公園 面積 ランキング,0,1,0.0000,9.00
地方交付税交付金 ランキング,0,2,0.0000,40.50
地方債 ランキング,0,14,0.0000,10.07
地方債ランキング,0,4,0.0000,10.00
埼玉 生活費,0,2,0.0000,16.00
外国人が少ない 県 ランキング,0,1,0.0000,9.00
外国人延べ宿泊者数 ランキング,0,1,0.0000,8.00
外国人比率 都 道府県 ランキング,0,1,0.0000,31.00
外来 受療率 ランキング,0,5,0.0000,7.00
外来受療率,0,5,0.0000,11.80
外来受療率 1位,0,1,0.0000,9.00
外来受療率 ランキング,0,9,0.0000,7.89
外来受療率 疾患 ランキング,0,9,0.0000,9.56
外来受診率,0,1,0.0000,12.00
外来受領率,0,1,0.0000,13.00
大学 の 進学 率,0,1,0.0000,64.00
大学 進学 率,0,1,0.0000,62.00
大学進学率 低い県,0,1,0.0000,11.00
大学進学率 地域格差,0,1,0.0000,61.00
大学進学率 県別,0,1,0.0000,46.00
大学進学率 都 道府県 別,0,2,0.0000,26.00
大学進学率 都 道府県 別 ランキング,0,2,0.0000,16.50
大学進学率 都道府県別,0,3,0.0000,21.67
大根 消費量 ランキング,0,11,0.0000,7.27
大根消費量,0,1,0.0000,7.00
大町 市 人口,0,1,0.0000,46.00
大町市 人口,0,1,0.0000,37.00
大町市の人口,0,1,0.0000,31.00
大町市人口,0,1,0.0000,36.00
大阪府 完全失業率 2020,0,7,0.0000,10.00
大阪府 完全失業率 2020 コロナ 統計,0,1,0.0000,9.00
大阪府 完全失業率 2020 年平均,0,7,0.0000,10.43
大阪府 完全失業率 2020 統計,0,6,0.0000,6.50
大阪府 統計,0,1,0.0000,9.00
天童 市 人口,0,1,0.0000,41.00
天童市 人口,0,1,0.0000,38.00
天草 人口,0,1,0.0000,43.00
天草市人口,0,1,0.0000,44.00
失業率,0,1,0.0000,61.00
失業率 都 道府県 別 ランキング,0,8,0.0000,12.00
失業率ランキング,0,2,0.0000,22.00
奄美 人口,0,2,0.0000,54.00
奄美人口,0,1,0.0000,51.00
奈良 県 大和 高田 市,0,1,0.0000,64.00
奈良県 大和高田市,0,1,0.0000,65.00
姶良市 人口,0,1,0.0000,55.00
姶良市人口,0,1,0.0000,54.00
安 中 市 人口,0,1,0.0000,37.00
宮城県 不登校 ランキング,0,3,0.0000,12.67
家計調査 おでん 都道府県,0,1,0.0000,8.00
家計調査 ランキング,0,2,0.0000,10.00
家賃 安い 県 ランキング,0,2,0.0000,77.00
寿司 消費量 都 道府県,0,1,0.0000,10.00
寿司 消費量 都道府県,0,4,0.0000,9.75
寿司消費量ランキング 2026,0,1,0.0000,8.00
寿命が短い県ランキング,0,1,0.0000,15.00
小麦 消費量 日本 ランキング,0,1,0.0000,9.00
小麦消費量 都道府県,0,2,0.0000,7.00
小麦粉消費量 都道府県,0,4,0.0000,5.25
屋久島人口,0,1,0.0000,36.00
山形 市 人口,0,1,0.0000,56.00
山形 県 の 人口,0,1,0.0000,47.00
山形市の人口,0,1,0.0000,86.00
山形県 人口,0,3,0.0000,30.00
山形県人口,0,1,0.0000,46.00
岡山 県 人口,0,6,0.0000,47.83
岡山県 人口,0,2,0.0000,45.00
岡山県の人口,0,1,0.0000,38.00
岡山県人口,0,1,0.0000,43.00
島原 市 人口,0,1,0.0000,37.00
工業 製品 ランキング 日本,0,1,0.0000,35.00
市債残高 ランキング,0,1,0.0000,9.00
平均 身長 中学生,0,1,0.0000,76.00
平均寿命 都道府県 ランキング 2025,0,1,0.0000,32.00
平均気温 国 別 ランキング,0,1,0.0000,49.00
平均身長 ランキング,0,1,0.0000,58.00
平均身長 高い県,0,2,0.0000,11.50
平均身長が低い県,0,1,0.0000,14.00
平均身長ランキング,0,1,0.0000,57.00
平塚 人口,0,1,0.0000,32.00
延岡 人口,0,1,0.0000,39.00
延岡市 人口,0,1,0.0000,40.00
弘前 人口,0,1,0.0000,52.00
弘前 市 人口,0,1,0.0000,50.00
弘前市 人口,0,1,0.0000,60.00
徳島県 下水道普及率,0,2,0.0000,15.50
恵庭 人口,0,1,0.0000,33.00
愛知県 製造品出荷額,0,2,0.0000,12.00
愛知県 製造品出荷額 ランキング,0,1,0.0000,12.00
所得 都道府県,0,13,0.0000,41.15
所得 都道府県 ランキング,0,1,0.0000,45.00
所得 都道府県別,0,2,0.0000,36.00
所得ランキング 都 道府県,0,1,0.0000,45.00
所得ランキング 都道府県,0,1,0.0000,44.00
投票率 ランキング,0,1,0.0000,42.00
投票率 都 道府県 ランキング,0,2,0.0000,40.00
投票率 都道府県 ランキング,0,1,0.0000,42.00
投票率ランキング,0,1,0.0000,87.00
新潟 人口,0,2,0.0000,28.00
新潟 平均身長,0,1,0.0000,21.00
新潟 県 の 人口,0,1,0.0000,28.00
新潟 県 人口,0,3,0.0000,26.00
新潟人口,0,1,0.0000,11.00
新潟県 世帯数,0,1,0.0000,13.00
新潟県人口,0,1,0.0000,21.00
日向 市 人口,0,1,0.0000,39.00
日向市 人口,0,1,0.0000,39.00
日本 の 失業 率,0,2,0.0000,92.00
日本 コンビニ 店舗数 密度,0,1,0.0000,1.00
日本 一 健康 な 県,0,1,0.0000,20.00
日本 保育園 待機児童 状況 2026,0,4,0.0000,3.75
日本 健康寿命 最新 2026,0,6,0.0000,8.00
日本 公園 広さ ランキング,0,1,0.0000,7.00
日本 公園 面積 ランキング,0,1,0.0000,10.00
日本 出生率 ランキング,0,2,0.0000,23.50
日本 合計特殊出生率 都道府県別 最新,0,20,0.0000,5.10
日本 国立公園 面積 ランキング,0,1,0.0000,11.00
日本 大学進学率 都道府県別 最新,0,2,0.0000,7.00
日本 暑い県 ランキング,0,1,0.0000,49.00
日本 最低賃金 2026 全国平均 都道府県別,0,1,0.0000,19.00
日本 最低賃金 2026 都道府県別,0,1,0.0000,20.00
日本 水害 ランキング,0,2,0.0000,58.00
日本 涼しい 県 ランキング,0,1,0.0000,50.00
日本 涼しい県 ランキング,0,1,0.0000,53.00
日本 物価 ランキング,0,2,0.0000,69.50
日本 物価ランキング,0,1,0.0000,45.00
日本 犯罪 件数,0,1,0.0000,64.00
日本 都道府県 平均寿命 ランキング 最新,0,1,0.0000,10.00
日本 都道府県別 合計特殊出生率 最新,0,9,0.0000,5.56
日本 都道府県別 大学進学率 最新,0,1,0.0000,13.00
日本 都道府県別 平均身長 ランキング 最新,0,1,0.0000,20.00
日本 都道府県別 平均身長 最新,0,2,0.0000,5.00
日本で1番雨が少ない県,0,1,0.0000,32.00
日本で一番物価が安い県,0,1,0.0000,11.00
日本で一番犯罪が少ない県,0,3,0.0000,12.00
日本の下水道普及率 最新,0,1,0.0000,10.00
日本の原子力発電所 数,0,1,0.0000,92.00
日本の失業率,0,1,0.0000,61.00
日本の学校数,0,1,0.0000,33.00
日本海側 日照時間,0,4,0.0000,6.75
日本降水量ランキング,0,1,0.0000,40.00
日照 時間 短い 県,0,1,0.0000,17.00
日照時間 ランキング,0,1,0.0000,49.00
日照時間 ランキング 市町村,0,1,0.0000,43.00
日照時間 都道府県,0,1,0.0000,46.00
日照時間ランキング 市町村,0,1,0.0000,43.00
昆布 消費量ランキング 最新,0,1,0.0000,18.00
昆布の消費量ランキング,0,14,0.0000,8.86
暑い地域,0,1,0.0000,73.00
東京都 合計特殊出生率 2023 0.99,0,3,0.0000,8.67
東北 背が高い,0,1,0.0000,17.00
東北 身長 高い,0,2,0.0000,10.00
松山市の人口,0,1,0.0000,45.00
松本 人口,0,1,0.0000,50.00
柔道整復師 人数,0,5,0.0000,40.40
栗原 市 人口,0,2,0.0000,58.50
桑名市 人口,0,1,0.0000,54.00
桑名市人口,0,1,0.0000,46.00
森町 人口,0,1,0.0000,61.00
気仙沼 人口,0,1,0.0000,49.00
気仙沼 市 人口,0,3,0.0000,57.33
気仙沼市 人口,0,1,0.0000,44.00
水道 インフラ,0,1,0.0000,74.00
汚水,0,1,0.0000,16.00
汚水処理人口普及率,0,3,0.0000,36.67
沖縄 出生率,0,1,0.0000,46.00
沖縄 大阪 物価 比較,0,6,0.0000,9.33
沖縄 離婚率,0,1,0.0000,35.00
治安が いい 都 道府県 ランキング,0,1,0.0000,33.00
消費 支出 都 道府県 ランキング,0,4,0.0000,10.75
消費支出 ランキング,0,5,0.0000,9.20
消費支出 都 道府県 ランキング,0,14,0.0000,8.86
消費者物価地域差指数 ランキング,0,2,0.0000,12.50
消費者物価指数 ランキング 都 道府県,0,2,0.0000,16.00
滋賀県 統計,0,1,0.0000,10.00
瀬戸内 市 人口,0,1,0.0000,39.00
焼酎 消費量 ランキング,0,12,0.0000,10.17
焼酎消費量 ランキング,0,2,0.0000,9.00
牛 飼育 頭数 日本 ランキング,0,1,0.0000,27.00
物価 ランキング,0,1,0.0000,64.00
物価 ランキング 日本,0,2,0.0000,82.50
物価 ランキング 県,0,1,0.0000,98.00
物価 ランキング 都道府県,0,2,0.0000,57.00
物価 安い 県,0,1,0.0000,14.00
物価 安い 都 道府県 ランキング,0,1,0.0000,12.00
物価 安い県,0,1,0.0000,12.00
物価 安い県 ランキング,0,5,0.0000,11.20
物価 県 ランキング,0,1,0.0000,36.00
物価が安い県,0,8,0.0000,17.75
物価が高い県,0,1,0.0000,6.00
物価ランキング,0,1,0.0000,21.00
物価安い県,0,2,0.0000,21.00
物価指数 都道府県,0,3,0.0000,17.33
物価高い県,0,1,0.0000,17.00
物価高い県 ランキング,0,3,0.0000,13.33
物価高い都道府県ランキング,0,1,0.0000,7.00
犯罪 ランキング,0,2,0.0000,42.50
犯罪 数,0,1,0.0000,56.00
犯罪が少ない県,0,4,0.0000,10.25
犯罪の少ない県,0,2,0.0000,11.00
猛暑日 ランキング,0,1,0.0000,30.00
猛暑日日数 ランキング 市町村,0,1,0.0000,23.00
猛暑日日数ランキング,0,1,0.0000,48.00
生活費 ランキング 都 道府県,0,5,0.0000,7.80
生活費 都道府県 ランキング,0,6,0.0000,6.50
病院報告,0,1,0.0000,10.00
白山 市 人口,0,1,0.0000,42.00
白山市人口,0,1,0.0000,31.00
白河 市 人口,0,1,0.0000,62.00
県債 ランキング,0,12,0.0000,8.08
県債残高 ランキング,0,1,0.0000,10.00
県内総生産 ランキング,0,1,0.0000,18.00
県外の大学に行く 割合,0,1,0.0000,12.00
県民所得 ランキング,0,12,0.0000,32.42
県民所得 ランキング ワースト,0,9,0.0000,11.00
真鶴 人口,0,1,0.0000,66.00
矢板市 人口,0,1,0.0000,36.00
矢板市人口,0,1,0.0000,36.00
知能犯とは,0,1,0.0000,63.00
石巻 人口,0,1,0.0000,57.00
砂糖消費量 都道府県,0,6,0.0000,11.00
礼文町 人口,0,1,0.0000,42.00
神奈川 生活費,0,1,0.0000,25.00
福島県田村郡,0,1,0.0000,62.00
空き家 多い県,0,1,0.0000,13.00
空き家 都道府県 ランキング,0,2,0.0000,43.50
空き家率 推移 都道府県,0,2,0.0000,45.00
空き家率 都道府県 ランキング 原因,0,1,0.0000,44.00
空き家率 都道府県別 ランキング,0,2,0.0000,38.00
米原市人口,0,1,0.0000,38.00
米子 人口,0,1,0.0000,54.00
糸魚川 人口,0,1,0.0000,47.00
結婚 率 都 道府県 ランキング,0,2,0.0000,10.00
結婚しやすい県,0,2,0.0000,8.00
結婚率 都道府県,0,1,0.0000,12.00
総務省 国勢調査 単独世帯 割合 2020,0,1,0.0000,2.00
総務省 家計調査 エンゲル係数,0,1,0.0000,5.00
美容所 施設数 和歌山県 統計,0,2,0.0000,10.50
美郷町 人口 2026,0,3,0.0000,8.33
自主財源比率 ランキング,0,7,0.0000,10.86
自動車 生産 量 ランキング 都 道府県,0,12,0.0000,9.25
自殺 率 都 道府県,0,1,0.0000,56.00
茅ヶ崎 人口,0,2,0.0000,35.50
茅ヶ崎人口,0,1,0.0000,32.00
茅ヶ崎市 人口,0,2,0.0000,35.00
茅ヶ崎市 統計,0,5,0.0000,8.60
茨城 犯罪率,0,1,0.0000,48.00
茨城県龍ケ崎市,0,1,0.0000,9.00
蕎麦 消費量,0,3,0.0000,9.67
蕎麦 消費量 ランキング,0,1,0.0000,11.00
蕎麦 消費量 都道府県,0,3,0.0000,6.33
蕎麦の消費量ランキング,0,1,0.0000,11.00
裕福 な 県 ランキング,0,1,0.0000,50.00
裕福な県ランキング,0,10,0.0000,34.70
製造品出荷額 愛知県,0,1,0.0000,12.00
製造業 付加価値,0,1,0.0000,44.00
製造業 付加価値とは,0,3,0.0000,77.00
豆腐 消費量,0,3,0.0000,10.33
豆腐 消費量 都道府県,0,10,0.0000,6.80
豆腐消費量ランキング,0,8,0.0000,6.25
豊後 大野 市 人口,0,1,0.0000,42.00
財政力指数 ランキング 東京,0,1,0.0000,8.00
財政力指数 ランキング 都 道府県,0,1,0.0000,44.00
車社会,0,1,0.0000,17.00
輸送用機械 ランキング 都 道府県,0,1,0.0000,8.00
進学率 大学,0,1,0.0000,62.00
道の駅 数,0,2,0.0000,13.00
道の駅 数 ランキング,0,8,0.0000,11.50
道の駅 数 全国 ランキング,0,13,0.0000,11.08
道の駅 総数,0,1,0.0000,12.00
道の駅 都 道府県 数 ランキング,0,7,0.0000,10.86
道の駅 都道府県 数,0,2,0.0000,9.50
道の駅数,0,2,0.0000,11.00
道の駅数ランキング,0,7,0.0000,11.00
道路実延長 都 道府県 ランキング,0,7,0.0000,4.71
道路密度,0,1,0.0000,16.00
郵便局 規模 ランキング,0,8,0.0000,7.25
都 道府県 47,0,1,0.0000,63.00
都 道府県 別 出生率,0,1,0.0000,36.00
都 道府県 別 合計特殊 出生率 ランキング,0,3,0.0000,12.00
都 道府県 別 物価 ランキング,0,1,0.0000,10.00
都 道府県 平均身長 ランキング 2024,0,6,0.0000,11.17
都 道府県 数,0,1,0.0000,64.00
都 道府県 税収 ランキング,0,2,0.0000,62.00
都城 人口,0,1,0.0000,84.00
都市公園 広さ ランキング,0,1,0.0000,12.00
都市公園面積 ランキング,0,1,0.0000,16.00
都道府県 借金 ランキング,0,8,0.0000,12.00
都道府県 健康寿命 ランキング,0,1,0.0000,11.00
都道府県 可住地面積,0,1,0.0000,39.00
都道府県 外国人比率,0,1,0.0000,17.00
都道府県 所得,0,2,0.0000,40.50
都道府県 治安 ランキング,0,3,0.0000,36.67
都道府県 物価,0,2,0.0000,25.50
都道府県 物価 ランキング,0,1,0.0000,15.00
都道府県 空き家 ランキング,0,9,0.0000,31.67
都道府県 統計,0,1,0.0000,70.00
都道府県 道の駅 数,0,2,0.0000,12.00
都道府県出生率,0,2,0.0000,41.00
都道府県別 健康寿命ランキング,0,1,0.0000,18.00
都道府県別 出生率,0,1,0.0000,39.00
都道府県別 大学進学率,0,1,0.0000,29.00
都道府県別 平均身長ランキング,0,2,0.0000,20.50
都道府県別 物価指数,0,1,0.0000,17.00
都道府県別人口密度 ランキング,0,1,0.0000,38.00
都道府県別出生数,0,1,0.0000,28.00
都道府県別出生率,0,3,0.0000,36.67
都道府県別大学進学率,0,1,0.0000,28.00
醤油 消費量,0,1,0.0000,16.00
醤油 消費量 都道府県,0,3,0.0000,6.00
野々市 市 人口,0,2,0.0000,56.50
野々市市 人口 2026,0,2,0.0000,9.50
野菜 年間消費量ランキング,0,1,0.0000,25.00
金沢 市 人口,0,3,0.0000,55.67
金沢市の人口,0,1,0.0000,51.00
金沢市人口,0,2,0.0000,48.00
長 与 町 人口,0,2,0.0000,44.00
長寿ランキング 都道府県,0,1,0.0000,42.00
長寿県ランキング 2026,0,12,0.0000,10.50
降水量ランキング 都 道府県,0,1,0.0000,37.00
降水量ランキング 都道府県,0,1,0.0000,25.00
離婚率 都道府県,0,1,0.0000,47.00
雨が少ない県,0,3,0.0000,31.33
雨が少ない県 ランキング,0,1,0.0000,35.00
雪が 多い 県,0,1,0.0000,74.00
青森 市 人口,0,1,0.0000,43.00
青森県 平川市,0,1,0.0000,43.00
青森県農業について,0,1,0.0000,31.00
須賀川市 人口,0,1,0.0000,35.00
風力発電 都 道府県 ランキング,0,6,0.0000,9.17
風力発電 都道府県 ランキング,0,1,0.0000,12.00
飲酒代 都道府県 ランキング,0,3,0.0000,6.67
高卒 初任給,0,7,0.0000,57.57
高卒初任給,0,2,0.0000,44.50
高卒初任給 ランキング,0,23,0.0000,7.78
高卒初任給 平均,0,2,0.0000,62.50
高卒初任給 都 道府県 別,0,28,0.0000,9.18
高卒初任給ランキング,0,12,0.0000,6.92
高校生 大学進学率,0,1,0.0000,51.00
高齢者 一人暮らし 割合,0,3,0.0000,51.33
鳥取県 統計,0,1,0.0000,10.00
鳥羽市 人口,0,1,0.0000,29.00
鹿児島県 婚姻率 全国平均 比較,0,1,0.0000,7.00
鹿屋 市 人口,0,1,0.0000,59.00
