sns_post_id,platform,domain,content_key,fetched_at,impressions,reach,views,likes,comments,shares,saves,quotes
,instagram,ranking,18157554274416469,2026-05-31T11:59:31.095Z,,131,142,0,0,,,
,instagram,ranking,18139441600469566,2026-05-31T11:59:31.095Z,,161,175,0,0,,,
,instagram,ranking,17867253585544851,2026-05-31T11:59:31.095Z,,148,156,0,0,,,
,instagram,ranking,18094431383492242,2026-05-31T11:59:31.095Z,,129,132,0,0,,,
,instagram,ranking,18030754910582977,2026-05-31T11:59:31.095Z,,151,159,0,0,,,
,instagram,ranking,17871279489510146,2026-05-31T11:59:31.095Z,,152,167,0,0,,,
,instagram,ranking,18140892640465016,2026-05-31T11:59:31.095Z,,139,150,0,0,,,
,instagram,ranking,18053802635689364,2026-05-31T11:59:31.095Z,,135,145,0,0,,,
,instagram,ranking,18339690778234006,2026-05-31T11:59:31.095Z,,109,114,0,0,,,
,instagram,ranking,18077404274209711,2026-05-31T11:59:31.095Z,,102,115,0,0,,,
,instagram,ranking,18356576176162075,2026-05-31T11:59:31.095Z,,106,111,0,0,,,
,instagram,ranking,18077453999601391,2026-05-31T11:59:31.095Z,,104,115,0,0,,,
,instagram,ranking,17842567665674838,2026-05-31T11:59:31.095Z,,136,144,0,0,,,
,instagram,ranking,18275862538304530,2026-05-31T11:59:31.095Z,,143,164,0,0,,,
,instagram,ranking,17985118016770726,2026-05-31T11:59:31.095Z,,109,112,0,0,,,
,instagram,ranking,17852426409611408,2026-05-31T11:59:31.095Z,,109,120,0,0,,,
,instagram,ranking,18077732633598285,2026-05-31T11:59:31.095Z,,105,114,0,0,,,
,instagram,ranking,18091210375976881,2026-05-31T11:59:31.095Z,,110,116,0,0,,,
,instagram,ranking,18063321764560470,2026-05-31T11:59:31.095Z,,158,164,0,0,,,
,instagram,ranking,18095503033918205,2026-05-31T11:59:31.095Z,,185,196,1,0,,,
,instagram,ranking,18087200687093146,2026-05-31T11:59:31.095Z,,152,160,2,0,,,
,instagram,ranking,18104706772671360,2026-05-31T11:59:31.095Z,,172,197,0,0,,,
,instagram,ranking,18065287637405235,2026-05-31T11:59:31.095Z,,171,184,0,0,,,
,instagram,ranking,18088066298054218,2026-05-31T11:59:31.095Z,,205,208,0,0,,,
,instagram,ranking,18067452185149947,2026-05-31T11:59:31.095Z,,194,208,0,0,,,
,instagram,ranking,18116309788574751,2026-05-31T11:59:31.095Z,,108,109,0,0,,,
,instagram,ranking,18078827380954512,2026-05-31T11:59:31.095Z,,162,165,0,0,,,
,instagram,ranking,18426092071113515,2026-05-31T11:59:31.095Z,,108,116,0,0,,1,
,instagram,ranking,17918445795218692,2026-05-31T11:59:31.095Z,,107,127,0,0,,,
,instagram,ranking,18097787467680745,2026-05-31T11:59:31.095Z,,130,143,0,0,,,
,instagram,ranking,18126921322509624,2026-05-31T11:59:31.095Z,,111,116,0,0,,,
,instagram,ranking,17913530781253794,2026-05-31T11:59:31.095Z,,108,118,0,0,,,
,instagram,ranking,18299826280284630,2026-05-31T11:59:31.095Z,,128,133,0,0,,,
,instagram,ranking,18085486430044371,2026-05-31T11:59:31.095Z,,117,128,0,0,,,
,instagram,ranking,17908259427275287,2026-05-31T11:59:31.095Z,,114,119,0,0,,,
,instagram,ranking,18105768892641065,2026-05-31T11:59:31.095Z,,136,148,0,0,,,
,instagram,ranking,18072693647622323,2026-05-31T11:59:31.095Z,,113,129,0,0,,,
,instagram,ranking,17889886209261835,2026-05-31T11:59:31.095Z,,123,138,0,0,2,,
,instagram,ranking,17860838322556906,2026-05-31T11:59:31.095Z,,109,126,0,0,,,
,instagram,ranking,18082917610886421,2026-05-31T11:59:31.095Z,,137,151,0,0,,,
,instagram,ranking,17924415570051283,2026-05-31T11:59:31.095Z,,111,122,0,0,,,
,instagram,ranking,18313337509187495,2026-05-31T11:59:31.095Z,,142,157,0,0,,,
,instagram,ranking,18548496103060179,2026-05-31T11:59:31.095Z,,180,189,0,0,,,
,instagram,ranking,17889400587264760,2026-05-31T11:59:31.095Z,,171,180,1,0,,,
,instagram,ranking,18185691046350549,2026-05-31T11:59:31.095Z,,158,174,0,0,,,
,instagram,ranking,18042154688697709,2026-05-31T11:59:31.095Z,,145,162,0,0,,,
,instagram,ranking,18098539531649637,2026-05-31T11:59:31.095Z,,156,171,0,0,,1,
,instagram,ranking,18044550179686534,2026-05-31T11:59:31.095Z,,150,167,0,0,,,
