URL,前回のクロール
https://stats47.jp/areas/45000/cities/45405/tourism,2026-04-12
https://stats47.jp/areas/26000/cities/26209,2026-04-12
https://stats47.jp/areas/12000/cities/12221,2026-04-12
https://stats47.jp/areas/20000/cities/20422,2026-04-12
https://stats47.jp/areas/33000/cities/33102,2026-04-12
https://stats47.jp/areas/23000/cities/23225,2026-04-12
https://stats47.jp/areas/33000/cities/33103,2026-04-12
https://stats47.jp/areas/33000/cities/33104,2026-04-12
https://stats47.jp/areas/06000/cities/06401,2026-04-12
https://stats47.jp/areas/43000/cities/43216,2026-04-12
https://stats47.jp/areas/20000/cities/20217,2026-04-12
https://stats47.jp/areas/24000/cities/24202,2026-04-12
https://stats47.jp/areas/15000/cities/15223,2026-04-12
https://stats47.jp/areas/11000/cities/11221,2026-04-12
https://stats47.jp/areas/46000/cities/46468,2026-04-12
https://stats47.jp/areas/43000/cities/43212/construction,2026-04-12
https://stats47.jp/areas/17000/cities/17361,2026-04-12
https://stats47.jp/areas/21000/cities/21341,2026-04-12
https://stats47.jp/areas/12000/cities/12403,2026-04-12
https://stats47.jp/areas/29000/cities/29442/tourism,2026-04-12
https://stats47.jp/areas/15000/cities/15100,2026-04-12
https://stats47.jp/areas/07000/cities/07210,2026-04-12
https://stats47.jp/areas/42000/cities/42211/commercial,2026-04-12
https://stats47.jp/areas/43000/cities/43211,2026-04-12
https://stats47.jp/areas/29000/cities/29345,2026-04-12
https://stats47.jp/areas/24000/cities/24216/laborwage,2026-04-11
https://stats47.jp/areas/24000/cities/24216,2026-04-11
https://stats47.jp/areas/13000/cities/13421/tourism,2026-04-11
https://stats47.jp/areas/35000/cities/35215,2026-04-11
https://stats47.jp/areas/04000/cities/04100,2026-04-10
https://stats47.jp/areas/20000/cities/20212,2026-04-10
https://stats47.jp/areas/04000/cities/04207,2026-04-10
https://stats47.jp/areas/14000/cities/14366/population,2026-04-10
https://stats47.jp/areas/06000/cities/06210,2026-04-10
https://stats47.jp/areas/12000/cities/12212,2026-04-10
https://stats47.jp/areas/09000/cities/09211,2026-04-10
https://stats47.jp/areas/23000/cities/23207,2026-04-10
https://stats47.jp/areas/46000/cities/46222,2026-04-10
https://stats47.jp/areas/07000/cities/07301,2026-04-10
https://stats47.jp/areas/43000/cities/43206,2026-04-10
https://stats47.jp/areas/45000/cities/45430/construction,2026-04-10
https://stats47.jp/areas/22000/cities/22213,2026-04-10
https://stats47.jp/areas/43000/cities/43206/socialsecurity,2026-04-10
https://stats47.jp/areas/33000/cities/33209,2026-04-09
https://stats47.jp/areas/46000/cities/46525,2026-04-09
https://stats47.jp/areas/17000/17361,2026-04-09
https://stats47.jp/areas/11000/11385,2026-04-09
https://stats47.jp/areas/33000/33210,2026-04-09
https://stats47.jp/areas/12000/12217,2026-04-09
https://stats47.jp/areas/13000/13308,2026-04-09
https://stats47.jp/areas/43000/cities/43210/socialsecurity,2026-04-09
https://stats47.jp/areas/14000/cities/14361/educationsports,2026-04-09
https://stats47.jp/areas/20000/cities/20201,2026-04-09
https://stats47.jp/areas/46000/cities/46221/economy,2026-04-09
https://stats47.jp/areas/45000/cities/45206,2026-04-09
https://stats47.jp/areas/16000/cities/16208,2026-04-09
https://stats47.jp/areas/24000/cities/24543,2026-04-09
https://stats47.jp/areas/47000/cities/47360,2026-04-09
https://stats47.jp/areas/09000/cities/09213,2026-04-08
https://stats47.jp/areas/06000/cities/06208,2026-04-08
https://stats47.jp/areas/43000/43212,2026-04-08
https://stats47.jp/areas/14000/14207,2026-04-08
https://stats47.jp/areas/33000/cities/33215,2026-04-08
https://stats47.jp/areas/04000/cities/04301,2026-04-07
https://stats47.jp/areas/04000/cities/04322,2026-04-07
https://stats47.jp/areas/45000/cities/45441/safetyenvironment,2026-04-05
https://stats47.jp/areas/04000/cities/04209/commercial,2026-04-04
https://stats47.jp/areas/15000/cities/15211/economy,2026-04-04
https://stats47.jp/areas/15000/cities/15211/miningindustry,2026-04-04
https://stats47.jp/areas/14000/cities/14341,2026-04-04
https://stats47.jp/areas/15000/cities/15211/commercial,2026-04-04
https://stats47.jp/areas/46000/cities/46206,2026-04-04
https://stats47.jp/areas/13101/opengraph-image?589bdcc1d3301ec2,2026-04-04
https://stats47.jp/areas/14130/opengraph-image?589bdcc1d3301ec2,2026-04-02
https://stats47.jp/admin/categories,2025-12-15
https://stats47.jp/admin/blog,2025-12-15
https://stats47.jp/admin/area-profile-admin,2025-12-13
https://stats47.jp/admin/dev-tools/estat-api/stats-list,2025-12-12
http://stats47.jp/admin/area-profile,2025-12-07
https://stats47.jp/admin/database,2025-12-07
https://stats47.jp/admin/dev-tools/estat-api/ranking-mappings,2025-12-05
https://stats47.jp/admin/dev-tools/estat-api/stats-data,2025-12-04
https://stats47.jp/admin/dev-tools/ranking-items,2025-12-04
https://stats47.jp/admin/logs,2025-12-04
https://stats47.jp/admin/r2-storage,2025-11-25
https://stats47.jp/admin/dev-tools/estat-api/meta-info,2025-11-25
https://stats47.jp/admin/dev-tools/ranking-groups,2025-11-25
https://stats47.jp/admin/quality-metrics,2025-11-25
https://stats47.jp/admin/dashboards,2025-11-25
